id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
380,古老的冥界寺,古の冥界寺,莲台野夜行,3,0,3,<a href='./?m=info&type=music&id=380' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.06%,
381,魔术师梅莉,魔術師メリー,莲台野夜行,28,2,30,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,7.14%,0.45%,0.03%,16,12,57.14%,42.86%,0.26%,0.78%,
382,月之妖鸟、化猫之幻,月の妖鳥、化猫の幻,莲台野夜行,47,4,51,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,8.51%,0.75%,0.07%,37,10,78.72%,21.28%,0.59%,0.65%,
383,过去的花 ～ Fairy of Flower,過去の花　～ Fairy of Flower,莲台野夜行,39,2,41,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,5.13%,0.62%,0.03%,31,8,79.49%,20.51%,0.5%,0.52%,
384,幻想的永远祭,幻想の永遠祭,莲台野夜行,6,0,6,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,0%,0.1%,0%,4,2,66.67%,33.33%,0.06%,0.13%,
385,童祭 ～ Innocent Treasures,童祭 ～ Innocent Treasures,梦违科学世纪,784,126,910,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,16.07%,12.53%,2.13%,627,156,79.97%,19.9%,10.08%,10.13%,
386,华胥之梦,華胥の夢,梦违科学世纪,37,2,39,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,5.41%,0.59%,0.03%,29,8,78.38%,21.62%,0.47%,0.52%,
387,科学世纪的少年少女,科学世紀の少年少女,梦违科学世纪,88,5,93,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,5.68%,1.41%,0.08%,62,26,70.45%,29.55%,1%,1.69%,
388,梦境与现实的境界,夢と現の境界,梦违科学世纪,23,3,26,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,13.04%,0.37%,0.05%,17,6,73.91%,26.09%,0.27%,0.39%,
389,广重36号 ～ Neo Super-Express,ヒロシゲ36号　～ Neo Super-Express,卯酉东海道,198,16,214,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,8.08%,3.16%,0.27%,145,53,73.23%,26.77%,2.33%,3.44%,
390,53分钟的蓝色大海,53ミニッツの青い海,卯酉东海道,57,9,66,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,15.79%,0.91%,0.15%,43,14,75.44%,24.56%,0.69%,0.91%,
391,青木原的传说,青木ヶ原の伝説,卯酉东海道,13,3,16,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,23.08%,0.21%,0.05%,10,3,76.92%,23.08%,0.16%,0.19%,
392,最澄澈的空与海,最も澄みわたる空と海,卯酉东海道,150,20,170,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,13.33%,2.4%,0.34%,121,29,80.67%,19.33%,1.95%,1.88%,
393,欢迎来到月面旅行团,月面ツアーへようこそ,大空魔术,20,3,23,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,15%,0.32%,0.05%,17,3,85%,15%,0.27%,0.19%,
394,天空的格林尼治,天空のグリニッジ,大空魔术,240,22,262,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,9.17%,3.83%,0.37%,170,70,70.83%,29.17%,2.73%,4.55%,
395,轮椅上的未来宇宙,車椅子の未来宇宙,大空魔术,79,2,81,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,2.53%,1.26%,0.03%,59,20,74.68%,25.32%,0.95%,1.3%,
396,卫星露天咖啡屋,衛星カフェテラス,大空魔术,127,16,143,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,12.6%,2.03%,0.27%,95,32,74.8%,25.2%,1.53%,2.08%,
397,G Free,G Free,大空魔术,36,1,37,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,2.78%,0.58%,0.02%,27,9,75%,25%,0.43%,0.58%,
398,大空魔术 ～ Magical Astronomy,大空魔術　～ Magical Astronomy,大空魔术,42,1,43,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,2.38%,0.67%,0.02%,33,9,78.57%,21.43%,0.53%,0.58%,
399,月的另一侧,向こう側の月,大空魔术,301,37,338,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,12.29%,4.81%,0.62%,246,55,81.73%,18.27%,3.95%,3.57%,
400,未知之花 魅知之旅,未知の花 魅知の旅,未知之花 魅知之旅,142,9,151,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,6.34%,2.27%,0.15%,110,32,77.46%,22.54%,1.77%,2.08%,
401,卫星鸟船,衛星トリフネ,鸟船遗迹,17,2,19,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,11.76%,0.27%,0.03%,11,6,64.71%,35.29%,0.18%,0.39%,
402,特洛伊群的密林,トロヤ群の密林,鸟船遗迹,13,1,14,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,10,3,76.92%,23.08%,0.16%,0.19%,
403,天鸟船神社,天鳥船神社,鸟船遗迹,16,0,16,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,0%,0.26%,0%,12,4,75%,25%,0.19%,0.26%,
404,天鸟船神社的结界,天鳥船神社の結界,鸟船遗迹,28,2,30,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,7.14%,0.45%,0.03%,19,9,67.86%,32.14%,0.31%,0.58%,
405,漂浮于宇宙之中的幻想乡,宇宙に浮かぶ幻想郷,鸟船遗迹,20,1,21,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,13,7,65%,35%,0.21%,0.45%,
406,绿意盎然的疗养院,緑のサナトリウム,伊奘诺物质,18,0,18,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,0%,0.29%,0%,8,10,44.44%,55.56%,0.13%,0.65%,
407,被牛引到善光寺,牛に引かれて善光寺参り,伊奘诺物质,17,1,18,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,12,5,70.59%,29.41%,0.19%,0.32%,
408,阿加尔塔之风,アガルタの風,伊奘诺物质,65,7,72,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,10.77%,1.04%,0.12%,47,18,72.31%,27.69%,0.76%,1.17%,
409,伊奘诺物质,イザナギオブジェクト,伊奘诺物质,30,3,33,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,10%,0.48%,0.05%,23,7,76.67%,23.33%,0.37%,0.45%,
410,收集日本各地的不可思议,日本中の不思議を集めて,伊奘诺物质,53,9,62,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,16.98%,0.85%,0.15%,41,12,77.36%,22.64%,0.66%,0.78%,
411,Theme of Eastern Story,テーマ·オブ·イースタンストーリー,幺乐团的历史5,11,0,11,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,0%,0.18%,0%,7,4,63.64%,36.36%,0.11%,0.26%,
412,Japanese Saga,ジャパニーズサーガ,东方求闻史纪,9,0,9,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,0%,0.14%,0%,8,1,88.89%,11.11%,0.13%,0.06%,
413,阿礼的孩子,阿礼の子供,东方求闻史纪,24,4,28,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,16.67%,0.38%,0.07%,17,7,70.83%,29.17%,0.27%,0.45%,
414,飞翔夜晚的鸠山 - Power MIX,夜の鳩山を飛ぶ -Power MIX,东方求闻史纪,2,0,2,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
415,妖怪宇宙旅行,妖怪宇宙旅行,东方儚月抄,4,0,4,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
416,绵月的符卡 ～ Lunatic Blue,綿月のスペルカード　～ Lunatic Blue,东方儚月抄,7,0,7,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.11%,0%,7,0,100%,0%,0.11%,0%,
417,风神少女,風神少女,东方文花帖（书籍）,312,40,352,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,12.82%,4.98%,0.67%,270,41,86.54%,13.14%,4.34%,2.66%,
418,花映塚 ～ after Higan Retour,花映塚 ～ after Higan Retour,东方文花帖（书籍）,8,0,8,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,1,87.5%,12.5%,0.11%,0.06%,
419,魔法使的忧郁,魔法使いの憂鬱,The Grimoire of Marisa,37,3,40,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,8.11%,0.59%,0.05%,26,11,70.27%,29.73%,0.42%,0.71%,
420,Sunny Rutile Flection,サニールチルフレクション,东方三月精,5,0,5,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,0%,0.08%,0%,4,1,80%,20%,0.06%,0.06%,
421,夜晚无法入睡,夜だから眠れない,东方三月精,16,2,18,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,12.5%,0.26%,0.03%,14,2,87.5%,12.5%,0.23%,0.13%,
422,妖精灿烂的样子,妖精燦々として,东方三月精,4,1,5,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,4,0,100%,0%,0.06%,0%,
423,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,东方三月精,17,1,18,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,14,3,82.35%,17.65%,0.23%,0.19%,
424,雪月樱花之国,雪月桜花の国,东方三月精,17,1,18,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,11,6,64.71%,35.29%,0.18%,0.39%,
425,Star Voyage2008,スターヴォヤージュ2008,东方三月精,3,2,5,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,66.67%,0.05%,0.03%,2,1,66.67%,33.33%,0.03%,0.06%,
426,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,东方三月精,15,0,15,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,0%,0.24%,0%,11,4,73.33%,26.67%,0.18%,0.26%,
427,妖精冒险谭,フェアリー冒険譚,东方三月精,4,1,5,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,2,2,50%,50%,0.03%,0.13%,
428,两个世界,二つの世界,东方三月精,1,0,1,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
429,神域的捉迷藏生活,神域のかくれんぼ暮らし,东方三月精,0,0,0,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
430,时刻旺盛的好奇心,年中夢中の好奇心,东方三月精,22,0,22,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,0%,0.35%,0%,17,5,77.27%,22.73%,0.27%,0.32%,
431,午夜中的妖精舞会,真夜中のフェアリーダンス,东方三月精,27,0,27,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,0%,0.43%,0%,22,5,81.48%,18.52%,0.35%,0.32%,
432,妖精大战争 ～Faily Wars,妖精大戦争　～ Fairy Wars,东方三月精,43,1,44,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,2.33%,0.69%,0.02%,36,7,83.72%,16.28%,0.58%,0.45%,
433,秋霜玉　～ Clockworks,秋霜玉　～ Clockworks,秋霜玉,5,0,5,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,0%,0.08%,0%,4,1,80%,20%,0.06%,0.06%,
434,False Strawberry,フォルスストロベリー,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.06%,
435,Primrose Shiver,プリムローズシヴァ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
436,幻想帝都,幻想帝都,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
437,Disastrous Gemini,ディザストラスジェミニ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
438,华之幻想 红梦之宙,華の幻想　紅夢の宙,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
439,天空军团,天空アーミー,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
440,斯普特尼克幻夜,スプートニク幻夜,秋霜玉,2,1,3,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,1,1,50%,50%,0.02%,0.06%,
441,机械马戏团　～ Reverie（Circus Reverie）,機械サーカス　～ Reverie,秋霜玉,15,2,17,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,13.33%,0.24%,0.03%,9,6,60%,40%,0.14%,0.39%,
442,卡纳维拉尔角的梦幻少女,カナベラルの夢幻少女,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0.05%,0%,1,2,33.33%,66.67%,0.02%,0.13%,
443,魔法少女十字军,魔法少女十字軍,秋霜玉,38,3,41,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,7.89%,0.61%,0.05%,29,9,76.32%,23.68%,0.47%,0.58%,
444,Antique Terror,アンティークテラー,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
445,梦机械　～ Innocent Power,夢機械　～ Innocent Power,秋霜玉,4,0,4,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
446,幻想科学　～ Doll's Phantom,幻想科学　～ Doll's Phantom,秋霜玉,13,0,13,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,0%,0.21%,0%,10,3,76.92%,23.08%,0.16%,0.19%,
447,少女神性　～ Pandora's Box,少女神性　～ Pandora's Box,秋霜玉,9,0,9,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,0%,0.14%,0%,7,2,77.78%,22.22%,0.11%,0.13%,
448,Silk Road Alice,シルクロードアリス,秋霜玉,6,0,6,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.06%,
449,魔女们的舞会　～ Magus,魔女達の舞踏会　～ Magus,秋霜玉,108,6,114,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,5.56%,1.73%,0.1%,71,36,65.74%,33.33%,1.14%,2.34%,
450,二色莲花蝶　～ Ancients,二色蓮花蝶　～ Ancients,秋霜玉,296,30,326,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,10.14%,4.73%,0.51%,227,69,76.69%,23.31%,3.65%,4.48%,
451,Herselves,ハーセルヴズ,秋霜玉,9,2,11,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,22.22%,0.14%,0.03%,7,2,77.78%,22.22%,0.11%,0.13%,
452,Titled Maid,タイトルドメイド,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
453,稀翁玉　～ Fairy Dance,稀翁玉　～ Fairy Dance,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
454,天鹅绒少女战　～ Velvet Battle,天鵝絨少女戰　～ Velvet Battle,稀翁玉,3,0,3,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
455,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
456,俄耳甫斯的诗　～ Pseudoclassic,オルフェの詩　～ Pseudoclassic,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
457,新幻想　～ New Fantasy,新幻想　～ New Fantasy,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
458,奥尔良的圣骑士,オルレアンの聖騎士,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
459,"My Maid, Sweet Maid","My Maid, Sweet Maid",稀翁玉,3,1,4,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,33.33%,0.05%,0.02%,2,1,66.67%,33.33%,0.03%,0.06%,
460,樱花之恋塚　～ Flower of Japan,櫻花之戀塚　～ Flower of Japan,稀翁玉,175,14,189,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,8%,2.8%,0.24%,131,44,74.86%,25.14%,2.11%,2.86%,
461,少女战士　～ Heart of Valkyrie,乙女戰士 ～ Heart of Valkyrie,稀翁玉,2,0,2,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
462,神秘的人偶　～ God Knows,エニグマティクドール ～ God Knows,稀翁玉,16,1,17,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,10,6,62.5%,37.5%,0.16%,0.39%,
463,Witch of Love Potion,Witch of Love Potion,Torte Le Magic,10,0,10,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,0%,0.16%,0%,6,4,60%,40%,0.1%,0.26%,
464,Magical and Hopeless,Magical and Hopeless,Torte Le Magic,0,0,0,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
465,Sacred Battle,Sacred Battle,Torte Le Magic,1,0,1,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
466,酒鬼的雷姆利亚,呑んべぇのレムリア,黄昏酒场,2,0,2,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
467,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,神魔讨绮传,7,1,8,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,14.29%,0.11%,0.02%,5,2,71.43%,28.57%,0.08%,0.13%,
468,好奇的上海古牌,キュアリアス上海古牌,东方幻想麻将,9,3,12,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,33.33%,0.14%,0.05%,6,3,66.67%,33.33%,0.1%,0.19%,
469,妖妖跋扈　～ Speed Fox!,妖々跋扈　～ Speed Fox!,Cradle - 东方幻乐祀典 -,3,0,3,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
470,黄昏的魔术师,宵闇の魔術師,其他曲目,8,0,8,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.13%,0%,6,2,75%,25%,0.1%,0.13%,
471,Magic of Life,Magic of Life,其他曲目,0,0,0,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
472,Plastic Space,Plastic Space,其他曲目,1,0,1,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
473,Inventive City,Inventive City,其他曲目,0,0,0,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
474,梦幻回廊,夢幻回廊,其他曲目,40,4,44,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,10%,0.64%,0.07%,24,16,60%,40%,0.39%,1.04%,
475,蓬莱幻想 ～ far East,蓬莱幻想 ～ far East,其他曲目,9,2,11,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,22.22%,0.14%,0.03%,5,4,55.56%,44.44%,0.08%,0.26%,
476,巨大的影子与渺小的结局,巨大な影と小さな結末,黄昏OST追加曲目,11,1,12,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,10,1,90.91%,9.09%,0.16%,0.06%,
477,心绮楼祭囃子,心綺楼祭囃子,黄昏OST追加曲目,18,1,19,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,15,3,83.33%,16.67%,0.24%,0.19%,
478,出演者选择,演者選択,黄昏OST追加曲目,0,0,0,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
479,没用上的场所,使われなかった場所,黄昏OST追加曲目,2,0,2,<a href='./?m=info&type=music&id=479' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
480,Lastword发动,ラストワード発動,黄昏OST追加曲目,4,0,4,<a href='./?m=info&type=music&id=480' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
481,天真无邪的二人的博物志,他愛も無い二人の博物誌,燕石博物志,207,17,224,<a href='./?m=info&type=music&id=481' target='_blank'>点击查看详情</a>,8.21%,3.31%,0.29%,170,37,82.13%,17.87%,2.73%,2.4%,
482,Dr. Latency的令人不眠之瞳,Dr.レイテンシーの眠れなくなる瞳,燕石博物志,23,2,25,<a href='./?m=info&type=music&id=482' target='_blank'>点击查看详情</a>,8.7%,0.37%,0.03%,19,4,82.61%,17.39%,0.31%,0.26%,
483,比普朗克更短的须臾,須臾はプランクを超えて,燕石博物志,20,2,22,<a href='./?m=info&type=music&id=483' target='_blank'>点击查看详情</a>,10%,0.32%,0.03%,11,9,55%,45%,0.18%,0.58%,
484,薛定谔的怪猫,シュレディンガーの化猫,燕石博物志,50,4,54,<a href='./?m=info&type=music&id=484' target='_blank'>点击查看详情</a>,8%,0.8%,0.07%,35,15,70%,30%,0.56%,0.97%,
485,禁忌的膜壁,禁忌の膜壁,燕石博物志,18,1,19,<a href='./?m=info&type=music&id=485' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,13,5,72.22%,27.78%,0.21%,0.32%,
486,Bar·Old Adam,バー・オールドアダム,旧约酒吧,32,2,34,<a href='./?m=info&type=music&id=486' target='_blank'>点击查看详情</a>,6.25%,0.51%,0.03%,17,15,53.13%,46.88%,0.27%,0.97%,
487,燕石博物志所带来的黑暗,燕石博物誌が連れてきた闇,旧约酒吧,8,0,8,<a href='./?m=info&type=music&id=487' target='_blank'>点击查看详情</a>,0%,0.13%,0%,4,4,50%,50%,0.06%,0.26%,
488,Outsider Cocktail,アウトサイダーカクテル,旧约酒吧,5,0,5,<a href='./?m=info&type=music&id=488' target='_blank'>点击查看详情</a>,0%,0.08%,0%,2,3,40%,60%,0.03%,0.19%,
489,旧世界的冒险酒吧,旧世界の冒険酒場,旧约酒吧,6,0,6,<a href='./?m=info&type=music&id=489' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.06%,
490,宿醉者的同床异梦,二日酔いの同床異夢,旧约酒吧,101,7,108,<a href='./?m=info&type=music&id=490' target='_blank'>点击查看详情</a>,6.93%,1.61%,0.12%,72,29,71.29%,28.71%,1.16%,1.88%,
491,Mysterious Shrine,Mysterious Shrine,8BIT MUSIC POWER NEXT,1,0,1,<a href='./?m=info&type=music&id=491' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
492,樱花舞落的天空,桜舞い散る天空,东方天空璋,28,4,32,<a href='./?m=info&type=music&id=492' target='_blank'>点击查看详情</a>,14.29%,0.45%,0.07%,20,8,71.43%,28.57%,0.32%,0.52%,
493,希望之星直升青霄,希望の星は青霄に昇る,东方天空璋,58,1,59,<a href='./?m=info&type=music&id=493' target='_blank'>点击查看详情</a>,1.72%,0.93%,0.02%,44,14,75.86%,24.14%,0.71%,0.91%,
494,仲夏的妖精梦,真夏の妖精の夢,东方天空璋,40,4,44,<a href='./?m=info&type=music&id=494' target='_blank'>点击查看详情</a>,10%,0.64%,0.07%,32,8,80%,20%,0.51%,0.52%,
495,妖怪山间无色风,色無き風は妖怪の山に,东方天空璋,20,0,20,<a href='./?m=info&type=music&id=495' target='_blank'>点击查看详情</a>,0%,0.32%,0%,12,8,60%,40%,0.19%,0.52%,
496,深山的遭遇,山奥のエンカウンター,东方天空璋,16,2,18,<a href='./?m=info&type=music&id=496' target='_blank'>点击查看详情</a>,12.5%,0.26%,0.03%,9,7,56.25%,43.75%,0.14%,0.45%,
497,泳于樱色之海,桜色の海を泳いで,东方天空璋,100,2,102,<a href='./?m=info&type=music&id=497' target='_blank'>点击查看详情</a>,2%,1.6%,0.03%,79,21,79%,21%,1.27%,1.36%,
498,一对的神兽,一対の神獣,东方天空璋,89,4,93,<a href='./?m=info&type=music&id=498' target='_blank'>点击查看详情</a>,4.49%,1.42%,0.07%,79,10,88.76%,11.24%,1.27%,0.65%,
499,幻想的White Traveler,幻想のホワイトトラベラー,东方天空璋,182,17,199,<a href='./?m=info&type=music&id=499' target='_blank'>点击查看详情</a>,9.34%,2.91%,0.29%,149,33,81.87%,18.13%,2.4%,2.14%,
500,魔法的笠地藏,魔法の笠地蔵,东方天空璋,40,2,42,<a href='./?m=info&type=music&id=500' target='_blank'>点击查看详情</a>,5%,0.64%,0.03%,32,8,80%,20%,0.51%,0.52%,
501,禁断之门对面，是此世还是彼世,禁断の扉の向こうは、この世かあの世か,东方天空璋,52,5,57,<a href='./?m=info&type=music&id=501' target='_blank'>点击查看详情</a>,9.62%,0.83%,0.08%,38,14,73.08%,26.92%,0.61%,0.91%,
502,Crazy Back Dancers,クレイジーバックダンサーズ,东方天空璋,221,12,233,<a href='./?m=info&type=music&id=502' target='_blank'>点击查看详情</a>,5.43%,3.53%,0.2%,147,73,66.52%,33.03%,2.36%,4.74%,
503,Into Backdoor,イントゥ・バックドア,东方天空璋,17,0,17,<a href='./?m=info&type=music&id=503' target='_blank'>点击查看详情</a>,0%,0.27%,0%,10,7,58.82%,41.18%,0.16%,0.45%,
504,被秘匿的四个季节,秘匿されたフォーシーズンズ,东方天空璋,360,31,391,<a href='./?m=info&type=music&id=504' target='_blank'>点击查看详情</a>,8.61%,5.75%,0.52%,271,89,75.28%,24.72%,4.36%,5.78%,
505,门再也进不去了,もうドアには入れない,东方天空璋,35,1,36,<a href='./?m=info&type=music&id=505' target='_blank'>点击查看详情</a>,2.86%,0.56%,0.02%,27,8,77.14%,22.86%,0.43%,0.52%,
