id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
231,冷吟闲醉,东方绯想天，全人类的天乐录,6,1,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,3,1,33.33%,0.06%,0.02%,9,1,11.11%,0.13%,0.02%
232,云外苍天,东方绯想天，全人类的天乐录,9,0,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,0%,0.15%,0%,8,0,0%,0.16%,0%,5,0,0%,0.07%,0%
233,黑海中的绯红 ～ Legendary Fish,东方绯想天，全人类的天乐录,38,5,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,13.16%,0.63%,0.09%,27,3,11.11%,0.53%,0.06%,28,3,10.71%,0.41%,0.07%
234,天衣无缝,东方绯想天，全人类的天乐录,51,2,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,3.92%,0.85%,0.04%,35,1,2.86%,0.69%,0.02%,27,5,18.52%,0.4%,0.12%
235,有顶天变 ～ Wonderful Heaven,东方绯想天，全人类的天乐录,264,26,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,9.85%,4.4%,0.46%,245,21,8.57%,4.81%,0.45%,170,15,8.82%,2.51%,0.35%
236,幼小的有顶天,东方绯想天，全人类的天乐录,81,4,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,4.94%,1.35%,0.07%,96,9,9.38%,1.88%,0.19%,57,7,12.28%,0.84%,0.16%
237,暮色苍然,东方绯想天，全人类的天乐录,131,11,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,8.4%,2.18%,0.2%,117,7,5.98%,2.3%,0.15%,123,13,10.57%,1.82%,0.3%
238,东方绯想天,东方绯想天，全人类的天乐录,495,80,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,16.16%,8.25%,1.42%,362,54,14.92%,7.11%,1.15%,276,40,14.49%,4.08%,0.93%
239,地灵们的起床,东方地灵殿,10,0,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,0%,0.17%,0%,14,0,0%,0.27%,0%,8,0,0%,0.12%,0%
240,昏暗的风穴,东方地灵殿,17,0,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,0%,0.28%,0%,25,1,4%,0.49%,0.02%,21,1,4.76%,0.31%,0.02%
241,被封印的妖怪　～ Lost Place,东方地灵殿,3,0,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,0%,0.05%,0%,9,0,0%,0.18%,0%,7,0,0%,0.1%,0%
242,阻绝人迹之桥,东方地灵殿,31,3,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,9.68%,0.52%,0.05%,23,2,8.7%,0.45%,0.04%,16,0,0%,0.24%,0%
243,绿眼的嫉妒,东方地灵殿,250,33,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,13.2%,4.17%,0.59%,262,25,9.54%,5.14%,0.53%,181,30,16.57%,2.68%,0.7%
244,漫游旧地狱街道,东方地灵殿,297,11,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,3.7%,4.95%,0.2%,312,14,4.49%,6.12%,0.3%,224,15,6.7%,3.31%,0.35%
245,大江山的花之酒宴,东方地灵殿,96,5,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,5.21%,1.6%,0.09%,140,4,2.86%,2.75%,0.09%,76,6,7.89%,1.12%,0.14%
246,Heartfelt Fancy,东方地灵殿，伊奘诺物质,42,2,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,4.76%,0.7%,0.04%,39,8,20.51%,0.77%,0.17%,22,0,0%,0.33%,0%
247,少女觉 ～ 3rd eye,东方地灵殿,875,126,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,14.4%,14.59%,2.24%,839,114,13.59%,16.47%,2.43%,693,103,14.86%,10.25%,2.39%
248,废狱摇篮曲,东方地灵殿,445,50,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,11.24%,7.42%,0.89%,437,39,8.92%,8.58%,0.83%,360,39,10.83%,5.32%,0.91%
249,尸体旅行　～ Be of good cheer!,东方地灵殿,71,7,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,9.86%,1.18%,0.12%,104,6,5.77%,2.04%,0.13%,87,8,9.2%,1.29%,0.19%
250,业火地幔,东方地灵殿,30,1,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,31,3,9.68%,0.61%,0.06%,16,1,6.25%,0.24%,0.02%
251,灵知的太阳信仰 ～ Nuclear Fusion,东方地灵殿，东方非想天则，核热造神非想天则,203,19,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,9.36%,3.38%,0.34%,194,19,9.79%,3.81%,0.4%,166,31,18.67%,2.45%,0.72%
252,Last Remote,东方地灵殿,318,33,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,10.38%,5.3%,0.59%,346,41,11.85%,6.79%,0.87%,238,29,12.18%,3.52%,0.67%
253,哈德曼的妖怪少女,东方地灵殿，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,839,125,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,14.9%,13.99%,2.22%,806,110,13.65%,15.82%,2.34%,557,94,16.88%,8.23%,2.18%
254,地灵们的归家,东方地灵殿,10,2,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,20%,0.17%,0.04%,10,1,10%,0.2%,0.02%,7,1,14.29%,0.1%,0.02%
255,能源黎明 ～ Future Dream...,东方地灵殿,11,1,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,8,1,12.5%,0.16%,0.02%,3,2,66.67%,0.04%,0.05%
256,青空之影,东方星莲船,26,3,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,11.54%,0.43%,0.05%,15,1,6.67%,0.29%,0.02%,11,1,9.09%,0.16%,0.02%
257,春之岸边,东方星莲船,116,7,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,6.03%,1.93%,0.12%,86,4,4.65%,1.69%,0.09%,56,2,3.57%,0.83%,0.05%
258,小小的贤将,东方星莲船,22,0,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,0%,0.37%,0%,26,0,0%,0.51%,0%,12,0,0%,0.18%,0%
259,封闭的云中通路,东方星莲船,0,0,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,2,1,50%,0.03%,0.02%
260,请注意万年备用伞,东方星莲船,131,5,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,3.82%,2.18%,0.09%,132,7,5.3%,2.59%,0.15%,74,5,6.76%,1.09%,0.12%
261,Sky Ruin,东方星莲船,6,0,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,0,0%,0.06%,0%,1,0,0%,0.01%,0%
262,守旧老爹与前卫少女,东方星莲船，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,13,1,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,7.69%,0.22%,0.02%,14,0,0%,0.27%,0%,6,0,0%,0.09%,0%
263,幽灵客船的时空穿越之旅,东方星莲船,45,2,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,4.44%,0.75%,0.04%,47,2,4.26%,0.92%,0.04%,24,2,8.33%,0.35%,0.05%
264,Captain Murasa,东方星莲船,51,3,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,5.88%,0.85%,0.05%,57,4,7.02%,1.12%,0.09%,47,2,4.26%,0.69%,0.05%
265,魔界地方都市秘境,东方星莲船，旧约酒吧,48,3,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,6.25%,0.8%,0.05%,35,1,2.86%,0.69%,0.02%,25,1,4%,0.37%,0.02%
266,虎纹的毘沙门天,东方星莲船,35,1,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,2.86%,0.58%,0.02%,42,1,2.38%,0.82%,0.02%,32,1,3.13%,0.47%,0.02%
267,法界之火,东方星莲船,223,19,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,8.52%,3.72%,0.34%,246,16,6.5%,4.83%,0.34%,156,11,7.05%,2.31%,0.26%
268,感情的摩天楼　～ Cosmic Mind,东方星莲船，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,969,116,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,11.97%,16.15%,2.06%,982,128,13.03%,19.27%,2.73%,720,121,16.81%,10.64%,2.81%
269,夜空中的UFO恋曲,东方星莲船，鸟船遗迹,33,1,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,3.03%,0.55%,0.02%,41,2,4.88%,0.8%,0.04%,34,2,5.88%,0.5%,0.05%
270,平安时代的外星人,东方星莲船,176,14,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,7.95%,2.93%,0.25%,183,16,8.74%,3.59%,0.34%,141,10,7.09%,2.08%,0.23%
271,妖怪寺,东方星莲船,3,0,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.05%,0%,1,0,0%,0.02%,0%,3,0,0%,0.04%,0%
272,空中的归路　～ Sky Dream,东方星莲船,18,0,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,0%,0.3%,0%,22,0,0%,0.43%,0%,11,0,0%,0.16%,0%
273,你见到了那个影子吗,东方非想天则，核热造神非想天则,56,8,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,14.29%,0.93%,0.14%,66,4,6.06%,1.3%,0.09%,46,5,10.87%,0.68%,0.12%
274,传说的巨神,东方非想天则，核热造神非想天则,3,0,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,0,0%,0.04%,0%,3,0,0%,0.04%,0%
275,我们的非想天则,东方非想天则，核热造神非想天则,74,5,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,6.76%,1.23%,0.09%,36,3,8.33%,0.71%,0.06%,44,1,2.27%,0.65%,0.02%
276,人偶存在的风景,东方非想天则，核热造神非想天则,9,1,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,6,0,0%,0.12%,0%,5,0,0%,0.07%,0%
277,悠久的蒸汽机关,东方非想天则，核热造神非想天则,202,16,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,7.92%,3.37%,0.28%,162,17,10.49%,3.18%,0.36%,137,14,10.22%,2.03%,0.33%
278,未知物Ｘ　～ Unfound Adventure,东方非想天则，核热造神非想天则，伊奘诺物质,6,0,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,0%,0.1%,0%,12,0,0%,0.24%,0%,13,0,0%,0.19%,0%
279,空中飘浮的物体Ｘ,东方非想天则，核热造神非想天则,2,0,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
280,Newshound,DS东方文花帖,0,0,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.04%,0%,4,0,0%,0.06%,0%
281,你所在之城的怪事,DS东方文花帖,7,0,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,0%,0.12%,0%,13,2,15.38%,0.26%,0.04%,9,0,0%,0.13%,0%
282,现代妖怪殖民地,DS东方文花帖，东方三月精,6,0,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,0%,0.1%,0%,13,0,0%,0.26%,0%,4,0,0%,0.06%,0%
283,复仇女神的要塞,DS东方文花帖,2,0,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.03%,0%,4,0,0%,0.08%,0%,2,0,0%,0.03%,0%
284,无间之钟 ～ Infinite Nightmare,DS东方文花帖，未知之花 魅知之旅,286,20,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,6.99%,4.77%,0.36%,368,34,9.24%,7.22%,0.72%,261,35,13.41%,3.86%,0.81%
285,曲名不详,DS东方文花帖,1,0,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
286,春之冰精,妖精大战争,16,0,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,0%,0.27%,0%,15,0,0%,0.29%,0%,8,2,25%,0.12%,0.05%
287,赌上性命去恶作剧,妖精大战争，东方三月精,21,0,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,0%,0.35%,0%,26,0,0%,0.51%,0%,31,2,6.45%,0.46%,0.05%
288,Loose Rain,妖精大战争,14,1,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,7.14%,0.23%,0.02%,23,0,0%,0.45%,0%,18,1,5.56%,0.27%,0.02%
289,Magus Night,妖精大战争，东方心绮楼，暗黑能乐集心绮楼‎,55,6,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,10.91%,0.92%,0.11%,64,2,3.13%,1.26%,0.04%,87,7,8.05%,1.29%,0.16%
290,春之冰精 -静-,妖精大战争,9,1,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,6,1,16.67%,0.12%,0.02%,2,0,0%,0.03%,0%
291,欲望深重的灵魂,东方神灵庙,13,0,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.22%,0%,12,2,16.67%,0.24%,0.04%,12,0,0%,0.18%,0%
292,死灵的夜樱,东方神灵庙,241,20,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,8.3%,4.02%,0.36%,227,23,10.13%,4.46%,0.49%,123,13,10.57%,1.82%,0.3%
293,Ghost Lead,东方神灵庙,9,1,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,11,1,9.09%,0.22%,0.02%,8,1,12.5%,0.12%,0.02%
294,欢迎来到妖怪寺,东方神灵庙,2,0,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.03%,0%,5,0,0%,0.1%,0%,1,0,0%,0.01%,0%
295,门前的妖怪小姑娘,东方神灵庙,6,0,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.1%,0%,8,1,12.5%,0.16%,0.02%,0,0,0%,0%,0%
296,在美妙的墓地里住下吧,东方神灵庙，伊奘诺物质,36,3,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,52,2,3.85%,1.02%,0.04%,36,2,5.56%,0.53%,0.05%
297,Rigid Paradise,东方神灵庙,19,0,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.32%,0%,15,0,0%,0.29%,0%,18,2,11.11%,0.27%,0.05%
298,Desire Drive,东方神灵庙，鸟船遗迹,369,32,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,8.67%,6.15%,0.57%,371,41,11.05%,7.28%,0.87%,263,32,12.17%,3.89%,0.74%
299,古老的元神,东方神灵庙，东方三月精,73,3,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,4.11%,1.22%,0.05%,84,7,8.33%,1.65%,0.15%,50,3,6%,0.74%,0.07%
300,梦殿大祀庙,东方神灵庙,41,2,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,4.88%,0.68%,0.04%,53,2,3.77%,1.04%,0.04%,36,1,2.78%,0.53%,0.02%
301,大神神话传,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧,59,2,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,3.39%,0.98%,0.04%,76,3,3.95%,1.49%,0.06%,47,2,4.26%,0.69%,0.05%
302,小小欲望的星空,东方神灵庙,61,1,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,1.64%,1.02%,0.02%,58,0,0%,1.14%,0%,33,1,3.03%,0.49%,0.02%
303,圣德传说 ～ True Administrator,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,384,51,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,13.28%,6.4%,0.91%,431,41,9.51%,8.46%,0.87%,245,27,11.02%,3.62%,0.63%
304,妖怪里参道,东方神灵庙，伊奘诺物质,17,1,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,5.88%,0.28%,0.02%,19,0,0%,0.37%,0%,12,0,0%,0.18%,0%
305,佐渡的二岩,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎,143,5,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,3.5%,2.38%,0.09%,162,10,6.17%,3.18%,0.21%,116,5,4.31%,1.71%,0.12%
306,神社的新风,东方神灵庙,1,0,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0.02%,0%,3,0,0%,0.06%,0%,1,0,0%,0.01%,0%
307,Desire Dream,东方神灵庙,20,2,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,10%,0.33%,0.04%,20,1,5%,0.39%,0.02%,9,2,22.22%,0.13%,0.05%
308,幻想乡的二岩,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,35,0,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,0%,0.58%,0%,61,3,4.92%,1.2%,0.06%,37,5,13.51%,0.55%,0.12%
309,亡失的情感,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧,211,28,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,13.27%,3.52%,0.5%,158,9,5.7%,3.1%,0.19%,119,10,8.4%,1.76%,0.23%
310,尘世不变的悲观主义,东方心绮楼，暗黑能乐集心绮楼‎,38,3,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,7.89%,0.63%,0.05%,35,0,0%,0.69%,0%,18,1,5.56%,0.27%,0.02%
311,心绮楼囃子,东方心绮楼，暗黑能乐集心绮楼‎,109,3,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,2.75%,1.82%,0.05%,126,9,7.14%,2.47%,0.19%,126,6,4.76%,1.86%,0.14%
312,有人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,2,0,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,8,0,0%,0.12%,0%
313,无人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,0,0,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.04%,0%,0,0,0%,0%,0%
314,丑时三刻的村庄,东方心绮楼，暗黑能乐集心绮楼‎,2,0,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.06%,0%,8,0,0%,0.12%,0%
315,本日的头版头条,东方心绮楼，暗黑能乐集心绮楼‎,0,0,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
316,晓云,东方心绮楼，暗黑能乐集心绮楼‎,26,1,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,3.85%,0.43%,0.02%,27,2,7.41%,0.53%,0.04%,28,3,10.71%,0.41%,0.07%
317,官板黄昏新闻,东方心绮楼，暗黑能乐集心绮楼‎,8,0,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,0%,0.13%,0%,8,0,0%,0.16%,0%,17,0,0%,0.25%,0%
318,不可思议的驱魔棒,东方辉针城,196,19,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,9.69%,3.27%,0.34%,156,9,5.77%,3.06%,0.19%,99,9,9.09%,1.46%,0.21%
319,Mist Lake,东方辉针城,33,0,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,0%,0.55%,0%,40,2,5%,0.79%,0.04%,19,2,10.53%,0.28%,0.05%
320,秘境的人鱼,东方辉针城，弹幕天邪鬼,20,0,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,0%,0.33%,0%,12,1,8.33%,0.24%,0.02%,11,0,0%,0.16%,0%
321,往来于运河的人与妖,东方辉针城,5,1,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,8,1,12.5%,0.16%,0.02%,8,1,12.5%,0.12%,0.02%
322,柳树下的杜拉罕,东方辉针城,31,1,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,3.23%,0.52%,0.02%,32,5,15.63%,0.63%,0.11%,35,1,2.86%,0.52%,0.02%
323,满月的竹林,东方辉针城,51,1,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,1.96%,0.85%,0.02%,59,3,5.08%,1.16%,0.06%,29,3,10.34%,0.43%,0.07%
324,孤独的狼人,东方辉针城,11,2,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,18.18%,0.18%,0.04%,17,0,0%,0.33%,0%,14,0,0%,0.21%,0%
325,Magical Storm,东方辉针城,10,0,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,0%,0.17%,0%,7,0,0%,0.14%,0%,6,0,0%,0.09%,0%
326,幻想净琉璃,东方辉针城，弹幕天邪鬼,354,30,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,8.47%,5.9%,0.53%,355,21,5.92%,6.97%,0.45%,271,15,5.54%,4.01%,0.35%
327,沉向空中的辉针城,东方辉针城，燕石博物志,90,4,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,4.44%,1.5%,0.07%,106,3,2.83%,2.08%,0.06%,68,2,2.94%,1.01%,0.05%
328,Reverse Ideology,东方辉针城，弹幕天邪鬼，旧约酒吧,106,16,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,15.09%,1.77%,0.28%,117,12,10.26%,2.3%,0.26%,93,11,11.83%,1.37%,0.26%
329,针小棒大的天守阁,东方辉针城,22,1,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,4.55%,0.37%,0.02%,23,1,4.35%,0.45%,0.02%,17,0,0%,0.25%,0%
330,辉光之针的小人族　～ Little Princess,东方辉针城，东方深秘录，深秘乐曲集‎,1230,213,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,17.32%,20.5%,3.79%,1159,221,19.07%,22.75%,4.71%,600,65,10.83%,8.87%,1.51%
331,魔力的雷云,东方辉针城,26,0,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,0%,0.43%,0%,28,0,0%,0.55%,0%,22,1,4.55%,0.33%,0.02%
332,原初的节拍　～ Pristine Beat,东方辉针城,223,22,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,9.87%,3.72%,0.39%,254,19,7.48%,4.99%,0.4%,173,17,9.83%,2.56%,0.39%
333,小槌的魔力,东方辉针城,14,0,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,0%,0.23%,0%,20,1,5%,0.39%,0.02%,16,1,6.25%,0.24%,0.02%
334,非常非常神奇的道具们,东方辉针城,5,0,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.08%,0%,9,0,0%,0.18%,0%,1,0,0%,0.01%,0%
335,燃起犯规的狼烟,弹幕天邪鬼,16,1,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,6.25%,0.27%,0.02%,20,0,0%,0.39%,0%,16,1,6.25%,0.24%,0.02%
336,以犯规对不可能的弹幕,弹幕天邪鬼,57,0,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,0%,0.95%,0%,53,2,3.77%,1.04%,0.04%,56,2,3.57%,0.83%,0.05%
337,Midnight Spell Card,弹幕天邪鬼,4,0,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,0%,0.08%,0%,5,0,0%,0.07%,0%
338,浪漫逃飞行,弹幕天邪鬼,71,4,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,5.63%,1.18%,0.07%,73,2,2.74%,1.43%,0.04%,56,4,7.14%,0.83%,0.09%
339,永远的三日天下,弹幕天邪鬼，燕石博物志,298,22,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,7.38%,4.97%,0.39%,293,13,4.44%,5.75%,0.28%,249,23,9.24%,3.68%,0.53%
340,震撼心灵的都市传说,东方深秘录，深秘乐曲集‎,22,1,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,4.55%,0.37%,0.02%,18,0,0%,0.35%,0%,-,-,-,-,-
341,幻想乡不可思议发现,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
342,有珠子的日常,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,-,-,-,-,-
343,显现的传承形态,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,0%,0.02%,0%,4,1,25%,0.08%,0.02%,-,-,-,-,-
344,时代风潮的造访,东方深秘录，深秘乐曲集‎,1,1,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,100%,0.02%,0.02%,0,0,0%,0%,0%,-,-,-,-,-
345,价值不明,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,-,-,-,-,-
346,相信可能性,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,-,-,-,-,-
347,知晓真相之人,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.02%,0%,5,0,0%,0.1%,0%,-,-,-,-,-
348,外界民俗,东方深秘录，深秘乐曲集‎,3,0,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,0%,0.05%,0%,5,0,0%,0.1%,0%,-,-,-,-,-
349,各自的结局,东方深秘录，深秘乐曲集‎,6,1,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,4,0,0%,0.08%,0%,-,-,-,-,-
350,被揭晓的深秘,东方深秘录，深秘乐曲集‎,14,1,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,7.14%,0.23%,0.02%,6,0,0%,0.12%,0%,-,-,-,-,-
351,灵异任你选（Occult Attract）,东方深秘录，深秘乐曲集‎，东方外来韦编,9,0,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.15%,0%,5,0,0%,0.1%,0%,-,-,-,-,-
352,七玉搜集大摊牌,东方深秘录，深秘乐曲集‎,7,0,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.12%,0%,7,0,0%,0.14%,0%,-,-,-,-,-
