id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
252,Last Remote,ラストリモート,东方地灵殿,318,33,351,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,10.38%,5.3%,0.59%,272,46,85.53%,14.47%,4.15%,3.07%,
253,哈德曼的妖怪少女,ハルトマンの妖怪少女,东方地灵殿,839,125,964,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,14.9%,13.99%,2.22%,688,151,82%,18%,10.51%,10.08%,
254,地灵们的归家,地霊達の帰宅,东方地灵殿,10,2,12,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,20%,0.17%,0.04%,7,3,70%,30%,0.11%,0.2%,
255,能源黎明 ～ Future Dream...,エネルギー黎明 ～ Future Dream...,东方地灵殿,11,1,12,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,9,2,81.82%,18.18%,0.14%,0.13%,
256,青空之影,青空の影,东方星莲船,26,3,29,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,11.54%,0.43%,0.05%,24,2,92.31%,7.69%,0.37%,0.13%,
257,春之岸边,春の湊に,东方星莲船,116,7,123,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,6.03%,1.93%,0.12%,86,30,74.14%,25.86%,1.31%,2%,
258,小小的贤将,小さな小さな賢将,东方星莲船,22,0,22,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,0%,0.37%,0%,13,9,59.09%,40.91%,0.2%,0.6%,
259,封闭的云中通路,閉ざせし雲の通い路,东方星莲船,0,0,0,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
260,请注意万年备用伞,万年置き傘にご注意を,东方星莲船,131,5,136,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,3.82%,2.18%,0.09%,106,25,80.92%,19.08%,1.62%,1.67%,
261,Sky Ruin,スカイルーイン,东方星莲船,6,0,6,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,3,50%,50%,0.05%,0.2%,
262,守旧老爹与前卫少女,時代親父とハイカラ少女,东方星莲船,13,1,14,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,7.69%,0.22%,0.02%,7,6,53.85%,46.15%,0.11%,0.4%,
263,幽灵客船的时空穿越之旅,幽霊客船の時空を越えた旅,东方星莲船,45,2,47,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,4.44%,0.75%,0.04%,30,15,66.67%,33.33%,0.46%,1%,
264,Captain Murasa,キャプテン·ムラサ,东方星莲船,51,3,54,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,5.88%,0.85%,0.05%,33,18,64.71%,35.29%,0.5%,1.2%,
265,魔界地方都市秘境,魔界地方都市エソテリア,东方星莲船,48,3,51,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,6.25%,0.8%,0.05%,34,14,70.83%,29.17%,0.52%,0.93%,
266,虎纹的毘沙门天,虎柄の毘沙門天,东方星莲船,35,1,36,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,2.86%,0.58%,0.02%,29,6,82.86%,17.14%,0.44%,0.4%,
267,法界之火,法界の火,东方星莲船,223,19,242,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,8.52%,3.72%,0.34%,153,70,68.61%,31.39%,2.34%,4.67%,
268,感情的摩天楼　～ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,东方星莲船,969,116,1085,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,11.97%,16.15%,2.06%,795,174,82.04%,17.96%,12.14%,11.62%,
269,夜空中的UFO恋曲,夜空のユーフォーロマンス,东方星莲船,33,1,34,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,3.03%,0.55%,0.02%,24,9,72.73%,27.27%,0.37%,0.6%,
270,平安时代的外星人,平安のエイリアン,东方星莲船,176,14,190,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,7.95%,2.93%,0.25%,120,56,68.18%,31.82%,1.83%,3.74%,
271,妖怪寺,妖怪寺,东方星莲船,3,0,3,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.05%,0%,1,2,33.33%,66.67%,0.02%,0.13%,
272,空中的归路　～ Sky Dream,空の帰り道　～ Sky Dream,东方星莲船,18,0,18,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,0%,0.3%,0%,10,8,55.56%,44.44%,0.15%,0.53%,
273,你见到了那个影子吗,君はあの影を見たか,东方非想天则,56,8,64,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,14.29%,0.93%,0.14%,46,10,82.14%,17.86%,0.7%,0.67%,
274,传说的巨神,伝説の巨神,东方非想天则,3,0,3,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
275,我们的非想天则,ぼくらの非想天則,东方非想天则,74,5,79,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,6.76%,1.23%,0.09%,69,5,93.24%,6.76%,1.05%,0.33%,
276,人偶存在的风景,人形のある風景,东方非想天则,9,1,10,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,7,2,77.78%,22.22%,0.11%,0.13%,
277,悠久的蒸汽机关,悠久の蒸気機関,东方非想天则,202,16,218,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,7.92%,3.37%,0.28%,167,35,82.67%,17.33%,2.55%,2.34%,
278,未知物Ｘ　～ Unfound Adventure,アンノウンＸ　～ Unfound Adventure,东方非想天则,6,0,6,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
279,空中飘浮的物体Ｘ,空に浮かぶ物体Ｘ,东方非想天则,2,0,2,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
280,Newshound,ニュースハウンド,东方文花帖DS,0,0,0,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
281,你所在之城的怪事,あなたの町の怪事件,东方文花帖DS,7,0,7,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,0%,0.12%,0%,6,1,85.71%,14.29%,0.09%,0.07%,
282,现代妖怪殖民地,妖怪モダンコロニー,东方文花帖DS,6,0,6,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,0%,0.1%,0%,4,2,66.67%,33.33%,0.06%,0.13%,
283,复仇女神的要塞,ネメシスの要塞,东方文花帖DS,2,0,2,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
284,无间之钟 ～ Infinite Nightmare,無間の鐘　～ Infinite Nightmare,东方文花帖DS,286,20,306,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,6.99%,4.77%,0.36%,224,62,78.32%,21.68%,3.42%,4.14%,
285,曲名不详,曲名不详,东方文花帖DS,1,0,1,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
286,春之冰精,春の氷精,妖精大战争,16,0,16,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,0%,0.27%,0%,14,2,87.5%,12.5%,0.21%,0.13%,
287,赌上性命去恶作剧,いたずらに命をかけて,妖精大战争,21,0,21,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,0%,0.35%,0%,18,3,85.71%,14.29%,0.27%,0.2%,
288,Loose Rain,ルーズレイン,妖精大战争,14,1,15,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,7.14%,0.23%,0.02%,9,5,64.29%,35.71%,0.14%,0.33%,
289,Magus Night,メイガスナイト,妖精大战争,55,6,61,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,10.91%,0.92%,0.11%,48,7,87.27%,12.73%,0.73%,0.47%,
290,春之冰精 -静-,春の氷精　- 静 -,妖精大战争,9,1,10,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,7,2,77.78%,22.22%,0.11%,0.13%,
291,欲望深重的灵魂,欲深き霊魂,东方神灵庙,13,0,13,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.22%,0%,10,3,76.92%,23.08%,0.15%,0.2%,
292,死灵的夜樱,死霊の夜桜,东方神灵庙,241,20,261,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,8.3%,4.02%,0.36%,178,63,73.86%,26.14%,2.72%,4.21%,
293,Ghost Lead,ゴーストリード,东方神灵庙,9,1,10,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,6,3,66.67%,33.33%,0.09%,0.2%,
294,欢迎来到妖怪寺,妖怪寺へようこそ,东方神灵庙,2,0,2,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.07%,
295,门前的妖怪小姑娘,門前の妖怪小娘,东方神灵庙,6,0,6,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
296,在美妙的墓地里住下吧,素敵な墓場で暮しましょ,东方神灵庙,36,3,39,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,20,16,55.56%,44.44%,0.31%,1.07%,
297,Rigid Paradise,リジッドパラダイス,东方神灵庙,19,0,19,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.32%,0%,12,7,63.16%,36.84%,0.18%,0.47%,
298,Desire Drive,デザイアドライブ,东方神灵庙,369,32,401,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,8.67%,6.15%,0.57%,282,87,76.42%,23.58%,4.31%,5.81%,
299,古老的元神,古きユアンシェン,东方神灵庙,73,3,76,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,4.11%,1.22%,0.05%,56,17,76.71%,23.29%,0.86%,1.13%,
300,梦殿大祀庙,夢殿大祀廟,东方神灵庙,41,2,43,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,4.88%,0.68%,0.04%,19,22,46.34%,53.66%,0.29%,1.47%,
301,大神神话传,大神神話伝,东方神灵庙,59,2,61,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,3.39%,0.98%,0.04%,36,23,61.02%,38.98%,0.55%,1.54%,
302,小小欲望的星空,小さな欲望の星空,东方神灵庙,61,1,62,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,1.64%,1.02%,0.02%,40,21,65.57%,34.43%,0.61%,1.4%,
303,圣德传说 ～ True Administrator,聖徳伝説 ～ True Administrator,东方神灵庙,384,51,435,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,13.28%,6.4%,0.91%,275,109,71.61%,28.39%,4.2%,7.28%,
304,妖怪里参道,妖怪裏参道,东方神灵庙,17,1,18,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,5.88%,0.28%,0.02%,11,6,64.71%,35.29%,0.17%,0.4%,
305,佐渡的二岩,佐渡の二ッ岩,东方神灵庙,143,5,148,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,3.5%,2.38%,0.09%,109,34,76.22%,23.78%,1.66%,2.27%,
306,神社的新风,神社の新しい風,东方神灵庙,1,0,1,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
307,Desire Dream,デザイアドリーム,东方神灵庙,20,2,22,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,10%,0.33%,0.04%,15,5,75%,25%,0.23%,0.33%,
308,幻想乡的二岩,幻想郷の二ッ岩,东方心绮楼,35,0,35,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,0%,0.58%,0%,24,11,68.57%,31.43%,0.37%,0.73%,
309,亡失的情感,亡失のエモーション,东方心绮楼,211,28,239,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,13.27%,3.52%,0.5%,162,49,76.78%,23.22%,2.47%,3.27%,
310,尘世不变的悲观主义,塵界不変のペシミズム,东方心绮楼,38,3,41,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,7.89%,0.63%,0.05%,33,5,86.84%,13.16%,0.5%,0.33%,
311,心绮楼囃子,心綺楼囃子,东方心绮楼,109,3,112,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,2.75%,1.82%,0.05%,90,19,82.57%,17.43%,1.37%,1.27%,
312,有人气的场所,人気のある場所,东方心绮楼,2,0,2,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.07%,
313,无人气的场所,人気のない場所,东方心绮楼,0,0,0,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
314,丑时三刻的村庄,丑三つ時の里,东方心绮楼,2,0,2,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
315,本日的头版头条,本日の一面記事,东方心绮楼,0,0,0,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
316,晓云,暁雲,东方心绮楼,26,1,27,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,3.85%,0.43%,0.02%,19,7,73.08%,26.92%,0.29%,0.47%,
317,官板黄昏新闻,官板黄昏新聞,东方心绮楼,8,0,8,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,0%,0.13%,0%,8,0,100%,0%,0.12%,0%,
318,不可思议的驱魔棒,不思議なお祓い棒,东方辉针城,196,19,215,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,9.69%,3.27%,0.34%,152,44,77.55%,22.45%,2.32%,2.94%,
319,Mist Lake,ミストレイク,东方辉针城,33,0,33,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,0%,0.55%,0%,24,9,72.73%,27.27%,0.37%,0.6%,
320,秘境的人鱼,秘境のマーメイド,东方辉针城,20,0,20,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,0%,0.33%,0%,15,5,75%,25%,0.23%,0.33%,
321,往来于运河的人与妖,運河を行き交う人妖,东方辉针城,5,1,6,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,4,1,80%,20%,0.06%,0.07%,
322,柳树下的杜拉罕,柳の下のデュラハン,东方辉针城,31,1,32,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,3.23%,0.52%,0.02%,20,11,64.52%,35.48%,0.31%,0.73%,
323,满月的竹林,満月の竹林,东方辉针城,51,1,52,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,1.96%,0.85%,0.02%,36,15,70.59%,29.41%,0.55%,1%,
324,孤独的狼人,孤独なウェアウルフ,东方辉针城,11,2,13,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,18.18%,0.18%,0.04%,8,3,72.73%,27.27%,0.12%,0.2%,
325,Magical Storm,マジカルストーム,东方辉针城,10,0,10,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,0%,0.17%,0%,7,3,70%,30%,0.11%,0.2%,
326,幻想净琉璃,幻想浄瑠璃,东方辉针城,354,30,384,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,8.47%,5.9%,0.53%,258,96,72.88%,27.12%,3.94%,6.41%,
327,沉向空中的辉针城,空中に沈む輝針城,东方辉针城,90,4,94,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,4.44%,1.5%,0.07%,61,29,67.78%,32.22%,0.93%,1.94%,
328,Reverse Ideology,リバースイデオロギー,东方辉针城,106,16,122,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,15.09%,1.77%,0.28%,77,29,72.64%,27.36%,1.18%,1.94%,
329,针小棒大的天守阁,針小棒大の天守閣,东方辉针城,22,1,23,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,4.55%,0.37%,0.02%,17,5,77.27%,22.73%,0.26%,0.33%,
330,辉光之针的小人族　～ Little Princess,輝く針の小人族　～ Little Princess,东方辉针城,1230,213,1443,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,17.32%,20.5%,3.79%,999,231,81.22%,18.78%,15.26%,15.42%,
331,魔力的雷云,魔力の雷雲,东方辉针城,26,0,26,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,0%,0.43%,0%,19,7,73.08%,26.92%,0.29%,0.47%,
332,原初的节拍　～ Pristine Beat,始原のビート　～ Pristine Beat,东方辉针城,223,22,245,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,9.87%,3.72%,0.39%,166,57,74.44%,25.56%,2.54%,3.81%,
333,小槌的魔力,小槌の魔力,东方辉针城,14,0,14,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,0%,0.23%,0%,12,2,85.71%,14.29%,0.18%,0.13%,
334,非常非常神奇的道具们,不思議な不思議な道具達,东方辉针城,5,0,5,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.08%,0%,5,0,100%,0%,0.08%,0%,
335,燃起犯规的狼烟,反則の狼煙を上げろ,弹幕天邪鬼,16,1,17,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,6.25%,0.27%,0.02%,13,3,81.25%,18.75%,0.2%,0.2%,
336,以犯规对不可能的弹幕,不可能弾幕には反則を,弹幕天邪鬼,57,0,57,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,0%,0.95%,0%,48,9,84.21%,15.79%,0.73%,0.6%,
337,Midnight Spell Card,ミッドナイトスペルカード,弹幕天邪鬼,4,0,4,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,1,75%,25%,0.05%,0.07%,
338,浪漫逃飞行,ロマンチック逃飛行,弹幕天邪鬼,71,4,75,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,5.63%,1.18%,0.07%,55,16,77.46%,22.54%,0.84%,1.07%,
339,永远的三日天下,永遠の三日天下,弹幕天邪鬼,298,22,320,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,7.38%,4.97%,0.39%,229,69,76.85%,23.15%,3.5%,4.61%,
340,震撼心灵的都市传说,心揺さぶる都市伝説,东方深秘录,22,1,23,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,4.55%,0.37%,0.02%,16,6,72.73%,27.27%,0.24%,0.4%,
341,幻想乡不可思议发现,幻想郷ふしぎ発見,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
342,有珠子的日常,ボールのある日常,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.07%,
343,显现的传承形态,顕現した伝承の形,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
344,时代风潮的造访,時代の風の訪れ,东方深秘录,1,1,2,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,100%,0.02%,0.02%,1,0,100%,0%,0.02%,0%,
345,价值不明,価値がわからない,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
346,相信可能性,可能性を信じて,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
347,知晓真相之人,真実を知る者,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
348,外界民俗,外界フォークロア,东方深秘录,3,0,3,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
349,各自的结局,各々の結末,东方深秘录,6,1,7,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,5,1,83.33%,16.67%,0.08%,0.07%,
350,被揭晓的深秘,明かされる深秘,东方深秘录,14,1,15,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,7.14%,0.23%,0.02%,10,4,71.43%,28.57%,0.15%,0.27%,
351,灵异任你选（Occult Attract）,オカルトアラカルト,东方深秘录,9,0,9,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.15%,0%,6,3,66.67%,33.33%,0.09%,0.2%,
352,七玉搜集大摊牌,七玉蒐集ショウダウン,东方深秘录,7,0,7,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.12%,0%,5,2,71.43%,28.57%,0.08%,0.13%,
353,公正的争夺,公正なる奪い合い,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
354,对跖点之钟,対蹠地の鐘,东方深秘录,9,0,9,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,0%,0.15%,0%,5,4,55.56%,44.44%,0.08%,0.27%,
355,竹林大火,竹林インフレイム,东方深秘录,31,0,31,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,0%,0.52%,0%,24,7,77.42%,22.58%,0.37%,0.47%,
356,华狭间的战场,華狭間のバトルフィールド,东方深秘录,36,3,39,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,30,6,83.33%,16.67%,0.46%,0.4%,
357,Last Occultism ~现世的秘术师,ラストオカルティズム　～現し世の秘術師,东方深秘录,170,14,184,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,8.24%,2.83%,0.25%,126,44,74.12%,25.88%,1.92%,2.94%,
358,宇宙巫女现身,宇宙巫女現る,东方绀珠传,17,0,17,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,0%,0.28%,0%,13,4,76.47%,23.53%,0.2%,0.27%,
359,忘不了，那曾依藉的绿意,忘れがたき、よすがの緑,东方绀珠传,16,0,16,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,0%,0.27%,0%,10,6,62.5%,37.5%,0.15%,0.4%,
360,兔已着陆,兎は舞い降りた,东方绀珠传,48,1,49,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,2.08%,0.8%,0.02%,33,15,68.75%,31.25%,0.5%,1%,
361,湖上倒映着洁净的月光,湖は浄めの月光を映して,东方绀珠传,3,0,3,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.07%,
362,九月的南瓜,九月のパンプキン,东方绀珠传,97,7,104,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,7.22%,1.62%,0.12%,66,31,68.04%,31.96%,1.01%,2.07%,
363,飞翔于宇宙的不可思议巫女,宇宙を飛ぶ不思議な巫女,东方绀珠传,107,3,110,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,2.8%,1.78%,0.05%,83,24,77.57%,22.43%,1.27%,1.6%,
364,永远的春梦,永遠の春夢,东方绀珠传,271,15,286,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,5.54%,4.52%,0.27%,200,71,73.8%,26.2%,3.05%,4.74%,
365,冻结的永远之都,凍り付いた永遠の都,东方绀珠传,137,6,143,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,4.38%,2.28%,0.11%,97,40,70.8%,29.2%,1.48%,2.67%,
366,逆转的命运之轮,逆転するホイールオブフォーチュン,东方绀珠传,64,5,69,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,7.81%,1.07%,0.09%,46,18,71.88%,28.13%,0.7%,1.2%,
367,遥遥38万公里的航程,遥か３８万キロのボヤージュ,东方绀珠传,160,9,169,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,5.63%,2.67%,0.16%,134,26,83.75%,16.25%,2.05%,1.74%,
368,星条旗的小丑,星条旗のピエロ,东方绀珠传,425,20,445,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,4.71%,7.08%,0.36%,363,62,85.41%,14.59%,5.54%,4.14%,
369,故乡之星倒映之海,故郷の星が映る海,东方绀珠传,374,36,410,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,9.63%,6.23%,0.64%,269,105,71.93%,28.07%,4.11%,7.01%,
370,Pure Furies　～ 心之所在,ピュアヒューリーズ　～ 心の在処,东方绀珠传,544,67,611,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,12.32%,9.07%,1.19%,434,110,79.78%,20.22%,6.63%,7.34%,
371,前所未见的噩梦世界,見た事も無い悪夢の世界,东方绀珠传,28,3,31,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,10.71%,0.47%,0.05%,14,14,50%,50%,0.21%,0.93%,
372,Pandemonic Planet,パンデモニックプラネット,东方绀珠传,72,2,74,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,2.78%,1.2%,0.04%,53,19,73.61%,26.39%,0.81%,1.27%,
373,从神社所见之月,神社から見える月,东方绀珠传,14,0,14,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,0%,0.23%,0%,10,4,71.43%,28.57%,0.15%,0.27%,
374,宇宙巫女归还,宇宙巫女帰還する,东方绀珠传,7,0,7,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0.12%,0%,6,1,85.71%,14.29%,0.09%,0.07%,
375,蓬莱传说,蓬莱伝説,蓬莱人形,355,67,422,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,18.87%,5.92%,1.19%,285,70,80.28%,19.72%,4.35%,4.67%,
376,人偶之森,人形の森,蓬莱人形,3,0,3,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
377,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,蓬莱人形,19,0,19,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,0%,0.32%,0%,12,7,63.16%,36.84%,0.18%,0.47%,
378,走在夜晚的莲台野,夜のデンデラ野を逝く,莲台野夜行,15,0,15,<a href='./?m=info&type=music&id=378' target='_blank'>点击查看详情</a>,0%,0.25%,0%,13,2,86.67%,13.33%,0.2%,0.13%,
379,少女秘封俱乐部,少女秘封倶楽部,莲台野夜行,337,40,377,<a href='./?m=info&type=music&id=379' target='_blank'>点击查看详情</a>,11.87%,5.62%,0.71%,263,74,78.04%,21.96%,4.02%,4.94%,
