region,round,scope,source_url,source_sha256,source_file,source_table_index,source_row_index,question_id,question,question_path_json,table_variant,rank,points,item,option,count,count_unit,percentage,official_percentage,additional_official_percentages_json,percentage_basis,denominator,denominator_unit,denominator_basis,denominator_candidate_min,denominator_candidate_max,raw_cells_json
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,11,4,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■花映塚 - 有効回答数：12345人 - グラフ""]",table_11,,,■花映塚 - 有効回答数：12345人 - グラフ,LUNATIC,1111,人,9,9,,official,12345,人,explicit_official_heading,,,"[""LUNATIC"",""1111人"",""9.00%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,12,0,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■花映塚EX - グラフ""]",table_12,,,■花映塚EX - グラフ,未クリア,7440,人,63.43,63.43,,official,11729,,sum_of_complete_mutually_exclusive_official_counts,,,"[""未クリア"",""7440人"",""63.43%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,12,1,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■花映塚EX - グラフ""]",table_12,,,■花映塚EX - グラフ,1人目クリア,974,人,8.3,8.3,,official,11729,,sum_of_complete_mutually_exclusive_official_counts,,,"[""1人目クリア"",""974人"",""8.30%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,12,2,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■花映塚EX - グラフ""]",table_12,,,■花映塚EX - グラフ,2人目クリア,3315,人,28.26,28.26,,official,11729,,sum_of_complete_mutually_exclusive_official_counts,,,"[""2人目クリア"",""3315人"",""28.26%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,0,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,5枚未満,798,人,7.54,7.54,,official,10580,人,explicit_official_heading,,,"[""5枚未満"",""798人"",""7.54%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,1,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,15枚未満,1208,人,11.42,11.42,,official,10580,人,explicit_official_heading,,,"[""15枚未満"",""1208人"",""11.42%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,2,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,25枚未満,1093,人,10.33,10.33,,official,10580,人,explicit_official_heading,,,"[""25枚未満"",""1093人"",""10.33%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,3,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,35枚未満,1052,人,9.94,9.94,,official,10580,人,explicit_official_heading,,,"[""35枚未満"",""1052人"",""9.94%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,4,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,45枚未満,1072,人,10.13,10.13,,official,10580,人,explicit_official_heading,,,"[""45枚未満"",""1072人"",""10.13%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,5,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,55枚未満,1090,人,10.3,10.3,,official,10580,人,explicit_official_heading,,,"[""55枚未満"",""1090人"",""10.30%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,6,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,65枚未満,1035,人,9.78,9.78,,official,10580,人,explicit_official_heading,,,"[""65枚未満"",""1035人"",""9.78%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,7,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,75枚未満,1333,人,12.6,12.6,,official,10580,人,explicit_official_heading,,,"[""75枚未満"",""1333人"",""12.60%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,8,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,85枚未満,971,人,9.18,9.18,,official,10580,人,explicit_official_heading,,,"[""85枚未満"",""971人"",""9.18%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,13,9,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ""]",table_13,,,■文花帖クリアシーン数 - 有効回答数：10580人 - グラフ,85枚コンプ,928,人,8.77,8.77,,official,10580,人,explicit_official_heading,,,"[""85枚コンプ"",""928人"",""8.77%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,14,0,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■風神録 - 有効回答数：13442人 - グラフ""]",table_14,,,■風神録 - 有効回答数：13442人 - グラフ,未クリア,1586,人,11.8,11.8,,official,13442,人,explicit_official_heading,,,"[""未クリア"",""1586人"",""11.80%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,14,1,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■風神録 - 有効回答数：13442人 - グラフ""]",table_14,,,■風神録 - 有効回答数：13442人 - グラフ,EASY,2126,人,15.82,15.82,,official,13442,人,explicit_official_heading,,,"[""EASY"",""2126人"",""15.82%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,14,2,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■風神録 - 有効回答数：13442人 - グラフ""]",table_14,,,■風神録 - 有効回答数：13442人 - グラフ,NORMAL,7193,人,53.51,53.51,,official,13442,人,explicit_official_heading,,,"[""NORMAL"",""7193人"",""53.51%"",""""]"
jp,6,overall_questionnaire,http://thwiki.info/th/vote6/result_anq.html,3de12586216c41c0b77d8742ffa4d36e0eedaecf49945aa9a9552740fb0a2ce9,data_raw/jp_official_legacy/round_06/questionnaire/result_anq.html.tables.json,14,3,jp6:q:84ec99ed0026,３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""３．ノーコンティニューでクリアできた難易度 （EASY〜LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■風神録 - 有効回答数：13442人 - グラフ""]",table_14,,,■風神録 - 有効回答数：13442人 - グラフ,HARD,1727,人,12.85,12.85,,official,13442,人,explicit_official_heading,,,"[""HARD"",""1727人"",""12.85%"",""""]"
