id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
974,1,0,<a href='./?m=info&type=cp&id=026053225' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
975,1,0,<a href='./?m=info&type=cp&id=033033000' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
976,1,0,<a href='./?m=info&type=cp&id=098099000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
977,1,0,<a href='./?m=info&type=cp&id=064098000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
978,1,0,<a href='./?m=info&type=cp&id=001098000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
979,1,1,<a href='./?m=info&type=cp&id=036224000' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,224,<a href='./?m=info&type=chara&id=224' target='_blank'>杖刀偶磨弓</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,100,0.02%
980,1,0,<a href='./?m=info&type=cp&id=036220000' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,220,<a href='./?m=info&type=chara&id=220' target='_blank'>戎璎花</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
981,1,0,<a href='./?m=info&type=cp&id=094095097' target='_blank'>点击查看详情</a>,1,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
982,3,3,<a href='./?m=info&type=cp&id=065084085' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,2,1,66.67%,33.33%,0.03%,0.07%,0%,66.67%,33.33%,0%,100,0.05%
983,1,1,<a href='./?m=info&type=cp&id=047071000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,100,0.02%
984,1,0,<a href='./?m=info&type=cp&id=042054056' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
985,1,0,<a href='./?m=info&type=cp&id=067079167' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,167,<a href='./?m=info&type=chara&id=167' target='_blank'>万岁乐</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
986,1,0,<a href='./?m=info&type=cp&id=035085000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
987,1,0,<a href='./?m=info&type=cp&id=001055206' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
988,1,0,<a href='./?m=info&type=cp&id=017083000' target='_blank'>点击查看详情</a>,1,17,<a href='./?m=info&type=chara&id=17' target='_blank'>露娜萨·普莉兹姆利巴</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
989,3,0,<a href='./?m=info&type=cp&id=024137000' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,3,0,100%,0%,0.04%,0%,0%,33.33%,66.67%,-,,0.05%
990,1,0,<a href='./?m=info&type=cp&id=050085183' target='_blank'>点击查看详情</a>,1,50,<a href='./?m=info&type=chara&id=50' target='_blank'>琪斯美</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
991,1,0,<a href='./?m=info&type=cp&id=015036183' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
992,1,0,<a href='./?m=info&type=cp&id=026104145' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,104,<a href='./?m=info&type=chara&id=104' target='_blank'>矜羯罗</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
993,1,0,<a href='./?m=info&type=cp&id=001023049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.02%
994,1,0,<a href='./?m=info&type=cp&id=001098139' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
995,1,1,<a href='./?m=info&type=cp&id=031035045' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.02%
996,1,0,<a href='./?m=info&type=cp&id=098139140' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
997,2,1,<a href='./?m=info&type=cp&id=009010015' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,1,1,50%,50%,0.01%,0.07%,0%,0%,100%,0%,50,0.03%
998,1,0,<a href='./?m=info&type=cp&id=059063070' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
999,3,1,<a href='./?m=info&type=cp&id=001042000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,0%,66.67%,-,33.33,0.05%
1000,1,0,<a href='./?m=info&type=cp&id=015037133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
1001,1,0,<a href='./?m=info&type=cp&id=013034000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1002,1,0,<a href='./?m=info&type=cp&id=040100000' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
1003,1,0,<a href='./?m=info&type=cp&id=006070206' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
1004,1,0,<a href='./?m=info&type=cp&id=048076000' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1005,2,1,<a href='./?m=info&type=cp&id=031033034' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,2,0,100%,0%,0.03%,0%,0%,100%,0%,0%,50,0.03%
1006,2,1,<a href='./?m=info&type=cp&id=040041044' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,1,50%,50%,0.01%,0.07%,50%,0%,50%,0%,50,0.03%
1007,1,1,<a href='./?m=info&type=cp&id=016049000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,100,0.02%
1008,1,0,<a href='./?m=info&type=cp&id=067068000' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
1009,1,1,<a href='./?m=info&type=cp&id=023049217' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,100,0.02%
1010,1,0,<a href='./?m=info&type=cp&id=038039100' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
1011,1,1,<a href='./?m=info&type=cp&id=054136146' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.02%
1012,1,0,<a href='./?m=info&type=cp&id=057084000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1013,1,1,<a href='./?m=info&type=cp&id=010054217' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,100,0.02%
1014,1,1,<a href='./?m=info&type=cp&id=021065000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
1015,3,1,<a href='./?m=info&type=cp&id=064133000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,-,3,0,100%,0%,0.04%,0%,66.67%,33.33%,0%,-,33.33,0.05%
1016,2,0,<a href='./?m=info&type=cp&id=008033000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,1,1,50%,50%,0.01%,0.07%,0%,0%,100%,-,,0.03%
1017,1,1,<a href='./?m=info&type=cp&id=137137000' target='_blank'>点击查看详情</a>,1,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
1018,1,0,<a href='./?m=info&type=cp&id=100210000' target='_blank'>点击查看详情</a>,1,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1019,2,0,<a href='./?m=info&type=cp&id=006067000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.03%
1020,3,0,<a href='./?m=info&type=cp&id=013016000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,0%,66.67%,-,,0.05%
1021,1,0,<a href='./?m=info&type=cp&id=021073000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.02%
1022,1,0,<a href='./?m=info&type=cp&id=035076000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1023,1,0,<a href='./?m=info&type=cp&id=102118000' target='_blank'>点击查看详情</a>,1,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1024,1,0,<a href='./?m=info&type=cp&id=210223000' target='_blank'>点击查看详情</a>,1,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,223,<a href='./?m=info&type=chara&id=223' target='_blank'>吉吊八千慧</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1025,1,0,<a href='./?m=info&type=cp&id=097221000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,221,<a href='./?m=info&type=chara&id=221' target='_blank'>牛崎润美</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
1026,1,1,<a href='./?m=info&type=cp&id=001023044' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.02%
1027,1,1,<a href='./?m=info&type=cp&id=096097222' target='_blank'>点击查看详情</a>,1,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,222,<a href='./?m=info&type=chara&id=222' target='_blank'>庭渡久侘歌</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.02%
1028,1,1,<a href='./?m=info&type=cp&id=015020000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
1029,1,0,<a href='./?m=info&type=cp&id=001002020' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.02%
1030,1,0,<a href='./?m=info&type=cp&id=003004000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1031,1,1,<a href='./?m=info&type=cp&id=007008010' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,100,0.02%
1032,1,0,<a href='./?m=info&type=cp&id=116117118' target='_blank'>点击查看详情</a>,1,116,<a href='./?m=info&type=chara&id=116' target='_blank'>朝仓理香子</a>,117,<a href='./?m=info&type=chara&id=117' target='_blank'>北白河千百合</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1033,1,0,<a href='./?m=info&type=cp&id=042216217' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
1034,1,0,<a href='./?m=info&type=cp&id=028097222' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,222,<a href='./?m=info&type=chara&id=222' target='_blank'>庭渡久侘歌</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
1035,1,0,<a href='./?m=info&type=cp&id=056097000' target='_blank'>点击查看详情</a>,1,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1036,1,1,<a href='./?m=info&type=cp&id=005045047' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,0,0%,0%,,,0%,100%,0%,0%,100,0.02%
1037,1,0,<a href='./?m=info&type=cp&id=001009026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
1038,1,0,<a href='./?m=info&type=cp&id=037102125' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,125,<a href='./?m=info&type=chara&id=125' target='_blank'>艾丽</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
1039,1,0,<a href='./?m=info&type=cp&id=001048049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.02%
1040,3,0,<a href='./?m=info&type=cp&id=116118000' target='_blank'>点击查看详情</a>,1,116,<a href='./?m=info&type=chara&id=116' target='_blank'>朝仓理香子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,0%,66.67%,-,,0.05%
1041,1,1,<a href='./?m=info&type=cp&id=020026000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,100,0.02%
1042,1,1,<a href='./?m=info&type=cp&id=042099000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,100,0.02%
1043,1,0,<a href='./?m=info&type=cp&id=001097000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
1044,2,0,<a href='./?m=info&type=cp&id=008010015' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,,0.03%
1045,1,0,<a href='./?m=info&type=cp&id=027027000' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1046,1,0,<a href='./?m=info&type=cp&id=028204000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
1047,1,0,<a href='./?m=info&type=cp&id=043068000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
1048,1,0,<a href='./?m=info&type=cp&id=085085000' target='_blank'>点击查看详情</a>,1,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
