id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
381,魔术师梅莉,魔術師メリー,莲台野夜行,30,0,30,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,0%,0.44%,0%,20,10,66.67%,33.33%,0.29%,0.74%,
382,月之妖鸟、化猫之幻,月の妖鳥、化猫の幻,莲台野夜行,45,5,50,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,11.11%,0.66%,0.08%,31,14,68.89%,31.11%,0.44%,1.04%,
383,过去的花 ～ Fairy of Flower,過去の花　～ Fairy of Flower,莲台野夜行,50,3,53,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,6%,0.73%,0.05%,40,10,80%,20%,0.57%,0.74%,
384,幻想的永远祭,幻想の永遠祭,莲台野夜行,9,0,9,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,2,77.78%,22.22%,0.1%,0.15%,
385,童祭 ～ Innocent Treasures,童祭 ～ Innocent Treasures,梦违科学世纪,946,138,1084,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,14.59%,13.9%,2.13%,814,130,86.05%,13.74%,11.6%,9.67%,
386,华胥之梦,華胥の夢,梦违科学世纪,27,3,30,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,11.11%,0.4%,0.05%,21,6,77.78%,22.22%,0.3%,0.45%,
387,科学世纪的少年少女,科学世紀の少年少女,梦违科学世纪,110,7,117,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,6.36%,1.62%,0.11%,85,25,77.27%,22.73%,1.21%,1.86%,
388,梦境与现实的境界,夢と現の境界,梦违科学世纪,30,4,34,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,13.33%,0.44%,0.06%,20,10,66.67%,33.33%,0.29%,0.74%,
389,广重36号 ～ Neo Super-Express,ヒロシゲ36号　～ Neo Super-Express,卯酉东海道,292,25,317,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,8.56%,4.29%,0.39%,230,62,78.77%,21.23%,3.28%,4.61%,
390,53分钟的蓝色大海,53ミニッツの青い海,卯酉东海道,70,6,76,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,8.57%,1.03%,0.09%,53,17,75.71%,24.29%,0.76%,1.26%,
391,青木原的传说,青木ヶ原の伝説,卯酉东海道,22,3,25,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,13.64%,0.32%,0.05%,10,12,45.45%,54.55%,0.14%,0.89%,
392,最澄澈的空与海,最も澄みわたる空と海,卯酉东海道,157,16,173,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,10.19%,2.31%,0.25%,133,24,84.71%,15.29%,1.9%,1.79%,
393,欢迎来到月面旅行团,月面ツアーへようこそ,大空魔术,42,5,47,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,11.9%,0.62%,0.08%,35,7,83.33%,16.67%,0.5%,0.52%,
394,天空的格林尼治,天空のグリニッジ,大空魔术,367,36,403,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,9.81%,5.39%,0.56%,284,83,77.38%,22.62%,4.05%,6.18%,
395,轮椅上的未来宇宙,車椅子の未来宇宙,大空魔术,100,7,107,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,7%,1.47%,0.11%,86,14,86%,14%,1.23%,1.04%,
396,卫星露天咖啡屋,衛星カフェテラス,大空魔术,149,12,161,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,8.05%,2.19%,0.19%,111,38,74.5%,25.5%,1.58%,2.83%,
397,G Free,G Free,大空魔术,21,1,22,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,4.76%,0.31%,0.02%,18,3,85.71%,14.29%,0.26%,0.22%,
398,大空魔术 ～ Magical Astronomy,大空魔術　～ Magical Astronomy,大空魔术,58,1,59,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,1.72%,0.85%,0.02%,49,9,84.48%,15.52%,0.7%,0.67%,
399,月的另一侧,向こう側の月,大空魔术,320,31,351,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,9.69%,4.7%,0.48%,268,52,83.75%,16.25%,3.82%,3.87%,
400,未知之花 魅知之旅,未知の花 魅知の旅,未知之花 魅知之旅,213,22,235,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,10.33%,3.13%,0.34%,183,30,85.92%,14.08%,2.61%,2.23%,
401,卫星鸟船,衛星トリフネ,鸟船遗迹,17,2,19,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,11.76%,0.25%,0.03%,14,3,82.35%,17.65%,0.2%,0.22%,
402,特洛伊群的密林,トロヤ群の密林,鸟船遗迹,20,1,21,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,10,10,50%,50%,0.14%,0.74%,
403,天鸟船神社,天鳥船神社,鸟船遗迹,21,0,21,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,0%,0.31%,0%,18,3,85.71%,14.29%,0.26%,0.22%,
404,天鸟船神社的结界,天鳥船神社の結界,鸟船遗迹,32,3,35,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,9.38%,0.47%,0.05%,19,13,59.38%,40.63%,0.27%,0.97%,
405,漂浮于宇宙之中的幻想乡,宇宙に浮かぶ幻想郷,鸟船遗迹,28,4,32,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,14.29%,0.41%,0.06%,19,9,67.86%,32.14%,0.27%,0.67%,
406,绿意盎然的疗养院,緑のサナトリウム,伊奘诺物质,12,1,13,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,7,5,58.33%,41.67%,0.1%,0.37%,
407,被牛引到善光寺,牛に引かれて善光寺参り,伊奘诺物质,20,2,22,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,10%,0.29%,0.03%,14,6,70%,30%,0.2%,0.45%,
408,阿加尔塔之风,アガルタの風,伊奘诺物质,94,9,103,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,9.57%,1.38%,0.14%,71,23,75.53%,24.47%,1.01%,1.71%,
409,伊奘诺物质,イザナギオブジェクト,伊奘诺物质,29,4,33,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,13.79%,0.43%,0.06%,20,9,68.97%,31.03%,0.29%,0.67%,
410,收集日本各地的不可思议,日本中の不思議を集めて,伊奘诺物质,103,9,112,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,8.74%,1.51%,0.14%,83,20,80.58%,19.42%,1.18%,1.49%,
411,Theme of Eastern Story,テーマ·オブ·イースタンストーリー,幺乐团的历史,19,1,20,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,5.26%,0.28%,0.02%,17,2,89.47%,10.53%,0.24%,0.15%,
412,Japanese Saga,ジャパニーズサーガ,东方求闻史纪,12,0,12,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,0%,0.18%,0%,10,2,83.33%,16.67%,0.14%,0.15%,
413,阿礼的孩子,阿礼の子供,东方求闻史纪,28,3,31,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,10.71%,0.41%,0.05%,24,4,85.71%,14.29%,0.34%,0.3%,
414,飞翔夜晚的鸠山 - Power MIX,夜の鳩山を飛ぶ -Power MIX,东方求闻史纪,4,0,4,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.06%,0%,1,3,25%,75%,0.01%,0.22%,
415,妖怪宇宙旅行,妖怪宇宙旅行,东方儚月抄,2,0,2,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.01%,0.07%,
416,绵月的符卡 ～ Lunatic Blue,綿月のスペルカード　～ Lunatic Blue,东方儚月抄,11,0,11,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.16%,0%,10,1,90.91%,9.09%,0.14%,0.07%,
417,风神少女,風神少女,东方文花帖（书籍）,342,43,385,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,12.57%,5.03%,0.66%,302,40,88.3%,11.7%,4.31%,2.98%,
418,花映塚 ～ after Higan Retour,花映塚 ～ after Higan Retour,东方文花帖（书籍）,3,0,3,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,0%,0.04%,0%,3,0,100%,0%,0.04%,0%,
419,魔法使的忧郁,魔法使いの憂鬱,The Grimoire of Marisa,53,8,61,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,15.09%,0.78%,0.12%,30,23,56.6%,43.4%,0.43%,1.71%,
420,Sunny Rutile Flection,サニールチルフレクション,东方三月精,4,0,4,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,100%,0%,0.06%,0%,
421,夜晚无法入睡,夜だから眠れない,东方三月精,20,1,21,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,14,6,70%,30%,0.2%,0.45%,
422,妖精灿烂的样子,妖精燦々として,东方三月精,10,1,11,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,8,2,80%,20%,0.11%,0.15%,
423,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,东方三月精,7,0,7,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,0%,0.1%,0%,4,3,57.14%,42.86%,0.06%,0.22%,
424,雪月樱花之国,雪月桜花の国,东方三月精,26,2,28,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,7.69%,0.38%,0.03%,23,3,88.46%,11.54%,0.33%,0.22%,
425,Star Voyage2008,スターヴォヤージュ2008,东方三月精,5,0,5,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,2,60%,40%,0.04%,0.15%,
426,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,东方三月精,9,0,9,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,0%,0.13%,0%,9,0,100%,0%,0.13%,0%,
427,妖精冒险谭,フェアリー冒険譚,东方三月精,3,1,4,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,33.33%,0.04%,0.02%,3,0,100%,0%,0.04%,0%,
428,两个世界,二つの世界,东方三月精,5,0,5,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0.07%,0%,2,3,40%,60%,0.03%,0.22%,
429,神域的捉迷藏生活,神域のかくれんぼ暮らし,东方三月精,2,0,2,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
430,时刻旺盛的好奇心,年中夢中の好奇心,东方三月精,57,2,59,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,3.51%,0.84%,0.03%,50,7,87.72%,12.28%,0.71%,0.52%,
431,午夜中的妖精舞会,真夜中のフェアリーダンス,东方三月精,32,1,33,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,3.13%,0.47%,0.02%,25,7,78.13%,21.88%,0.36%,0.52%,
432,妖精大战争 ～Faily Wars,妖精大戦争　～ Fairy Wars,东方三月精,43,0,43,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,0%,0.63%,0%,39,4,90.7%,9.3%,0.56%,0.3%,
433,秋霜玉　～ Clockworks,秋霜玉　～ Clockworks,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
434,False Strawberry,フォルスストロベリー,秋霜玉,12,1,13,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,10,2,83.33%,16.67%,0.14%,0.15%,
435,Primrose Shiver,プリムローズシヴァ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
436,幻想帝都,幻想帝都,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
437,Disastrous Gemini,ディザストラスジェミニ,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,1,0%,100%,0%,0.07%,
438,华之幻想 红梦之宙,華の幻想　紅夢の宙,秋霜玉,2,0,2,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
439,天空军团,天空アーミー,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
440,斯普特尼克幻夜,スプートニク幻夜,秋霜玉,2,0,2,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
441,机械马戏团　～ Reverie（Circus Reverie）,機械サーカス　～ Reverie,秋霜玉,21,2,23,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,9.52%,0.31%,0.03%,12,8,57.14%,38.1%,0.17%,0.6%,
442,卡纳维拉尔角的梦幻少女,カナベラルの夢幻少女,秋霜玉,6,0,6,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0.09%,0%,4,2,66.67%,33.33%,0.06%,0.15%,
443,魔法少女十字军,魔法少女十字軍,秋霜玉,42,0,42,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,0%,0.62%,0%,33,9,78.57%,21.43%,0.47%,0.67%,
444,Antique Terror,アンティークテラー,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0.04%,0%,1,2,33.33%,66.67%,0.01%,0.15%,
445,梦机械　～ Innocent Power,夢機械　～ Innocent Power,秋霜玉,2,0,2,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.01%,0.07%,
446,幻想科学　～ Doll's Phantom,幻想科学　～ Doll's Phantom,秋霜玉,11,0,11,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,0%,0.16%,0%,9,2,81.82%,18.18%,0.13%,0.15%,
447,少女神性　～ Pandora's Box,少女神性　～ Pandora's Box,秋霜玉,17,0,17,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,0%,0.25%,0%,13,4,76.47%,23.53%,0.19%,0.3%,
448,Silk Road Alice,シルクロードアリス,秋霜玉,4,0,4,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
449,魔女们的舞会　～ Magus,魔女達の舞踏会　～ Magus,秋霜玉,115,8,123,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,6.96%,1.69%,0.12%,78,37,67.83%,32.17%,1.11%,2.75%,
450,二色莲花蝶　～ Ancients（二色莲花蝶　～ Red and White）,二色蓮花蝶　～ Ancients,秋霜玉,323,34,357,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,10.53%,4.75%,0.52%,245,78,75.85%,24.15%,3.49%,5.8%,
451,Herselves,ハーセルヴズ,秋霜玉,8,2,10,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,25%,0.12%,0.03%,6,2,75%,25%,0.09%,0.15%,
452,Titled Maid,タイトルドメイド,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
453,稀翁玉　～ Fairy Dance,稀翁玉　～ Fairy Dance,稀翁玉,2,0,2,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
454,天鹅绒少女战　～ Velvet Battle,天鵝絨少女戰　～ Velvet Battle,稀翁玉,4,0,4,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
455,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
456,俄耳甫斯的诗　～ Pseudoclassic,オルフェの詩　～ Pseudoclassic,稀翁玉,2,1,3,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,2,0,100%,0%,0.03%,0%,
457,新幻想　～ New Fantasy,新幻想　～ New Fantasy,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
458,奥尔良的圣骑士,オルレアンの聖騎士,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
459,"My Maid, Sweet Maid","My Maid, Sweet Maid",稀翁玉,3,1,4,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,33.33%,0.04%,0.02%,0,3,0%,100%,0%,0.22%,
460,樱花之恋塚　～ Flower of Japan,櫻花之戀塚　～ Flower of Japan,稀翁玉,256,33,289,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,12.89%,3.76%,0.51%,215,41,83.98%,16.02%,3.06%,3.05%,
461,少女战士　～ Heart of Valkyrie,乙女戰士 ～ Heart of Valkyrie,稀翁玉,1,1,2,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,100%,0.01%,0.02%,1,0,100%,0%,0.01%,0%,
462,神秘的人偶　～ God Knows,エニグマティクドール ～ God Knows,稀翁玉,20,1,21,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,12,8,60%,40%,0.17%,0.6%,
463,Witch of Love Potion,Witch of Love Potion,Torte Le Magic,17,1,18,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,5.88%,0.25%,0.02%,12,5,70.59%,29.41%,0.17%,0.37%,
464,Magical and Hopeless,Magical and Hopeless,Torte Le Magic,1,0,1,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,1,0%,100%,0%,0.07%,
465,Sacred Battle,Sacred Battle,Torte Le Magic,0,0,0,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
466,酒鬼的雷姆利亚,呑んべぇのレムリア,黄昏酒场,1,0,1,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
467,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,神魔讨绮传,7,0,7,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,1,85.71%,14.29%,0.09%,0.07%,
468,好奇的上海古牌,キュアリアス上海古牌,东方幻想麻将,14,1,15,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,7.14%,0.21%,0.02%,11,3,78.57%,21.43%,0.16%,0.22%,
469,妖妖跋扈　～ Speed Fox!,妖々跋扈　～ Speed Fox!,Cradle - 东方幻乐祀典 -,4,0,4,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
470,黄昏的魔术师,宵闇の魔術師,其他曲目,4,0,4,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
471,Magic of Life,Magic of Life,其他曲目,1,0,1,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
472,Plastic Space,Plastic Space,其他曲目,1,0,1,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,1,0%,100%,0%,0.07%,
473,Inventive City,Inventive City,其他曲目,0,0,0,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
474,梦幻回廊,夢幻回廊,其他曲目,60,3,63,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,5%,0.88%,0.05%,42,18,70%,30%,0.6%,1.34%,
475,蓬莱幻想 ～ far East,蓬莱幻想 ～ far East,其他曲目,13,0,13,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,0%,0.19%,0%,8,5,61.54%,38.46%,0.11%,0.37%,
476,巨大的影子与渺小的结局,巨大な影と小さな結末,黄昏OST追加曲目,12,1,13,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,12,0,100%,0%,0.17%,0%,
477,心绮楼祭囃子,心綺楼祭囃子,黄昏OST追加曲目,19,1,20,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,5.26%,0.28%,0.02%,17,2,89.47%,10.53%,0.24%,0.15%,
478,出演者选择,演者選択,黄昏OST追加曲目,1,0,1,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
479,没用上的场所,使われなかった場所,黄昏OST追加曲目,0,0,0,<a href='./?m=info&type=music&id=479' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
480,Lastword发动,ラストワード発動,黄昏OST追加曲目,5,0,5,<a href='./?m=info&type=music&id=480' target='_blank'>点击查看详情</a>,0%,0.07%,0%,5,0,100%,0%,0.07%,0%,
481,天真无邪的二人的博物志,他愛も無い二人の博物誌,燕石博物志,145,6,151,<a href='./?m=info&type=music&id=481' target='_blank'>点击查看详情</a>,4.14%,2.13%,0.09%,117,28,80.69%,19.31%,1.67%,2.08%,
482,Dr. Latency的令人不眠之瞳,Dr.レイテンシーの眠れなくなる瞳,燕石博物志,16,0,16,<a href='./?m=info&type=music&id=482' target='_blank'>点击查看详情</a>,0%,0.24%,0%,10,6,62.5%,37.5%,0.14%,0.45%,
483,比普朗克更短的须臾,須臾はプランクを超えて,燕石博物志,14,2,16,<a href='./?m=info&type=music&id=483' target='_blank'>点击查看详情</a>,14.29%,0.21%,0.03%,8,6,57.14%,42.86%,0.11%,0.45%,
484,薛定谔的怪猫,シュレディンガーの化猫,燕石博物志,28,2,30,<a href='./?m=info&type=music&id=484' target='_blank'>点击查看详情</a>,7.14%,0.41%,0.03%,17,11,60.71%,39.29%,0.24%,0.82%,
485,禁忌的膜壁,禁忌の膜壁,燕石博物志,4,0,4,<a href='./?m=info&type=music&id=485' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
486,Bar·Old Adam,バー・オールドアダム,旧约酒吧,32,2,34,<a href='./?m=info&type=music&id=486' target='_blank'>点击查看详情</a>,6.25%,0.47%,0.03%,17,15,53.13%,46.88%,0.24%,1.12%,
487,燕石博物志所带来的黑暗,燕石博物誌が連れてきた闇,旧约酒吧,6,0,6,<a href='./?m=info&type=music&id=487' target='_blank'>点击查看详情</a>,0%,0.09%,0%,5,1,83.33%,16.67%,0.07%,0.07%,
488,Outsider Cocktail,アウトサイダーカクテル,旧约酒吧,2,0,2,<a href='./?m=info&type=music&id=488' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.01%,0.07%,
489,旧世界的冒险酒吧,旧世界の冒険酒場,旧约酒吧,5,0,5,<a href='./?m=info&type=music&id=489' target='_blank'>点击查看详情</a>,0%,0.07%,0%,5,0,100%,0%,0.07%,0%,
490,宿醉者的同床异梦,二日酔いの同床異夢,旧约酒吧,94,7,101,<a href='./?m=info&type=music&id=490' target='_blank'>点击查看详情</a>,7.45%,1.38%,0.11%,66,28,70.21%,29.79%,0.94%,2.08%,
491,Mysterious Shrine,Mysterious Shrine,8BIT MUSIC POWER NEXT,2,0,2,<a href='./?m=info&type=music&id=491' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
492,樱花舞落的天空,桜舞い散る天空,东方天空璋,14,1,15,<a href='./?m=info&type=music&id=492' target='_blank'>点击查看详情</a>,7.14%,0.21%,0.02%,10,4,71.43%,28.57%,0.14%,0.3%,
493,希望之星直升青霄,希望の星は青霄に昇る,东方天空璋,51,0,51,<a href='./?m=info&type=music&id=493' target='_blank'>点击查看详情</a>,0%,0.75%,0%,47,4,92.16%,7.84%,0.67%,0.3%,
494,仲夏的妖精梦,真夏の妖精の夢,东方天空璋,28,1,29,<a href='./?m=info&type=music&id=494' target='_blank'>点击查看详情</a>,3.57%,0.41%,0.02%,24,4,85.71%,14.29%,0.34%,0.3%,
495,妖怪山间无色风,色無き風は妖怪の山に,东方天空璋,4,0,4,<a href='./?m=info&type=music&id=495' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.04%,0.07%,
496,深山的遭遇,山奥のエンカウンター,东方天空璋,2,1,3,<a href='./?m=info&type=music&id=496' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,2,0,100%,0%,0.03%,0%,
497,泳于樱色之海,桜色の海を泳いで,东方天空璋,47,0,47,<a href='./?m=info&type=music&id=497' target='_blank'>点击查看详情</a>,0%,0.69%,0%,38,9,80.85%,19.15%,0.54%,0.67%,
498,一对的神兽,一対の神獣,东方天空璋,30,2,32,<a href='./?m=info&type=music&id=498' target='_blank'>点击查看详情</a>,6.67%,0.44%,0.03%,25,5,83.33%,16.67%,0.36%,0.37%,
499,幻想的White Traveler,幻想のホワイトトラベラー,东方天空璋,117,6,123,<a href='./?m=info&type=music&id=499' target='_blank'>点击查看详情</a>,5.13%,1.72%,0.09%,98,19,83.76%,16.24%,1.4%,1.41%,
500,魔法的笠地藏,魔法の笠地蔵,东方天空璋,12,0,12,<a href='./?m=info&type=music&id=500' target='_blank'>点击查看详情</a>,0%,0.18%,0%,9,3,75%,25%,0.13%,0.22%,
501,禁断之门对面，是此世还是彼世,禁断の扉の向こうは、この世かあの世か,东方天空璋,15,0,15,<a href='./?m=info&type=music&id=501' target='_blank'>点击查看详情</a>,0%,0.22%,0%,14,1,93.33%,6.67%,0.2%,0.07%,
502,Crazy Back Dancers,クレイジーバックダンサーズ,东方天空璋,138,5,143,<a href='./?m=info&type=music&id=502' target='_blank'>点击查看详情</a>,3.62%,2.03%,0.08%,105,33,76.09%,23.91%,1.5%,2.46%,
503,Into Backdoor,イントゥ・バックドア,东方天空璋,2,0,2,<a href='./?m=info&type=music&id=503' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,2,0%,100%,0%,0.15%,
504,被秘匿的四个季节,秘匿されたフォーシーズンズ,东方天空璋,393,38,431,<a href='./?m=info&type=music&id=504' target='_blank'>点击查看详情</a>,9.67%,5.78%,0.59%,319,74,81.17%,18.83%,4.55%,5.51%,
505,门再也进不去了,もうドアには入れない,东方天空璋,14,0,14,<a href='./?m=info&type=music&id=505' target='_blank'>点击查看详情</a>,0%,0.21%,0%,11,3,78.57%,21.43%,0.16%,0.22%,
506,秘神摩多罗　～ Hidden Star in All Seasons.,秘神マターラ　～ Hidden Star in All Seasons.,东方天空璋,346,31,377,<a href='./?m=info&type=music&id=506' target='_blank'>点击查看详情</a>,8.96%,5.08%,0.48%,276,69,79.77%,19.94%,3.93%,5.13%,
