id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
230,嘲讽的游戏,东方绯想天，全人类的天乐录,3,0,<a href='./?m=info&type=music&id=230' target='_blank'>点击查看详情</a>,0%,0.04%,0%,3,0,0%,0.05%,0%,1,0,0%,0.02%,0%
231,冷吟闲醉,东方绯想天，全人类的天乐录,8,0,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,0%,0.12%,0%,13,0,0%,0.23%,0%,13,0,0%,0.21%,0%
232,云外苍天,东方绯想天，全人类的天乐录,7,1,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,14.29%,0.1%,0.02%,8,0,0%,0.14%,0%,11,1,9.09%,0.18%,0.02%
233,黑海中的绯红 ～ Legendary Fish,东方绯想天，全人类的天乐录,36,3,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,8.33%,0.53%,0.05%,25,3,12%,0.44%,0.06%,35,2,5.71%,0.56%,0.03%
234,天衣无缝（天衣无缝　～ Yellow Lily）,东方绯想天，全人类的天乐录，东方凭依华，完全凭依唱片名录,129,10,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,7.75%,1.9%,0.15%,92,4,4.35%,1.6%,0.07%,88,7,7.95%,1.41%,0.12%
235,有顶天变 ～ Wonderful Heaven,东方绯想天，全人类的天乐录，东方凭依华，完全凭依唱片名录,355,40,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,11.27%,5.22%,0.62%,302,21,6.95%,5.26%,0.39%,305,27,8.85%,4.87%,0.46%
236,幼小的有顶天,东方绯想天，全人类的天乐录,73,6,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,8.22%,1.07%,0.09%,61,5,8.2%,1.06%,0.09%,85,2,2.35%,1.36%,0.03%
237,暮色苍然,东方绯想天，全人类的天乐录,57,2,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,3.51%,0.84%,0.03%,75,4,5.33%,1.31%,0.07%,117,12,10.26%,1.87%,0.2%
238,东方绯想天,东方绯想天，全人类的天乐录,624,88,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,14.1%,9.17%,1.36%,580,58,10%,10.1%,1.06%,591,80,13.54%,9.44%,1.35%
239,地灵们的起床,东方地灵殿,16,1,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,6.25%,0.24%,0.02%,11,0,0%,0.19%,0%,15,1,6.67%,0.24%,0.02%
240,昏暗的风穴,东方地灵殿,49,0,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,0%,0.72%,0%,37,0,0%,0.64%,0%,37,3,8.11%,0.59%,0.05%
241,被封印的妖怪　～ Lost Place,东方地灵殿,8,2,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,25%,0.12%,0.03%,4,1,25%,0.07%,0.02%,6,0,0%,0.1%,0%
242,阻绝人迹之桥,东方地灵殿,51,5,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,9.8%,0.75%,0.08%,37,1,2.7%,0.64%,0.02%,42,4,9.52%,0.67%,0.07%
243,绿眼的嫉妒,东方地灵殿,261,37,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,14.18%,3.84%,0.57%,258,33,12.79%,4.49%,0.61%,235,31,13.19%,3.75%,0.52%
244,漫游旧地狱街道,东方地灵殿,212,7,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,3.3%,3.12%,0.11%,192,6,3.13%,3.34%,0.11%,276,13,4.71%,4.41%,0.22%
245,大江山的花之酒宴,东方地灵殿,58,3,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,5.17%,0.85%,0.05%,55,2,3.64%,0.96%,0.04%,92,5,5.43%,1.47%,0.08%
246,Heartfelt Fancy,东方地灵殿，伊奘诺物质,62,7,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,11.29%,0.91%,0.11%,60,4,6.67%,1.04%,0.07%,72,7,9.72%,1.15%,0.12%
247,少女觉 ～ 3rd eye,东方地灵殿,928,130,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,14.01%,13.64%,2.01%,902,123,13.64%,15.71%,2.26%,859,111,12.92%,13.72%,1.87%
248,废狱摇篮曲,东方地灵殿,503,41,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,8.15%,7.39%,0.63%,491,52,10.59%,8.55%,0.95%,534,49,9.18%,8.53%,0.83%
249,尸体旅行　～ Be of good cheer!,东方地灵殿,94,7,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,7.45%,1.38%,0.11%,85,6,7.06%,1.48%,0.11%,101,4,3.96%,1.61%,0.07%
250,业火地幔,东方地灵殿,24,2,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,8.33%,0.35%,0.03%,24,2,8.33%,0.42%,0.04%,20,1,5%,0.32%,0.02%
251,灵知的太阳信仰 ～ Nuclear Fusion,东方地灵殿，东方非想天则，核热造神非想天则,289,25,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,8.65%,4.25%,0.39%,295,22,7.46%,5.14%,0.4%,274,20,7.3%,4.38%,0.34%
252,Last Remote,东方地灵殿,663,69,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,10.41%,9.74%,1.07%,523,55,10.52%,9.11%,1.01%,383,40,10.44%,6.12%,0.67%
253,哈德曼的妖怪少女,东方地灵殿，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,1268,210,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,16.56%,18.63%,3.24%,1063,171,16.09%,18.51%,3.14%,1045,164,15.69%,16.7%,2.77%
254,地灵们的归家,东方地灵殿,17,0,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,0%,0.25%,0%,14,1,7.14%,0.24%,0.02%,19,0,0%,0.3%,0%
255,能源黎明 ～ Future Dream...,东方地灵殿,13,0,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,0%,0.19%,0%,10,2,20%,0.17%,0.04%,18,1,5.56%,0.29%,0.02%
256,青空之影,东方星莲船,10,0,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,0%,0.15%,0%,12,2,16.67%,0.21%,0.04%,24,2,8.33%,0.38%,0.03%
257,春之岸边,东方星莲船,218,7,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,3.21%,3.2%,0.11%,166,12,7.23%,2.89%,0.22%,151,4,2.65%,2.41%,0.07%
258,小小的贤将,东方星莲船,24,2,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,8.33%,0.35%,0.03%,21,0,0%,0.37%,0%,20,1,5%,0.32%,0.02%
259,封闭的云中通路,东方星莲船,7,0,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,0%,0.1%,0%,8,2,25%,0.14%,0.04%,6,1,16.67%,0.1%,0.02%
260,请注意万年备用伞,东方星莲船,191,12,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,6.28%,2.81%,0.19%,120,6,5%,2.09%,0.11%,139,13,9.35%,2.22%,0.22%
261,Sky Ruin,东方星莲船,10,0,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,0%,0.15%,0%,12,0,0%,0.21%,0%,9,1,11.11%,0.14%,0.02%
262,守旧老爹与前卫少女,东方星莲船，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,17,2,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,11.76%,0.25%,0.03%,15,0,0%,0.26%,0%,16,1,6.25%,0.26%,0.02%
263,幽灵客船的时空穿越之旅,东方星莲船,65,2,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,3.08%,0.96%,0.03%,56,3,5.36%,0.98%,0.06%,54,2,3.7%,0.86%,0.03%
264,Captain Murasa,东方星莲船,32,4,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,12.5%,0.47%,0.06%,40,5,12.5%,0.7%,0.09%,50,3,6%,0.8%,0.05%
265,魔界地方都市秘境,东方星莲船，旧约酒吧,39,1,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,2.56%,0.57%,0.02%,23,0,0%,0.4%,0%,37,0,0%,0.59%,0%
266,虎纹的毘沙门天,东方星莲船,40,4,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,10%,0.59%,0.06%,25,2,8%,0.44%,0.04%,40,3,7.5%,0.64%,0.05%
267,法界之火,东方星莲船,254,11,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,4.33%,3.73%,0.17%,242,13,5.37%,4.21%,0.24%,232,13,5.6%,3.71%,0.22%
268,感情的摩天楼　～ Cosmic Mind,东方星莲船，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,945,105,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,11.11%,13.89%,1.62%,864,94,10.88%,15.05%,1.72%,975,107,10.97%,15.58%,1.8%
269,夜空中的UFO恋曲,东方星莲船，鸟船遗迹,33,4,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,12.12%,0.48%,0.06%,20,2,10%,0.35%,0.04%,33,0,0%,0.53%,0%
270,平安时代的外星人,东方星莲船,123,8,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,6.5%,1.81%,0.12%,135,11,8.15%,2.35%,0.2%,191,15,7.85%,3.05%,0.25%
271,妖怪寺,东方星莲船,1,0,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
272,空中的归路　～ Sky Dream,东方星莲船,18,0,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,0%,0.26%,0%,15,0,0%,0.26%,0%,18,1,5.56%,0.29%,0.02%
273,你见到了那个影子吗,东方非想天则，核热造神非想天则,62,5,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,8.06%,0.91%,0.08%,56,4,7.14%,0.98%,0.07%,52,2,3.85%,0.83%,0.03%
274,传说的巨神,东方非想天则，核热造神非想天则,0,0,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
275,我们的非想天则,东方非想天则，核热造神非想天则,51,2,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,3.92%,0.75%,0.03%,54,2,3.7%,0.94%,0.04%,61,4,6.56%,0.97%,0.07%
276,人偶存在的风景,东方非想天则，核热造神非想天则,4,1,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,7,1,14.29%,0.12%,0.02%,8,0,0%,0.13%,0%
277,悠久的蒸汽机关,东方非想天则，核热造神非想天则，东方凭依华，完全凭依唱片名录,295,30,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,10.17%,4.34%,0.46%,269,32,11.9%,4.68%,0.59%,233,21,9.01%,3.72%,0.35%
278,未知物Ｘ　～ Unfound Adventure（未知物X　～ Occultly Madness）,东方非想天则，核热造神非想天则，伊奘诺物质，深秘乐曲集·补，东方深秘录PS4版，东方凭依华,16,1,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,6.25%,0.24%,0.02%,21,0,0%,0.37%,0%,15,1,6.67%,0.24%,0.02%
279,空中飘浮的物体Ｘ,东方非想天则，核热造神非想天则,3,1,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,33.33%,0.04%,0.02%,2,0,0%,0.03%,0%,3,0,0%,0.05%,0%
280,Newshound,DS东方文花帖,5,1,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,20%,0.07%,0.02%,0,0,0%,0%,0%,6,0,0%,0.1%,0%
281,你所在之城的怪事,DS东方文花帖,11,0,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,0%,0.16%,0%,9,1,11.11%,0.16%,0.02%,8,0,0%,0.13%,0%
282,现代妖怪殖民地,DS东方文花帖，东方三月精,11,0,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,0%,0.16%,0%,13,0,0%,0.23%,0%,6,0,0%,0.1%,0%
283,复仇女神的要塞,DS东方文花帖,2,0,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
284,无间之钟 ～ Infinite Nightmare,DS东方文花帖，未知之花 魅知之旅,295,31,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,10.51%,4.34%,0.48%,263,24,9.13%,4.58%,0.44%,327,30,9.17%,5.22%,0.51%
285,曲名不详,DS东方文花帖,0,0,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
286,春之冰精,妖精大战争,11,1,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,9.09%,0.16%,0.02%,7,0,0%,0.12%,0%,19,2,10.53%,0.3%,0.03%
287,赌上性命去恶作剧,妖精大战争，东方三月精,23,0,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,0%,0.34%,0%,18,0,0%,0.31%,0%,28,1,3.57%,0.45%,0.02%
288,Loose Rain,妖精大战争,16,2,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,12.5%,0.24%,0.03%,18,1,5.56%,0.31%,0.02%,19,0,0%,0.3%,0%
289,Magus Night,妖精大战争，东方心绮楼，暗黑能乐集心绮楼‎,46,2,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,4.35%,0.68%,0.03%,43,3,6.98%,0.75%,0.06%,51,3,5.88%,0.81%,0.05%
290,春之冰精 -静-,妖精大战争,5,0,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,0%,0.07%,0%,4,0,0%,0.06%,0%
291,欲望深重的灵魂,东方神灵庙,6,0,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.09%,0%,9,1,11.11%,0.16%,0.02%,13,0,0%,0.21%,0%
292,死灵的夜樱,东方神灵庙,213,22,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,10.33%,3.13%,0.34%,205,20,9.76%,3.57%,0.37%,248,25,10.08%,3.96%,0.42%
293,Ghost Lead,东方神灵庙,4,1,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,5,0,0%,0.09%,0%,4,0,0%,0.06%,0%
294,欢迎来到妖怪寺,东方神灵庙,2,0,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.03%,0%,4,0,0%,0.07%,0%,2,0,0%,0.03%,0%
295,门前的妖怪小姑娘,东方神灵庙,6,0,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.09%,0%,5,1,20%,0.09%,0.02%,4,0,0%,0.06%,0%
296,在美妙的墓地里住下吧,东方神灵庙，伊奘诺物质,42,5,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,11.9%,0.62%,0.08%,27,1,3.7%,0.47%,0.02%,46,1,2.17%,0.73%,0.02%
297,Rigid Paradise,东方神灵庙,9,0,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.13%,0%,11,2,18.18%,0.19%,0.04%,16,0,0%,0.26%,0%
298,Desire Drive,东方神灵庙，鸟船遗迹,389,40,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,10.28%,5.72%,0.62%,341,25,7.33%,5.94%,0.46%,388,42,10.82%,6.2%,0.71%
299,古老的元神,东方神灵庙，东方三月精,72,5,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,6.94%,1.06%,0.08%,61,5,8.2%,1.06%,0.09%,57,2,3.51%,0.91%,0.03%
300,梦殿大祀庙,东方神灵庙,81,9,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,11.11%,1.19%,0.14%,65,10,15.38%,1.13%,0.18%,60,9,15%,0.96%,0.15%
301,大神神话传,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧，东方凭依华,42,1,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,2.38%,0.62%,0.02%,46,6,13.04%,0.8%,0.11%,51,8,15.69%,0.81%,0.13%
302,小小欲望的星空,东方神灵庙,54,1,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,1.85%,0.79%,0.02%,45,1,2.22%,0.78%,0.02%,70,4,5.71%,1.12%,0.07%
303,圣德传说 ～ True Administrator,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,465,51,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,10.97%,6.83%,0.79%,450,55,12.22%,7.84%,1.01%,482,66,13.69%,7.7%,1.11%
304,妖怪里参道,东方神灵庙，伊奘诺物质,24,2,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,8.33%,0.35%,0.03%,24,0,0%,0.42%,0%,18,2,11.11%,0.29%,0.03%
305,佐渡的二岩,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎,143,8,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,5.59%,2.1%,0.12%,141,3,2.13%,2.46%,0.06%,190,15,7.89%,3.04%,0.25%
306,神社的新风,东方神灵庙,1,0,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,4,0,0%,0.06%,0%
307,Desire Dream,东方神灵庙,10,1,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,13,1,7.69%,0.23%,0.02%,17,2,11.76%,0.27%,0.03%
308,幻想乡的二岩,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,22,0,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,0%,0.32%,0%,16,0,0%,0.28%,0%,33,0,0%,0.53%,0%
309,亡失的情感,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧，东方凭依华,271,32,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,11.81%,3.98%,0.49%,206,26,12.62%,3.59%,0.48%,232,32,13.79%,3.71%,0.54%
310,尘世不变的悲观主义,东方心绮楼，暗黑能乐集心绮楼‎,63,3,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,4.76%,0.93%,0.05%,36,3,8.33%,0.63%,0.06%,48,2,4.17%,0.77%,0.03%
311,心绮楼囃子,东方心绮楼，暗黑能乐集心绮楼‎,152,10,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,6.58%,2.23%,0.15%,104,4,3.85%,1.81%,0.07%,113,5,4.42%,1.81%,0.08%
312,有人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,1,0,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
313,无人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,0,0,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,2,1,50%,0.03%,0.02%
314,丑时三刻的村庄,东方心绮楼，暗黑能乐集心绮楼‎,3,0,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.04%,0%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
315,本日的头版头条,东方心绮楼，暗黑能乐集心绮楼‎,2,0,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
316,晓云,东方心绮楼，暗黑能乐集心绮楼‎,31,0,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,0%,0.46%,0%,29,2,6.9%,0.51%,0.04%,37,2,5.41%,0.59%,0.03%
317,官板黄昏新闻,东方心绮楼，暗黑能乐集心绮楼‎,10,1,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,8,1,12.5%,0.14%,0.02%,7,0,0%,0.11%,0%
318,不可思议的驱魔棒,东方辉针城,241,18,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,7.47%,3.54%,0.28%,201,15,7.46%,3.5%,0.28%,234,18,7.69%,3.74%,0.3%
319,Mist Lake,东方辉针城,25,0,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,0%,0.37%,0%,31,1,3.23%,0.54%,0.02%,36,2,5.56%,0.58%,0.03%
320,秘境的人鱼,东方辉针城，弹幕天邪鬼,10,1,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,16,2,12.5%,0.28%,0.04%,13,1,7.69%,0.21%,0.02%
321,往来于运河的人与妖,东方辉针城，东方铃奈庵,8,0,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,0%,0.12%,0%,8,1,12.5%,0.14%,0.02%,5,1,20%,0.08%,0.02%
322,柳树下的杜拉罕,东方辉针城,35,1,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,2.86%,0.51%,0.02%,23,1,4.35%,0.4%,0.02%,30,0,0%,0.48%,0%
323,满月的竹林,东方辉针城,54,4,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,7.41%,0.79%,0.06%,39,3,7.69%,0.68%,0.06%,49,3,6.12%,0.78%,0.05%
324,孤独的狼人,东方辉针城,7,0,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,0%,0.1%,0%,7,0,0%,0.12%,0%,8,1,12.5%,0.13%,0.02%
325,Magical Storm,东方辉针城,4,0,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,0%,0.06%,0%,1,0,0%,0.02%,0%,13,1,7.69%,0.21%,0.02%
326,幻想净琉璃,东方辉针城，弹幕天邪鬼,495,33,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,6.67%,7.27%,0.51%,448,20,4.46%,7.8%,0.37%,498,40,8.03%,7.96%,0.67%
327,沉向空中的辉针城,东方辉针城，燕石博物志,70,1,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,1.43%,1.03%,0.02%,61,2,3.28%,1.06%,0.04%,94,7,7.45%,1.5%,0.12%
328,Reverse Ideology,东方辉针城，弹幕天邪鬼，旧约酒吧,77,13,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,16.88%,1.13%,0.2%,112,14,12.5%,1.95%,0.26%,110,11,10%,1.76%,0.19%
329,针小棒大的天守阁,东方辉针城,18,1,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,5.56%,0.26%,0.02%,5,0,0%,0.09%,0%,10,0,0%,0.16%,0%
330,辉光之针的小人族　～ Little Princess,东方辉针城，东方深秘录，深秘乐曲集‎，东方凭依华，完全凭依唱片名录,2048,331,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,16.16%,30.1%,5.11%,1748,329,18.82%,30.44%,6.03%,1589,296,18.63%,25.39%,4.99%
331,魔力的雷云,东方辉针城,31,1,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,3.23%,0.46%,0.02%,18,1,5.56%,0.31%,0.02%,37,0,0%,0.59%,0%
332,原初的节拍　～ Pristine Beat,东方辉针城,315,25,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,7.94%,4.63%,0.39%,266,25,9.4%,4.63%,0.46%,294,22,7.48%,4.7%,0.37%
333,小槌的魔力,东方辉针城,12,1,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,14,1,7.14%,0.24%,0.02%,12,0,0%,0.19%,0%
334,非常非常神奇的道具们,东方辉针城,8,0,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.12%,0%,13,1,7.69%,0.23%,0.02%,10,0,0%,0.16%,0%
335,燃起犯规的狼烟,弹幕天邪鬼,12,0,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,0%,0.18%,0%,6,0,0%,0.1%,0%,16,0,0%,0.26%,0%
336,以犯规对不可能的弹幕,弹幕天邪鬼,42,5,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,11.9%,0.62%,0.08%,38,3,7.89%,0.66%,0.06%,47,1,2.13%,0.75%,0.02%
337,Midnight Spell Card,弹幕天邪鬼,1,0,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,2,0,0%,0.03%,0%
338,浪漫逃飞行,弹幕天邪鬼,60,3,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,5%,0.88%,0.05%,57,3,5.26%,0.99%,0.06%,70,0,0%,1.12%,0%
339,永远的三日天下,弹幕天邪鬼，燕石博物志,238,19,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,7.98%,3.5%,0.29%,243,24,9.88%,4.23%,0.44%,308,31,10.06%,4.92%,0.52%
340,震撼心灵的都市传说,东方深秘录，深秘乐曲集‎,13,1,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,7.69%,0.19%,0.02%,24,0,0%,0.42%,0%,23,1,4.35%,0.37%,0.02%
341,幻想乡不可思议发现,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
342,有珠子的日常,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
343,显现的传承形态,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
344,时代风潮的造访,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,2,1,50%,0.03%,0.02%
345,价值不明,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
346,相信可能性,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
347,知晓真相之人,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
348,外界民俗,东方深秘录，深秘乐曲集‎,9,1,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,11.11%,0.13%,0.02%,6,0,0%,0.1%,0%,4,0,0%,0.06%,0%
349,各自的结局,东方深秘录，深秘乐曲集‎,2,0,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,5,0,0%,0.08%,0%
