region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,equal_rank_change,source_type
cn,1,CN1,character,103,萨拉,サラ,萨拉,121,121,,1.0,,0.0,,1.0,1.0,6365,0.0,,,0.00015710919088766692,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,129,运松翁,運松,运松翁,121,121,,1.0,,0.0,,1.0,1.0,6365,0.0,,,0.00015710919088766692,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,104,露易兹,ルイズ,露易兹,121,121,,1.0,,0.0,,1.0,1.0,6365,0.0,,,0.00015710919088766692,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,130,久米/竿打,,久米 / 竿打,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,95,咪咪号,ミミちゃん,咪咪号,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,126,岩笠,岩笠,岩笠,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,131,水鬼鬼神长,,水鬼鬼神长,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,97,玛○奇,,玛○奇,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,127,瑞江浦岛子,,瑞江浦岛子,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,96,留琴,るーこと,留琴,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,88,邪眼西格玛,,邪眼西格玛,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,1,CN1,character,128,野槌,ツチノコ,野槌,130,130,,0.0,,0.0,,0.0,0.0,6365,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,1,博丽灵梦,博麗 霊夢,博丽灵梦,1,1,,1998.0,,458.0,,1082.0,1540.0,5908,0.2974025974025974,,,0.26066350710900477,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,2,雾雨魔理沙,霧雨 魔理沙,雾雨魔理沙,2,2,,1386.0,,331.0,,724.0,1055.0,5908,0.3137440758293839,,,0.17857142857142858,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,10,蕾米莉亚斯卡蕾特,レミリア・スカーレット,蕾米莉亚·斯卡蕾特,3,3,,1308.0,,259.0,,790.0,1049.0,5908,0.2469018112488084,,,0.17755585646580907,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,23,八云紫,八雲 紫,八云紫,4,4,,1176.0,,220.0,,736.0,956.0,5908,0.2301255230125523,,,0.16181448882870683,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,21,西行寺幽幽子,西行寺 幽々子,西行寺幽幽子,5,5,,1212.0,,271.0,,670.0,941.0,5908,0.2879914984059511,,,0.15927555856465808,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,11,芙兰朵露斯卡蕾特,フランドール・スカーレット,芙兰朵露·斯卡蕾特,6,6,,1172.0,,253.0,,666.0,919.0,5908,0.27529923830250275,,,0.1555517941773866,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,9,十六夜咲夜,十六夜 咲夜,十六夜咲夜,7,7,,1149.0,,235.0,,679.0,914.0,5908,0.25711159737417943,,,0.15470548408937035,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,15,爱丽丝玛格特洛依德,アリス・マーガトロイド,爱丽丝·玛格特洛依德,8,8,,1009.0,,207.0,,595.0,802.0,5908,0.2581047381546135,,,0.13574813811780637,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,34,藤原妹红,藤原 妹紅,藤原妹红,9,9,,945.0,,200.0,,545.0,745.0,5908,0.2684563758389262,,,0.12610020311442113,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,8,帕秋莉诺蕾姬,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,10,10,,827.0,,173.0,,481.0,654.0,5908,0.26452599388379205,,,0.11069735951252539,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,35,射命丸文,射命丸 文,射命丸文,11,11,,832.0,,183.0,,466.0,649.0,5908,0.28197226502311246,,,0.10985104942450914,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,45,东风谷早苗,東風谷 早苗,东风谷早苗,12,12,,767.0,,152.0,,463.0,615.0,5908,0.24715447154471545,,,0.10409614082599865,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,77,秦心,秦 こころ,秦心,13,13,,662.0,,50.0,,562.0,612.0,5908,0.08169934640522876,,,0.1035883547731889,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,54,古明地觉,古明地 さとり,古明地觉,14,14,,734.0,,130.0,,474.0,604.0,5908,0.2152317880794702,,,0.10223425863236289,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,20,魂魄妖梦,魂魄 妖夢,魂魄妖梦,15,15,,768.0,,170.0,,428.0,598.0,5908,0.2842809364548495,,,0.1012186865267434,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,57,古明地恋,古明地 こいし,古明地恋,16,16,,707.0,,119.0,,469.0,588.0,5908,0.20238095238095238,,,0.0995260663507109,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,5,琪露诺,チルノ,琪露诺,17,17,,679.0,,135.0,,409.0,544.0,5908,0.24816176470588236,,,0.09207853757616791,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,37,风见幽香,風見 幽香,风见幽香,18,18,,632.0,,120.0,,392.0,512.0,5908,0.234375,,,0.08666215301286391,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,33,蓬莱山辉夜,蓬莱山 輝夜,蓬莱山辉夜,19,19,,597.0,,91.0,,415.0,506.0,5908,0.17984189723320157,,,0.08564658090724442,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,31,铃仙优昙华院因幡,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,20,20,,493.0,,87.0,,319.0,406.0,5908,0.21428571428571427,,,0.06872037914691943,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,26,伊吹萃香,伊吹 萃香,伊吹萃香,21,21,,482.0,,80.0,,322.0,402.0,5908,0.19900497512437812,,,0.06804333107650644,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,49,比那名居天子,比那名居 天子,比那名居天子,22,22,,472.0,,86.0,,300.0,386.0,5908,0.22279792746113988,,,0.06533513879485443,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,6,红美铃,紅 美鈴,红美铃,23,23,,435.0,,85.0,,265.0,350.0,5908,0.24285714285714285,,,0.05924170616113744,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,42,键山雏,鍵山 雛,键山雏,24,24,,373.0,,79.0,,215.0,294.0,5908,0.2687074829931973,,,0.04976303317535545,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,29,上白泽慧音,上白沢 慧音,上白泽慧音,25,25,,328.0,,42.0,,244.0,286.0,5908,0.14685314685314685,,,0.048408937034529455,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,39,四季映姬夜摩仙那度,四季映姫・ヤマザナドゥ,四季映姬·夜摩仙那度,26,26,,336.0,,60.0,,216.0,276.0,5908,0.21739130434782608,,,0.046716316858496955,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,64,圣白莲,聖 白蓮,圣白莲,27,27,,299.0,,43.0,,213.0,256.0,5908,0.16796875,,,0.043331076506431955,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,47,洩矢诹访子,洩矢 諏訪子,洩矢诹访子,28,28,,307.0,,54.0,,199.0,253.0,5908,0.2134387351778656,,,0.04282329045362221,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,75,丰聪耳神子,豊聡耳 神子,丰聪耳神子,29,29,,267.0,,40.0,,187.0,227.0,5908,0.1762114537444934,,,0.03842247799593771,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,74,物部布都,物部 布都,物部布都,30,30,,233.0,,34.0,,165.0,199.0,5908,0.1708542713567839,,,0.033683141503046715,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,3,露米娅,ルーミア,露米娅,30,30,,226.0,,27.0,,172.0,199.0,5908,0.135678391959799,,,0.033683141503046715,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,56,灵乌路空,霊烏路 空,灵乌路空,32,32,,255.0,,60.0,,135.0,195.0,5908,0.3076923076923077,,,0.033006093432633714,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,22,八云蓝,八雲 藍,八云蓝,33,33,,230.0,,37.0,,156.0,193.0,5908,0.19170984455958548,,,0.03266756939742722,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,118,宇佐见莲子,宇佐見 蓮子,宇佐见莲子,34,34,,217.0,,26.0,,165.0,191.0,5908,0.13612565445026178,,,0.03232904536222072,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,32,八意永琳,八意 永琳,八意永琳,35,35,,221.0,,36.0,,149.0,185.0,5908,0.1945945945945946,,,0.03131347325660122,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,52,水桥帕露西,水橋 パルスィ,水桥帕露西,36,36,,193.0,,28.0,,137.0,165.0,5908,0.1696969696969697,,,0.02792823290453622,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,59,多多良小伞,多々良 小傘,多多良小伞,37,37,,174.0,,31.0,,112.0,143.0,5908,0.21678321678321677,,,0.024204468517264727,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,85,堀川雷鼓,堀川 雷鼓,堀川雷鼓,38,38,,141.0,,11.0,,119.0,130.0,5908,0.08461538461538462,,,0.022004062288422478,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,65,封兽鵺,封獣 ぬえ,封兽鵺,38,38,,154.0,,24.0,,106.0,130.0,5908,0.18461538461538463,,,0.022004062288422478,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,120,稗田阿求,稗田 阿求,稗田阿求,40,40,,147.0,,19.0,,109.0,128.0,5908,0.1484375,,,0.021665538253215978,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,44,犬走椛,犬走 椛,犬走椛,41,41,,151.0,,24.0,,103.0,127.0,5908,0.1889763779527559,,,0.02149627623561273,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,72,霍青娥,霍 青娥,霍青娥,42,42,,136.0,,16.0,,104.0,120.0,5908,0.13333333333333333,,,0.020311442112389978,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,119,玛艾露贝莉赫恩,マエリベリー・ハーン,玛艾露贝莉·赫恩,43,43,,127.0,,10.0,,107.0,117.0,5908,0.08547008547008547,,,0.01980365605958023,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,129,茨木华扇,茨木 華扇,茨木华扇,44,44,,135.0,,22.0,,91.0,113.0,5908,0.19469026548672566,,,0.01912660798916723,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,84,少名针妙丸,少名 針妙丸,少名针妙丸,45,45,,116.0,,4.0,,108.0,112.0,5908,0.03571428571428571,,,0.018957345971563982,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,43,河城荷取,河城 にとり,河城荷取,46,46,,126.0,,15.0,,96.0,111.0,5908,0.13513513513513514,,,0.01878808395396073,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,38,小野塚小町,小野塚 小町,小野塚小町,47,47,,128.0,,21.0,,86.0,107.0,5908,0.19626168224299065,,,0.018111035883547733,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,55,火焰猫燐,火焔猫 燐,火焰猫燐,48,48,,112.0,,10.0,,92.0,102.0,5908,0.09803921568627451,,,0.017264725795531483,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,83,鬼人正邪,鬼人 正邪,鬼人正邪,48,48,,107.0,,5.0,,97.0,102.0,5908,0.049019607843137254,,,0.017264725795531483,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,76,二岩猯藏,二ッ岩 マミゾウ,二岩猯藏,50,50,,110.0,,13.0,,84.0,97.0,5908,0.13402061855670103,,,0.016418415707515233,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,14,橙,橙,橙,51,51,,110.0,,14.0,,82.0,96.0,5908,0.14583333333333334,,,0.016249153689911984,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,46,八坂神奈子,八坂 神奈子,八坂神奈子,52,52,,109.0,,16.0,,77.0,93.0,5908,0.17204301075268819,,,0.015741367637102235,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,103,冈崎梦美,岡崎 夢美,冈崎梦美,53,53,,102.0,,10.0,,82.0,92.0,5908,0.10869565217391304,,,0.015572105619498984,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,117,神绮,神綺,神绮,54,54,,99.0,,10.0,,79.0,89.0,5908,0.11235955056179775,,,0.015064319566689235,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,30,因幡天为（因幡帝）,因幡 てゐ,因幡天为（因幡帝）,55,55,,104.0,,16.0,,72.0,88.0,5908,0.18181818181818182,,,0.014895057549085985,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,48,永江衣玖,永江 衣玖,永江衣玖,56,56,,102.0,,15.0,,72.0,87.0,5908,0.1724137931034483,,,0.014725795531482734,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,121,森近霖之助,森近 霖之助,森近霖之助,57,57,,91.0,,6.0,,79.0,85.0,5908,0.07058823529411765,,,0.014387271496276235,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,28,米斯蒂娅萝蕾拉,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,58,58,,88.0,,10.0,,68.0,78.0,5908,0.1282051282051282,,,0.013202437373053487,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,79,赤蛮奇,赤蛮奇,赤蛮奇,59,59,,80.0,,5.0,,70.0,75.0,5908,0.06666666666666667,,,0.012694651320243737,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,4,大妖精,大妖精,大妖精,60,60,,78.0,,8.0,,62.0,70.0,5908,0.11428571428571428,,,0.011848341232227487,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,53,星熊勇仪,星熊 勇儀,星熊勇仪,61,61,,79.0,,10.0,,59.0,69.0,5908,0.14492753623188406,,,0.011679079214624239,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,73,苏我屠自古,蘇我 屠自古,苏我屠自古,62,62,,73.0,,11.0,,51.0,62.0,5908,0.1774193548387097,,,0.01049424509140149,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,87,魅魔,魅魔,魅魔,62,62,,70.0,,8.0,,54.0,62.0,5908,0.12903225806451613,,,0.01049424509140149,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,7,小恶魔,小悪魔,小恶魔,64,64,,69.0,,8.0,,53.0,61.0,5908,0.13114754098360656,,,0.01032498307379824,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,62,村纱水蜜,村紗 水蜜,村纱水蜜,65,65,,64.0,,4.0,,56.0,60.0,5908,0.06666666666666667,,,0.010155721056194989,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,12,冴月麟,C62サークルカットの娘,冴月麟,66,66,,70.0,,12.0,,46.0,58.0,5908,0.20689655172413793,,,0.00981719702098849,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,36,梅蒂欣梅兰可莉,メディスン・メランコリー,梅蒂欣·梅兰可莉,67,67,,67.0,,11.0,,45.0,56.0,5908,0.19642857142857142,,,0.009478672985781991,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,80,今泉影狼,今泉 影狼,今泉影狼,68,68,,56.0,,2.0,,52.0,54.0,5908,0.037037037037037035,,,0.00914014895057549,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,69,姬海棠果,姫海棠 はたて,姬海棠果,69,69,,56.0,,5.0,,46.0,51.0,5908,0.09803921568627451,,,0.008632362897765741,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,81,九十九弁弁,九十九 弁々,九十九弁弁,70,70,,47.0,,2.0,,43.0,45.0,5908,0.044444444444444446,,,0.007616790792146243,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,149,人形（含上海人形、哥利亚人形）,,人形（含上海人形、哥利亚人形）,71,71,,42.0,,1.0,,40.0,41.0,5908,0.024390243902439025,,,0.006939742721733243,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,146,毛玉,毛玉,毛玉,72,72,,44.0,,4.0,,36.0,40.0,5908,0.1,,,0.006770480704129994,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,71,宫古芳香,宮古 芳香,宫古芳香,73,73,,40.0,,1.0,,38.0,39.0,5908,0.02564102564102564,,,0.006601218686526743,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,78,若鹭姬,わかさぎ姫,若鹭姬,73,73,,43.0,,4.0,,35.0,39.0,5908,0.10256410256410256,,,0.006601218686526743,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,130,本居小铃,本居 小鈴,本居小铃,75,75,,38.0,,1.0,,36.0,37.0,5908,0.02702702702702703,,,0.0062626946513202435,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,40,秋静叶,秋 静葉,秋静叶,75,75,,40.0,,3.0,,34.0,37.0,5908,0.08108108108108109,,,0.0062626946513202435,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,27,莉格露奈特巴格,リグル・ナイトバグ,莉格露·奈特巴格,77,77,,39.0,,5.0,,29.0,34.0,5908,0.14705882352941177,,,0.005754908598510494,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,16,莉莉霍瓦特（莉莉白）,リリーホワイト,莉莉霍瓦特（莉莉白）,78,78,,34.0,,2.0,,30.0,32.0,5908,0.0625,,,0.005416384563303994,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,63,寅丸星,寅丸 星,寅丸星,79,79,,36.0,,5.0,,26.0,31.0,5908,0.16129032258064516,,,0.005247122545700745,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,41,秋穰子,秋 穣子,秋穰子,79,79,,35.0,,4.0,,27.0,31.0,5908,0.12903225806451613,,,0.005247122545700745,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,125,斯塔萨菲雅,スターサファイア,斯塔萨菲雅,81,81,,28.0,,1.0,,26.0,27.0,5908,0.037037037037037035,,,0.004570074475287745,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,17,露娜萨普莉兹姆利巴,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,82,82,,30.0,,5.0,,20.0,25.0,5908,0.2,,,0.0042315504400812455,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,,蕾蒂霍瓦特洛克,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,83,83,,24.0,,2.0,,20.0,22.0,5908,0.09090909090909091,,,0.003723764387271496,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,58,娜兹玲,ナズーリン,娜兹玲,84,84,,25.0,,4.0,,17.0,21.0,5908,0.19047619047619047,,,0.0035545023696682463,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,123,桑尼米尔克,サニーミルク,桑尼米尔克,85,85,,24.0,,4.0,,16.0,20.0,5908,0.2,,,0.003385240352064997,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,124,露娜切露德,ルナチャイルド,露娜切露德,86,86,,23.0,,4.0,,15.0,19.0,5908,0.21052631578947367,,,0.003215978334461747,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,24,魂魄妖忌,魂魄 妖忌,魂魄妖忌,86,86,,20.0,,1.0,,18.0,19.0,5908,0.05263157894736842,,,0.003215978334461747,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,82,九十九八桥,九十九 八橋,九十九八桥,88,88,,18.0,,1.0,,16.0,17.0,5908,0.058823529411764705,,,0.002877454299255247,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,51,黑谷山女,黒谷 ヤマメ,黑谷山女,88,88,,18.0,,1.0,,16.0,17.0,5908,0.058823529411764705,,,0.002877454299255247,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,111,幻月,幻月,幻月,90,90,,17.0,,1.0,,15.0,16.0,5908,0.0625,,,0.002708192281651997,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,127,绵月依姬,綿月 依姫,绵月依姬,90,90,,20.0,,4.0,,12.0,16.0,5908,0.25,,,0.002708192281651997,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,19,莉莉卡普莉兹姆利巴,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,92,92,,15.0,,1.0,,13.0,14.0,5908,0.07142857142857142,,,0.002369668246445498,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,50,琪斯美,キスメ,琪斯美,93,93,,16.0,,3.0,,10.0,13.0,5908,0.23076923076923078,,,0.002200406228842248,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,102,北白河千百合,北白河 ちゆり,北白河千百合,94,94,,12.0,,0.0,,12.0,12.0,5908,0.0,,,0.002031144211238998,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,98,爱莲,エレン,爱莲,94,94,,13.0,,1.0,,11.0,12.0,5908,0.08333333333333333,,,0.002031144211238998,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,126,绵月丰姬,綿月 豊姫,绵月丰姬,94,94,,15.0,,3.0,,9.0,12.0,5908,0.25,,,0.002031144211238998,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,18,梅露兰普莉兹姆利巴,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,97,97,,11.0,,0.0,,11.0,11.0,5908,0.0,,,0.001861882193635748,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,152,阴阳玉,,阴阳玉,97,97,,12.0,,1.0,,10.0,11.0,5908,0.09090909090909091,,,0.001861882193635748,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,95,明罗,明羅,明罗,99,99,,11.0,,1.0,,9.0,10.0,5908,0.1,,,0.0016926201760324984,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,108,胡桃,くるみ,胡桃,99,99,,10.0,,0.0,,10.0,10.0,5908,0.0,,,0.0016926201760324984,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,92,萨丽爱尔,サリエル,萨丽爱尔,99,99,,10.0,,0.0,,10.0,10.0,5908,0.0,,,0.0016926201760324984,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,61,云居一轮,雲居 一輪,云居一轮,102,102,,10.0,,1.0,,8.0,9.0,5908,0.1111111111111111,,,0.0015233581584292485,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,70,幽谷响子,幽谷 響子,幽谷响子,102,102,,9.0,,0.0,,9.0,9.0,5908,0.0,,,0.0015233581584292485,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,100,卡娜安娜贝拉尔,カナ・アナベラル,卡娜·安娜贝拉尔,104,104,,10.0,,2.0,,6.0,8.0,5908,0.25,,,0.0013540961408259986,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,109,艾丽,エリー,艾丽,105,105,,8.0,,1.0,,6.0,7.0,5908,0.14285714285714285,,,0.001184834123222749,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,91,依莉斯,エリス,依莉斯,106,106,,6.0,,0.0,,6.0,6.0,5908,0.0,,,0.001015572105619499,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,147,妖精（含持花妖精，僵尸妖精）,,妖精（含持花妖精，僵尸妖精）,106,106,,6.0,,0.0,,6.0,6.0,5908,0.0,,,0.001015572105619499,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,150,求闻史纪中的受访人群2,,求闻史纪中的受访人群2,106,106,,6.0,,0.0,,6.0,6.0,5908,0.0,,,0.001015572105619499,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,60,云山,雲山,云山,109,109,,5.0,,0.0,,5.0,5.0,5908,0.0,,,0.0008463100880162492,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,67,大鲶鱼,大ナマズ,大鲶鱼,109,109,,5.0,,0.0,,5.0,5.0,5908,0.0,,,0.0008463100880162492,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,122,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,109,109,,6.0,,1.0,,4.0,5.0,5908,0.2,,,0.0008463100880162492,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,115,舞,マイ,舞,109,109,,5.0,,0.0,,5.0,5.0,5908,0.0,,,0.0008463100880162492,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,131,龙神,,龙神,109,109,,7.0,,2.0,,3.0,5.0,5908,0.4,,,0.0008463100880162492,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,93,玄爷,玄爺,玄爷,114,114,,6.0,,2.0,,2.0,4.0,5908,0.5,,,0.0006770480704129993,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,25,蕾拉普莉兹姆利巴,レイラ・プリズムリバー,蕾拉·普莉兹姆利巴,114,114,,4.0,,0.0,,4.0,4.0,5908,0.0,,,0.0006770480704129993,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,94,里香,里香,里香,114,114,,4.0,,0.0,,4.0,4.0,5908,0.0,,,0.0006770480704129993,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,128,reisen,,Reisen,117,117,,3.0,,0.0,,3.0,3.0,5908,0.0,,,0.0005077860528097495,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,151,幽灵,,幽灵,117,117,,3.0,,0.0,,3.0,3.0,5908,0.0,,,0.0005077860528097495,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,116,梦子,夢子,梦子,117,117,,4.0,,1.0,,2.0,3.0,5908,0.3333333333333333,,,0.0005077860528097495,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,68,非想天则,,非想天则,117,117,,4.0,,1.0,,2.0,3.0,5908,0.3333333333333333,,,0.0005077860528097495,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,148,ufo,,UFO,121,121,,3.0,,1.0,,1.0,2.0,5908,0.5,,,0.00033852403520649965,,,,,,,,0,cn_normalized_workbook
cn,2,CN2,character,99,小兔姬,小兎姫,小兔姬,121,121,,2.0,,0.0,,2.0,2.0,5908,0.0,,,0.00033852403520649965,,,,,,,,0,cn_normalized_workbook
