region,round,source_system,source_question_id,question_key,question,topic,source_item,source_option,count,denominator,percent,official_percent,percent_basis,denominator_basis,source_url,source_file,source_locator,question_path_json
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方星蓮船,Lunaticクリア,493,12649,3.897541,3.897541,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:19,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,未購入,4645,12679,36.635381,36.635381,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,Easy未クリア,1168,12679,9.212083,9.212083,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,Easyクリア,1573,12679,12.406341,12.406341,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,Normalクリア,3662,12679,28.882404,28.882404,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,Hardクリア,982,12679,7.74509,7.74509,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方神霊廟,Lunaticクリア,649,12679,5.1187,5.1187,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:22,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,未購入,4829,12652,38.167879,38.167879,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,Easy未クリア,1263,12652,9.982611,9.982611,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,Easyクリア,1767,12652,13.966171,13.966171,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,Normalクリア,3361,12652,26.56497,26.56497,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,Hardクリア,794,12652,6.275688,6.275688,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方輝針城,Lunaticクリア,638,12652,5.042681,5.042681,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:25,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),未購入,5082,12643,40.196156,40.196156,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),Easy未クリア,1473,12643,11.650716,11.650716,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),Easyクリア,1683,12643,13.311714,13.311714,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),Normalクリア,3119,12643,24.669778,24.669778,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),Hardクリア,583,12643,4.611247,4.611247,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(完全無欠),Lunaticクリア,703,12643,5.560389,5.560389,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:28,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),未購入,5129,12203,42.030648,42.030648,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),Easy未クリア,3516,12203,28.812587,28.812587,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),Easyクリア,1268,12203,10.390887,10.390887,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),Normalクリア,1446,12203,11.849545,11.849545,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),Hardクリア,379,12203,3.105794,3.105794,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方紺珠伝(レガシー),Lunaticクリア,465,12203,3.810538,3.810538,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:31,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,未購入,3149,13229,23.803764,23.803764,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,Easy未クリア,1255,13229,9.486734,9.486734,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,Easyクリア,1913,13229,14.460655,14.460655,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,Normalクリア,4473,13229,33.81208,33.81208,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,Hardクリア,1389,13229,10.49966,10.49966,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方妖々夢,Lunaticクリア,1050,13229,7.937108,7.937108,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:4,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,未購入,3169,13196,24.014853,24.014853,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,Easy未クリア,834,13196,6.320097,6.320097,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,Easyクリア,2065,13196,15.648681,15.648681,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,Normalクリア,4485,13196,33.987572,33.987572,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,Hardクリア,1535,13196,11.632313,11.632313,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:b2adb3d18001,,04.ノーコンテニューでクリアできた難易度,cleared_title,東方永夜抄,Lunaticクリア,1108,13196,8.396484,8.396484,computed_from_count_and_denominator,explicit_official_table_cell,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:4/row:7,"[""04.ノーコンテニューでクリアできた難易度""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13452件,購入していない,4848,13452,36.039251,36.04,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:5/row:0,"[""05.現在購読している雑誌連載作品"",""東方茨歌仙"",""有効回答数：13452件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13452件,単行本が出たら購入している,8248,13452,61.314303,61.31,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:5/row:1,"[""05.現在購読している雑誌連載作品"",""東方茨歌仙"",""有効回答数：13452件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13452件,連載誌(Febri)を継続購入している,356,13452,2.646447,2.65,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:5/row:2,"[""05.現在購読している雑誌連載作品"",""東方茨歌仙"",""有効回答数：13452件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13551件,購入していない,4519,13551,33.348092,33.35,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:6/row:0,"[""05.現在購読している雑誌連載作品"",""東方鈴奈庵"",""有効回答数：13551件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13551件,単行本が出たら購入している,8444,13551,62.312744,62.31,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:6/row:1,"[""05.現在購読している雑誌連載作品"",""東方鈴奈庵"",""有効回答数：13551件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:13551件,連載誌(コンプエース)を継続購入している,588,13551,4.339163,4.34,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:6/row:2,"[""05.現在購読している雑誌連載作品"",""東方鈴奈庵"",""有効回答数：13551件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:12695件,購入していない,7547,12695,59.448602,59.45,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:7/row:0,"[""05.現在購読している雑誌連載作品"",""東方外來韋編"",""有効回答数：12695件""]"
jp,13,jp_official_legacy,jp13:q:c20824a4b7b7,,05.現在購読している雑誌連載作品,magazine,有効回答数:12695件,連載誌(外來韋編)を購入した,5148,12695,40.551398,40.55,computed_from_count_and_denominator,explicit_official_heading,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:7/row:1,"[""05.現在購読している雑誌連載作品"",""東方外來韋編"",""有効回答数：12695件""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,オフライン,36,95,37.894737,37.89,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,オンライン,7,95,7.368421,7.37,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,個人サイト,4,95,4.210526,4.21,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,イラストSNS,0,95,0,0,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,匿名掲示板,2,95,2.105263,2.11,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,動画サイト,8,95,8.421053,8.42,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,Twitter,1,95,1.052632,1.05,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,雑誌・TV,0,95,0,0,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,同人誌即売会,13,95,13.684211,13.68,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,同人書店,3,95,3.157895,3.16,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,音ゲ,4,95,4.210526,4.21,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,STG,16,95,16.842105,16.84,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,旧作～秋霜,格ゲ,1,95,1.052632,1.05,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:1,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,萃夢～花映,オフライン,85,223,38.116592,38.12,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:11,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,萃夢～花映,オンライン,14,223,6.278027,6.28,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:11,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,萃夢～花映,個人サイト,20,223,8.96861,8.97,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:11,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,萃夢～花映,イラストSNS,1,223,0.44843,0.45,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:11,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
jp,13,jp_official_legacy,jp13:q:e33418f8fa91,,08.東方を知ったきっかけ(東方Projectを知った時期別),cross_tab,萃夢～花映,匿名掲示板,17,223,7.623318,7.62,computed_from_count_and_denominator,sum_of_complete_cross_tab_row,https://toho-vote.info/result13/result_list_questionnaire.php,data_raw/jp_official_legacy/round_13/questionnaire/result_list_questionnaire.php.html.tables.json,table:12/row:11,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]"
