id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
290,1,0,<a href='./?m=info&type=cp&id=029032097' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
291,1,0,<a href='./?m=info&type=cp&id=029075000' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
292,1,0,<a href='./?m=info&type=cp&id=010029000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
293,5,0,<a href='./?m=info&type=cp&id=019086193' target='_blank'>点击查看详情</a>,1,19,<a href='./?m=info&type=chara&id=19' target='_blank'>莉莉卡·普莉兹姆利巴</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,5,0,100%,0%,0.08%,0%,0%,0%,80%,20%,,0.09%
294,2,0,<a href='./?m=info&type=cp&id=021032000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,0,0,0%,0%,,,0%,50%,50%,-,,0.04%
295,3,0,<a href='./?m=info&type=cp&id=021037000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,33.33%,33.33%,-,,0.05%
296,10,2,<a href='./?m=info&type=cp&id=042052000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,8,2,80%,20%,0.12%,0.13%,30%,0%,70%,-,20%,0.18%
297,4,0,<a href='./?m=info&type=cp&id=003011000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,3,1,75%,25%,0.05%,0.07%,0%,25%,75%,-,,0.07%
298,24,10,<a href='./?m=info&type=cp&id=087134135' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,21,3,87.5%,12.5%,0.32%,0.2%,16.67%,16.67%,66.67%,0%,41.67%,0.44%
299,1,0,<a href='./?m=info&type=cp&id=001087000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
300,4,1,<a href='./?m=info&type=cp&id=001077000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,4,0,100%,0%,0.06%,0%,50%,25%,25%,-,25%,0.07%
301,22,1,<a href='./?m=info&type=cp&id=005013000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,0,-,19,3,86.36%,13.64%,0.29%,0.2%,0%,31.82%,68.18%,-,4.55%,0.4%
302,1,0,<a href='./?m=info&type=cp&id=020030031' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
303,2,0,<a href='./?m=info&type=cp&id=001146178' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,2,0,100%,0%,0.03%,0%,50%,0%,0%,50%,,0.04%
304,2,0,<a href='./?m=info&type=cp&id=001193000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,,0.04%
305,4,1,<a href='./?m=info&type=cp&id=087118000' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,2,2,50%,50%,0.03%,0.13%,0%,25%,75%,-,25%,0.07%
306,2,0,<a href='./?m=info&type=cp&id=001055000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.04%
307,4,0,<a href='./?m=info&type=cp&id=002057000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,3,1,75%,25%,0.05%,0.07%,25%,25%,50%,-,,0.07%
308,1,0,<a href='./?m=info&type=cp&id=005079000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
309,9,2,<a href='./?m=info&type=cp&id=004005013' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,9,0,100%,0%,0.14%,0%,0%,33.33%,66.67%,0%,22.22%,0.16%
310,2,0,<a href='./?m=info&type=cp&id=136137146' target='_blank'>点击查看详情</a>,1,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.04%
311,1,0,<a href='./?m=info&type=cp&id=102107133' target='_blank'>点击查看详情</a>,1,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
312,10,5,<a href='./?m=info&type=cp&id=001003023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,10,0,100%,0%,0.15%,0%,30%,0%,40%,30%,50%,0.18%
313,5,2,<a href='./?m=info&type=cp&id=001002012' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,4,1,80%,20%,0.06%,0.07%,0%,0%,80%,20%,40%,0.09%
314,1,1,<a href='./?m=info&type=cp&id=033156000' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,156,<a href='./?m=info&type=chara&id=156' target='_blank'>岩笠</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100%,0.02%
315,2,1,<a href='./?m=info&type=cp&id=106107000' target='_blank'>点击查看详情</a>,1,106,<a href='./?m=info&type=chara&id=106' target='_blank'>依莉斯</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,0,-,2,0,100%,0%,0.03%,0%,0%,100%,0%,-,50%,0.04%
316,11,1,<a href='./?m=info&type=cp&id=003005000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,11,0,100%,0%,0.17%,0%,27.27%,9.09%,63.64%,-,9.09%,0.2%
317,2,1,<a href='./?m=info&type=cp&id=045049000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,50%,0.04%
318,1,0,<a href='./?m=info&type=cp&id=062085000' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.02%
319,1,0,<a href='./?m=info&type=cp&id=003007000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
320,3,1,<a href='./?m=info&type=cp&id=064065000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,-,3,0,100%,0%,0.05%,0%,33.33%,0%,66.67%,-,33.33%,0.05%
321,1,0,<a href='./?m=info&type=cp&id=047098000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
322,3,2,<a href='./?m=info&type=cp&id=001037000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,3,0,100%,0%,0.05%,0%,0%,33.33%,66.67%,-,66.67%,0.05%
323,1,0,<a href='./?m=info&type=cp&id=074075077' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.02%
324,51,22,<a href='./?m=info&type=cp&id=001002023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,41,10,80.39%,19.61%,0.63%,0.67%,37.25%,5.88%,39.22%,17.65%,43.14%,0.93%
325,1,1,<a href='./?m=info&type=cp&id=055056057' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
326,1,0,<a href='./?m=info&type=cp&id=011049000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
327,2,0,<a href='./?m=info&type=cp&id=001040000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,0,-,0,0,0%,0%,,,50%,0%,50%,-,,0.04%
328,2,0,<a href='./?m=info&type=cp&id=077078000' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,78,<a href='./?m=info&type=chara&id=78' target='_blank'>秦河胜</a>,0,-,1,1,50%,50%,0.02%,0.07%,0%,50%,50%,-,,0.04%
329,1,0,<a href='./?m=info&type=cp&id=045054000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
330,3,0,<a href='./?m=info&type=cp&id=113115000' target='_blank'>点击查看详情</a>,1,113,<a href='./?m=info&type=chara&id=113' target='_blank'>爱莲</a>,115,<a href='./?m=info&type=chara&id=115' target='_blank'>卡娜·安娜贝拉尔</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,0%,33.33%,66.67%,-,,0.05%
331,4,1,<a href='./?m=info&type=cp&id=038136000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,-,3,1,75%,25%,0.05%,0.07%,25%,0%,75%,-,25%,0.07%
332,4,1,<a href='./?m=info&type=cp&id=010021000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,4,0,100%,0%,0.06%,0%,0%,25%,75%,-,25%,0.07%
333,5,3,<a href='./?m=info&type=cp&id=001009010' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,5,0,100%,0%,0.08%,0%,40%,0%,0%,60%,60%,0.09%
334,1,1,<a href='./?m=info&type=cp&id=057113000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,113,<a href='./?m=info&type=chara&id=113' target='_blank'>爱莲</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
335,1,0,<a href='./?m=info&type=cp&id=113122000' target='_blank'>点击查看详情</a>,1,113,<a href='./?m=info&type=chara&id=113' target='_blank'>爱莲</a>,122,<a href='./?m=info&type=chara&id=122' target='_blank'>苏格拉底</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
336,2,0,<a href='./?m=info&type=cp&id=087118134' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.04%
337,1,0,<a href='./?m=info&type=cp&id=005054000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
338,8,4,<a href='./?m=info&type=cp&id=009011000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,6,2,75%,25%,0.09%,0.13%,62.5%,0%,37.5%,-,50%,0.15%
339,7,3,<a href='./?m=info&type=cp&id=006020031' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,7,0,100%,0%,0.11%,0%,42.86%,14.29%,42.86%,0%,42.86%,0.13%
340,4,0,<a href='./?m=info&type=cp&id=102118133' target='_blank'>点击查看详情</a>,1,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,4,0,100%,0%,0.06%,0%,0%,0%,75%,25%,,0.07%
341,2,0,<a href='./?m=info&type=cp&id=002007008' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.04%
342,2,1,<a href='./?m=info&type=cp&id=003005006' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,50%,0.04%
343,27,7,<a href='./?m=info&type=cp&id=023032046' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,25,2,92.59%,7.41%,0.38%,0.13%,25.93%,3.7%,66.67%,3.7%,25.93%,0.49%
344,2,0,<a href='./?m=info&type=cp&id=015037133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,,0.04%
345,5,1,<a href='./?m=info&type=cp&id=014055000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,0,-,4,1,80%,20%,0.06%,0.07%,20%,40%,40%,-,20%,0.09%
346,1,1,<a href='./?m=info&type=cp&id=006020000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
347,1,1,<a href='./?m=info&type=cp&id=023114000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
348,2,0,<a href='./?m=info&type=cp&id=042135000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,1,1,50%,50%,0.02%,0.07%,0%,0%,100%,-,,0.04%
349,5,0,<a href='./?m=info&type=cp&id=006010000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,4,1,80%,20%,0.06%,0.07%,40%,0%,60%,-,,0.09%
350,5,0,<a href='./?m=info&type=cp&id=020024000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,0,-,3,2,60%,40%,0.05%,0.13%,20%,20%,60%,-,,0.09%
351,4,1,<a href='./?m=info&type=cp&id=084086000' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,0,-,3,1,75%,25%,0.05%,0.07%,100%,0%,0%,-,25%,0.07%
352,4,1,<a href='./?m=info&type=cp&id=010081000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,0,-,3,1,75%,25%,0.05%,0.07%,50%,25%,25%,-,25%,0.07%
353,2,1,<a href='./?m=info&type=cp&id=023145000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,50%,0.04%
354,5,1,<a href='./?m=info&type=cp&id=005056000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,5,0,100%,0%,0.08%,0%,0%,0%,100%,-,20%,0.09%
355,1,0,<a href='./?m=info&type=cp&id=015133183' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
356,6,2,<a href='./?m=info&type=cp&id=015183000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,0,-,6,0,100%,0%,0.09%,0%,16.67%,16.67%,66.67%,-,33.33%,0.11%
