id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector3,vector0,ratio,vratio
75,1,1,<a href='./?m=info&type=cp&id=011020000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
76,44,13,<a href='./?m=info&type=cp&id=015037000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,30,14,68.18%,31.82%,0.3%,0.81%,9.09%,47.73%,-,43.18%,29.55,0.53%
77,1,0,<a href='./?m=info&type=cp&id=039084000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
78,123,15,<a href='./?m=info&type=cp&id=216217000' target='_blank'>点击查看详情</a>,1,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,0,-,113,10,91.87%,8.13%,1.14%,0.58%,17.07%,10.57%,-,72.36%,12.2,1.49%
79,9,3,<a href='./?m=info&type=cp&id=057057000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,8,1,88.89%,11.11%,0.08%,0.06%,0%,0%,-,100%,33.33,0.11%
80,17,4,<a href='./?m=info&type=cp&id=001178000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,0,-,17,0,100%,0%,0.17%,0%,11.76%,35.29%,-,52.94%,23.53,0.21%
81,8,0,<a href='./?m=info&type=cp&id=023135000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,8,0,100%,0%,0.08%,0%,25%,0%,-,75%,,0.1%
82,80,15,<a href='./?m=info&type=cp&id=001145000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,70,10,87.5%,12.5%,0.7%,0.58%,6.25%,38.75%,-,55%,18.75,0.97%
83,106,26,<a href='./?m=info&type=cp&id=001026000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,0,-,99,7,93.4%,6.6%,0.99%,0.41%,9.43%,23.58%,-,66.98%,24.53,1.28%
84,1,1,<a href='./?m=info&type=cp&id=026028000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,100,0.01%
85,183,58,<a href='./?m=info&type=cp&id=002137000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,155,28,84.7%,15.3%,1.56%,1.63%,27.32%,7.1%,-,65.57%,31.69,2.21%
86,138,46,<a href='./?m=info&type=cp&id=005035000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,127,11,92.03%,7.97%,1.28%,0.64%,5.8%,38.41%,-,55.8%,33.33,1.67%
87,27,13,<a href='./?m=info&type=cp&id=001021023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,23,4,85.19%,14.81%,0.23%,0.23%,3.7%,0%,55.56%,40.74%,48.15,0.33%
88,52,21,<a href='./?m=info&type=cp&id=001002009' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,48,4,92.31%,7.69%,0.48%,0.23%,21.15%,13.46%,3.85%,61.54%,40.38,0.63%
89,65,9,<a href='./?m=info&type=cp&id=003004005' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,62,3,95.38%,4.62%,0.62%,0.17%,4.62%,4.62%,27.69%,63.08%,13.85,0.78%
90,21,7,<a href='./?m=info&type=cp&id=008010011' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,19,2,90.48%,9.52%,0.19%,0.12%,14.29%,9.52%,9.52%,66.67%,33.33,0.25%
91,5,0,<a href='./?m=info&type=cp&id=054056000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,4,1,80%,20%,0.04%,0.06%,20%,40%,-,40%,,0.06%
92,28,3,<a href='./?m=info&type=cp&id=065076000' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,18,10,64.29%,35.71%,0.18%,0.58%,7.14%,32.14%,-,60.71%,10.71,0.34%
93,34,11,<a href='./?m=info&type=cp&id=062065000' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,-,23,11,67.65%,32.35%,0.23%,0.64%,29.41%,14.71%,-,55.88%,32.35,0.41%
94,31,8,<a href='./?m=info&type=cp&id=062064000' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,0,-,16,15,51.61%,48.39%,0.16%,0.87%,12.9%,25.81%,-,61.29%,25.81,0.37%
95,23,4,<a href='./?m=info&type=cp&id=061062000' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,-,15,8,65.22%,34.78%,0.15%,0.47%,13.04%,26.09%,-,60.87%,17.39,0.28%
96,84,14,<a href='./?m=info&type=cp&id=001003000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,0,-,78,6,92.86%,7.14%,0.78%,0.35%,9.52%,17.86%,-,72.62%,16.67,1.01%
97,119,14,<a href='./?m=info&type=cp&id=017018019' target='_blank'>点击查看详情</a>,1,17,<a href='./?m=info&type=chara&id=17' target='_blank'>露娜萨·普莉兹姆利巴</a>,18,<a href='./?m=info&type=chara&id=18' target='_blank'>梅露兰·普莉兹姆利巴</a>,19,<a href='./?m=info&type=chara&id=19' target='_blank'>莉莉卡·普莉兹姆利巴</a>,109,10,91.6%,8.4%,1.09%,0.58%,6.72%,0.84%,0%,92.44%,11.76,1.44%
98,1,0,<a href='./?m=info&type=cp&id=012014022' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
99,8,4,<a href='./?m=info&type=cp&id=043044000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,0,-,8,0,100%,0%,0.08%,0%,0%,12.5%,-,87.5%,50,0.1%
100,201,48,<a href='./?m=info&type=cp&id=055056000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,178,23,88.56%,11.44%,1.79%,1.34%,16.92%,12.44%,-,70.65%,23.88,2.43%
101,1,0,<a href='./?m=info&type=cp&id=043077000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
102,1,0,<a href='./?m=info&type=cp&id=043187000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,187,<a href='./?m=info&type=chara&id=187' target='_blank'>河童（含山童）</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
103,20,4,<a href='./?m=info&type=cp&id=045047000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,18,2,90%,10%,0.18%,0.12%,15%,20%,-,65%,20,0.24%
104,222,32,<a href='./?m=info&type=cp&id=038039000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,0,-,171,51,77.03%,22.97%,1.72%,2.97%,27.93%,14.86%,-,57.21%,14.41,2.68%
105,95,15,<a href='./?m=info&type=cp&id=008010000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,79,16,83.16%,16.84%,0.79%,0.93%,5.26%,22.11%,-,72.63%,15.79,1.15%
106,17,2,<a href='./?m=info&type=cp&id=002043000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,14,3,82.35%,17.65%,0.14%,0.17%,47.06%,0%,-,52.94%,11.76,0.21%
107,15,8,<a href='./?m=info&type=cp&id=008009010' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,14,1,93.33%,6.67%,0.14%,0.06%,0%,6.67%,33.33%,60%,53.33,0.18%
108,3,1,<a href='./?m=info&type=cp&id=016139000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,0,-,1,2,33.33%,66.67%,0.01%,0.12%,33.33%,33.33%,-,33.33%,33.33,0.04%
109,11,5,<a href='./?m=info&type=cp&id=016016000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,0,-,8,3,72.73%,27.27%,0.08%,0.17%,0%,0%,-,100%,45.45,0.13%
110,217,70,<a href='./?m=info&type=cp&id=010054000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,198,19,91.24%,8.76%,1.99%,1.11%,16.59%,22.12%,-,61.29%,32.26,2.62%
111,7,0,<a href='./?m=info&type=cp&id=005037000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,7,0,100%,0%,0.07%,0%,0%,71.43%,-,28.57%,,0.08%
112,10,1,<a href='./?m=info&type=cp&id=001137000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,9,1,90%,10%,0.09%,0.06%,0%,0%,-,100%,10,0.12%
113,3,0,<a href='./?m=info&type=cp&id=134135137' target='_blank'>点击查看详情</a>,1,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,3,0,100%,0%,0.03%,0%,0%,0%,0%,100%,,0.04%
114,22,5,<a href='./?m=info&type=cp&id=029137000' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,19,3,86.36%,13.64%,0.19%,0.17%,27.27%,13.64%,-,59.09%,22.73,0.27%
115,12,2,<a href='./?m=info&type=cp&id=023137000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,12,0,100%,0%,0.12%,0%,25%,8.33%,-,66.67%,16.67,0.14%
116,8,2,<a href='./?m=info&type=cp&id=023049000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,8,0,100%,0%,0.08%,0%,37.5%,12.5%,-,50%,25,0.1%
117,160,25,<a href='./?m=info&type=cp&id=014022023' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,150,10,93.75%,6.25%,1.51%,0.58%,2.5%,7.5%,18.13%,71.88%,15.63,1.93%
118,202,33,<a href='./?m=info&type=cp&id=031099000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,185,17,91.58%,8.42%,1.86%,0.99%,2.97%,72.28%,-,24.75%,16.34,2.44%
119,33,13,<a href='./?m=info&type=cp&id=015058000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,33,0,100%,0%,0.33%,0%,33.33%,12.12%,-,54.55%,39.39,0.4%
120,11,1,<a href='./?m=info&type=cp&id=002052000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,11,0,100%,0%,0.11%,0%,45.45%,0%,-,54.55%,9.09,0.13%
121,3,0,<a href='./?m=info&type=cp&id=001004000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,3,0,100%,0%,0.03%,0%,66.67%,0%,-,33.33%,,0.04%
122,2,0,<a href='./?m=info&type=cp&id=004038000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,0,-,2,0,100%,0%,0.02%,0%,0%,0%,-,100%,,0.02%
123,1,1,<a href='./?m=info&type=cp&id=001179185' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
124,14,2,<a href='./?m=info&type=cp&id=038145000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,12,2,85.71%,14.29%,0.12%,0.12%,35.71%,7.14%,-,57.14%,14.29,0.17%
125,128,20,<a href='./?m=info&type=cp&id=224225000' target='_blank'>点击查看详情</a>,1,224,<a href='./?m=info&type=chara&id=224' target='_blank'>杖刀偶磨弓</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,89,39,69.53%,30.47%,0.89%,2.27%,7.81%,27.34%,-,64.84%,15.63,1.55%
126,37,8,<a href='./?m=info&type=cp&id=059065000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,-,36,1,97.3%,2.7%,0.36%,0.06%,24.32%,27.03%,-,48.65%,21.62,0.45%
127,1,0,<a href='./?m=info&type=cp&id=179184199' target='_blank'>点击查看详情</a>,1,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,184,<a href='./?m=info&type=chara&id=184' target='_blank'>幽灵</a>,199,<a href='./?m=info&type=chara&id=199' target='_blank'>妖怪兔</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
128,76,8,<a href='./?m=info&type=cp&id=084097000' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,59,17,77.63%,22.37%,0.59%,0.99%,6.58%,17.11%,-,76.32%,10.53,0.92%
129,58,7,<a href='./?m=info&type=cp&id=011057065' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,50,8,86.21%,13.79%,0.5%,0.47%,5.17%,3.45%,3.45%,87.93%,12.07,0.7%
130,5,2,<a href='./?m=info&type=cp&id=032034000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,5,0,100%,0%,0.05%,0%,0%,0%,-,100%,40,0.06%
131,22,6,<a href='./?m=info&type=cp&id=009020000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,15,7,68.18%,31.82%,0.15%,0.41%,31.82%,4.55%,-,63.64%,27.27,0.27%
132,74,9,<a href='./?m=info&type=cp&id=073074075' target='_blank'>点击查看详情</a>,1,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,48,26,64.86%,35.14%,0.48%,1.51%,1.35%,0%,27.03%,71.62%,12.16,0.89%
133,35,10,<a href='./?m=info&type=cp&id=001002137' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,34,1,97.14%,2.86%,0.34%,0.06%,2.86%,5.71%,8.57%,82.86%,28.57,0.42%
134,1,0,<a href='./?m=info&type=cp&id=010011137' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
135,1,0,<a href='./?m=info&type=cp&id=020023137' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
136,1,0,<a href='./?m=info&type=cp&id=035049137' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
137,1,0,<a href='./?m=info&type=cp&id=054057137' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
138,2,0,<a href='./?m=info&type=cp&id=024137178' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,1,1,50%,50%,0.01%,0.06%,0%,0%,0%,100%,,0.02%
139,71,17,<a href='./?m=info&type=cp&id=042043000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,68,3,95.77%,4.23%,0.68%,0.17%,4.23%,23.94%,-,71.83%,23.94,0.86%
