round,category,id,geo_key,geo_name,all,sum,male,female,per,maleper,femaleper
6,cp,054056057,30,新疆,35,,,,,,
6,cp,054056057,31,西藏,2,,,,,,
6,cp,054056057,32,香港,67,,,,,,
6,cp,054056057,33,澳门,7,,,,,,
6,cp,054056057,34,台湾,91,,,,,,
6,cp,054057000,01,北京,545,47,34,13,8.62,7.94,11.21
6,cp,054057000,02,上海,609,47,36,11,7.72,7.78,7.53
6,cp,054057000,03,广东,1081,71,57,14,6.57,6.52,6.76
6,cp,054057000,04,天津,166,13,11,2,7.83,8.33,6.06
6,cp,054057000,05,重庆,236,14,8,6,5.93,4.26,12.5
6,cp,054057000,06,四川,494,29,19,10,5.87,4.82,10.1
6,cp,054057000,07,江苏,633,48,39,9,7.58,7.49,8.04
6,cp,054057000,08,浙江,477,34,26,8,7.13,6.88,8.25
6,cp,054057000,09,湖北,303,24,18,6,7.92,7.26,10.91
6,cp,054057000,10,湖南,196,14,10,4,7.14,6.54,9.3
6,cp,054057000,11,山东,383,32,27,5,8.36,8.21,9.26
6,cp,054057000,12,山西,88,5,3,2,5.68,4.11,13.33
6,cp,054057000,13,河北,150,13,12,1,8.67,9.09,5.56
6,cp,054057000,14,河南,199,13,13,,6.53,7.51,
6,cp,054057000,15,黑龙江,131,11,10,1,8.4,10,3.23
6,cp,054057000,16,吉林,81,5,4,1,6.17,5.48,12.5
6,cp,054057000,17,辽宁,165,8,7,1,4.85,5.26,3.13
6,cp,054057000,18,陕西,134,10,6,4,7.46,5.26,20
6,cp,054057000,19,内蒙古,48,2,2,,4.17,5,
6,cp,054057000,20,安徽,185,9,7,2,4.86,4.64,5.88
6,cp,054057000,21,福建,317,18,14,4,5.68,5.6,5.97
6,cp,054057000,22,江西,180,14,10,4,7.78,7.09,10.26
6,cp,054057000,23,广西,255,20,13,7,7.84,6.74,11.29
6,cp,054057000,24,海南,48,7,3,4,14.58,9.68,23.53
6,cp,054057000,25,贵州,83,5,4,1,6.02,6.15,5.56
6,cp,054057000,26,云南,57,4,3,1,7.02,6.38,10
6,cp,054057000,27,甘肃,19,2,2,,10.53,13.33,
6,cp,054057000,28,宁夏,9,,,,,,
6,cp,054057000,29,青海,6,,,,,,
6,cp,054057000,30,新疆,35,,,,,,
6,cp,054057000,31,西藏,2,,,,,,
6,cp,054057000,32,香港,67,4,3,1,5.97,6.12,5.56
6,cp,054057000,33,澳门,7,,,,,,
6,cp,054057000,34,台湾,91,5,2,3,5.49,2.7,17.65
6,cp,054057077,01,北京,545,2,2,,0.37,0.47,
6,cp,054057077,02,上海,609,3,3,,0.49,0.65,
6,cp,054057077,03,广东,1081,8,7,1,0.74,0.8,0.48
6,cp,054057077,04,天津,166,2,2,,1.2,1.52,
6,cp,054057077,05,重庆,236,2,2,,0.85,1.06,
6,cp,054057077,06,四川,494,7,6,1,1.42,1.52,1.01
6,cp,054057077,07,江苏,633,9,9,,1.42,1.73,
6,cp,054057077,08,浙江,477,1,1,,0.21,0.26,
6,cp,054057077,09,湖北,303,1,1,,0.33,0.4,
6,cp,054057077,10,湖南,196,,,,,,
6,cp,054057077,11,山东,383,,,,,,
6,cp,054057077,12,山西,88,2,2,,2.27,2.74,
6,cp,054057077,13,河北,150,,,,,,
6,cp,054057077,14,河南,199,1,1,,0.5,0.58,
6,cp,054057077,15,黑龙江,131,1,1,,0.76,1,
6,cp,054057077,16,吉林,81,,,,,,
6,cp,054057077,17,辽宁,165,,,,,,
6,cp,054057077,18,陕西,134,1,1,,0.75,0.88,
6,cp,054057077,19,内蒙古,48,,,,,,
6,cp,054057077,20,安徽,185,2,2,,1.08,1.32,
6,cp,054057077,21,福建,317,5,5,,1.58,2,
6,cp,054057077,22,江西,180,1,1,,0.56,0.71,
6,cp,054057077,23,广西,255,3,2,1,1.18,1.04,1.61
6,cp,054057077,24,海南,48,,,,,,
6,cp,054057077,25,贵州,83,1,,,1.2,,
6,cp,054057077,26,云南,57,,,,,,
6,cp,054057077,27,甘肃,19,,,,,,
6,cp,054057077,28,宁夏,9,,,,,,
6,cp,054057077,29,青海,6,,,,,,
6,cp,054057077,30,新疆,35,,,,,,
6,cp,054057077,31,西藏,2,,,,,,
6,cp,054057077,32,香港,67,,,,,,
6,cp,054057077,33,澳门,7,,,,,,
6,cp,054057077,34,台湾,91,1,,,1.1,,
6,cp,054057097,01,北京,545,,,,,,
6,cp,054057097,02,上海,609,,,,,,
6,cp,054057097,03,广东,1081,,,,,,
6,cp,054057097,04,天津,166,,,,,,
6,cp,054057097,05,重庆,236,,,,,,
6,cp,054057097,06,四川,494,,,,,,
6,cp,054057097,07,江苏,633,,,,,,
6,cp,054057097,08,浙江,477,,,,,,
6,cp,054057097,09,湖北,303,,,,,,
6,cp,054057097,10,湖南,196,,,,,,
6,cp,054057097,11,山东,383,,,,,,
6,cp,054057097,12,山西,88,,,,,,
6,cp,054057097,13,河北,150,1,1,,0.67,0.76,
6,cp,054057097,14,河南,199,,,,,,
6,cp,054057097,15,黑龙江,131,,,,,,
6,cp,054057097,16,吉林,81,,,,,,
6,cp,054057097,17,辽宁,165,,,,,,
6,cp,054057097,18,陕西,134,,,,,,
6,cp,054057097,19,内蒙古,48,,,,,,
6,cp,054057097,20,安徽,185,,,,,,
6,cp,054057097,21,福建,317,,,,,,
6,cp,054057097,22,江西,180,,,,,,
6,cp,054057097,23,广西,255,,,,,,
6,cp,054057097,24,海南,48,,,,,,
6,cp,054057097,25,贵州,83,,,,,,
6,cp,054057097,26,云南,57,,,,,,
6,cp,054057097,27,甘肃,19,,,,,,
6,cp,054057097,28,宁夏,9,,,,,,
6,cp,054057097,29,青海,6,,,,,,
6,cp,054057097,30,新疆,35,,,,,,
6,cp,054057097,31,西藏,2,,,,,,
6,cp,054057097,32,香港,67,,,,,,
6,cp,054057097,33,澳门,7,,,,,,
6,cp,054057097,34,台湾,91,,,,,,
6,cp,054057137,01,北京,545,,,,,,
6,cp,054057137,02,上海,609,,,,,,
6,cp,054057137,03,广东,1081,,,,,,
6,cp,054057137,04,天津,166,,,,,,
6,cp,054057137,05,重庆,236,,,,,,
6,cp,054057137,06,四川,494,,,,,,
6,cp,054057137,07,江苏,633,,,,,,
6,cp,054057137,08,浙江,477,,,,,,
6,cp,054057137,09,湖北,303,,,,,,
6,cp,054057137,10,湖南,196,,,,,,
6,cp,054057137,11,山东,383,,,,,,
6,cp,054057137,12,山西,88,,,,,,
6,cp,054057137,13,河北,150,,,,,,
6,cp,054057137,14,河南,199,,,,,,
6,cp,054057137,15,黑龙江,131,,,,,,
6,cp,054057137,16,吉林,81,,,,,,
6,cp,054057137,17,辽宁,165,,,,,,
6,cp,054057137,18,陕西,134,,,,,,
6,cp,054057137,19,内蒙古,48,,,,,,
6,cp,054057137,20,安徽,185,,,,,,
6,cp,054057137,21,福建,317,,,,,,
6,cp,054057137,22,江西,180,,,,,,
6,cp,054057137,23,广西,255,,,,,,
6,cp,054057137,24,海南,48,,,,,,
6,cp,054057137,25,贵州,83,,,,,,
6,cp,054057137,26,云南,57,,,,,,
6,cp,054057137,27,甘肃,19,,,,,,
6,cp,054057137,28,宁夏,9,,,,,,
6,cp,054057137,29,青海,6,,,,,,
6,cp,054057137,30,新疆,35,,,,,,
6,cp,054057137,31,西藏,2,,,,,,
6,cp,054057137,32,香港,67,,,,,,
6,cp,054057137,33,澳门,7,,,,,,
6,cp,054057137,34,台湾,91,,,,,,
6,cp,054062065,01,北京,545,,,,,,
6,cp,054062065,02,上海,609,,,,,,
6,cp,054062065,03,广东,1081,,,,,,
6,cp,054062065,04,天津,166,,,,,,
6,cp,054062065,05,重庆,236,,,,,,
6,cp,054062065,06,四川,494,,,,,,
6,cp,054062065,07,江苏,633,,,,,,
6,cp,054062065,08,浙江,477,,,,,,
6,cp,054062065,09,湖北,303,,,,,,
6,cp,054062065,10,湖南,196,,,,,,
6,cp,054062065,11,山东,383,,,,,,
6,cp,054062065,12,山西,88,,,,,,
6,cp,054062065,13,河北,150,,,,,,
6,cp,054062065,14,河南,199,1,,,0.5,,
6,cp,054062065,15,黑龙江,131,,,,,,
6,cp,054062065,16,吉林,81,,,,,,
6,cp,054062065,17,辽宁,165,,,,,,
6,cp,054062065,18,陕西,134,,,,,,
6,cp,054062065,19,内蒙古,48,,,,,,
6,cp,054062065,20,安徽,185,,,,,,
6,cp,054062065,21,福建,317,,,,,,
6,cp,054062065,22,江西,180,,,,,,
6,cp,054062065,23,广西,255,,,,,,
6,cp,054062065,24,海南,48,,,,,,
6,cp,054062065,25,贵州,83,,,,,,
6,cp,054062065,26,云南,57,,,,,,
6,cp,054062065,27,甘肃,19,,,,,,
6,cp,054062065,28,宁夏,9,,,,,,
6,cp,054062065,29,青海,6,,,,,,
6,cp,054062065,30,新疆,35,,,,,,
6,cp,054062065,31,西藏,2,,,,,,
6,cp,054062065,32,香港,67,,,,,,
6,cp,054062065,33,澳门,7,,,,,,
6,cp,054062065,34,台湾,91,,,,,,
6,cp,054075000,01,北京,545,,,,,,
6,cp,054075000,02,上海,609,,,,,,
6,cp,054075000,03,广东,1081,,,,,,
6,cp,054075000,04,天津,166,,,,,,
6,cp,054075000,05,重庆,236,,,,,,
6,cp,054075000,06,四川,494,,,,,,
6,cp,054075000,07,江苏,633,,,,,,
6,cp,054075000,08,浙江,477,,,,,,
6,cp,054075000,09,湖北,303,,,,,,
6,cp,054075000,10,湖南,196,,,,,,
6,cp,054075000,11,山东,383,,,,,,
6,cp,054075000,12,山西,88,,,,,,
6,cp,054075000,13,河北,150,,,,,,
6,cp,054075000,14,河南,199,,,,,,
6,cp,054075000,15,黑龙江,131,,,,,,
6,cp,054075000,16,吉林,81,,,,,,
6,cp,054075000,17,辽宁,165,,,,,,
6,cp,054075000,18,陕西,134,,,,,,
6,cp,054075000,19,内蒙古,48,,,,,,
6,cp,054075000,20,安徽,185,,,,,,
6,cp,054075000,21,福建,317,1,1,,0.32,0.4,
6,cp,054075000,22,江西,180,,,,,,
6,cp,054075000,23,广西,255,,,,,,
6,cp,054075000,24,海南,48,,,,,,
6,cp,054075000,25,贵州,83,,,,,,
6,cp,054075000,26,云南,57,,,,,,
6,cp,054075000,27,甘肃,19,,,,,,
6,cp,054075000,28,宁夏,9,,,,,,
6,cp,054075000,29,青海,6,,,,,,
6,cp,054075000,30,新疆,35,,,,,,
6,cp,054075000,31,西藏,2,,,,,,
6,cp,054075000,32,香港,67,,,,,,
6,cp,054075000,33,澳门,7,,,,,,
6,cp,054075000,34,台湾,91,,,,,,
6,cp,054077000,01,北京,545,,,,,,
6,cp,054077000,02,上海,609,2,2,,0.33,0.43,
6,cp,054077000,03,广东,1081,,,,,,
6,cp,054077000,04,天津,166,,,,,,
6,cp,054077000,05,重庆,236,,,,,,
6,cp,054077000,06,四川,494,1,,,0.2,,
6,cp,054077000,07,江苏,633,,,,,,
6,cp,054077000,08,浙江,477,2,2,,0.42,0.53,
6,cp,054077000,09,湖北,303,1,1,,0.33,0.4,
6,cp,054077000,10,湖南,196,,,,,,
6,cp,054077000,11,山东,383,,,,,,
6,cp,054077000,12,山西,88,,,,,,
6,cp,054077000,13,河北,150,,,,,,
6,cp,054077000,14,河南,199,1,1,,0.5,0.58,
6,cp,054077000,15,黑龙江,131,,,,,,
6,cp,054077000,16,吉林,81,,,,,,
6,cp,054077000,17,辽宁,165,1,1,,0.61,0.75,
6,cp,054077000,18,陕西,134,,,,,,
6,cp,054077000,19,内蒙古,48,,,,,,
6,cp,054077000,20,安徽,185,,,,,,
6,cp,054077000,21,福建,317,,,,,,
6,cp,054077000,22,江西,180,,,,,,
6,cp,054077000,23,广西,255,,,,,,
6,cp,054077000,24,海南,48,,,,,,
6,cp,054077000,25,贵州,83,,,,,,
6,cp,054077000,26,云南,57,,,,,,
6,cp,054077000,27,甘肃,19,,,,,,
6,cp,054077000,28,宁夏,9,,,,,,
6,cp,054077000,29,青海,6,,,,,,
6,cp,054077000,30,新疆,35,,,,,,
6,cp,054077000,31,西藏,2,,,,,,
6,cp,054077000,32,香港,67,,,,,,
6,cp,054077000,33,澳门,7,,,,,,
6,cp,054077000,34,台湾,91,,,,,,
6,cp,054096097,01,北京,545,,,,,,
6,cp,054096097,02,上海,609,,,,,,
6,cp,054096097,03,广东,1081,,,,,,
6,cp,054096097,04,天津,166,,,,,,
6,cp,054096097,05,重庆,236,,,,,,
6,cp,054096097,06,四川,494,,,,,,
6,cp,054096097,07,江苏,633,,,,,,
6,cp,054096097,08,浙江,477,,,,,,
6,cp,054096097,09,湖北,303,1,,,0.33,,
6,cp,054096097,10,湖南,196,,,,,,
6,cp,054096097,11,山东,383,,,,,,
6,cp,054096097,12,山西,88,,,,,,
6,cp,054096097,13,河北,150,,,,,,
6,cp,054096097,14,河南,199,,,,,,
6,cp,054096097,15,黑龙江,131,,,,,,
6,cp,054096097,16,吉林,81,,,,,,
6,cp,054096097,17,辽宁,165,,,,,,
6,cp,054096097,18,陕西,134,,,,,,
6,cp,054096097,19,内蒙古,48,,,,,,
6,cp,054096097,20,安徽,185,,,,,,
6,cp,054096097,21,福建,317,,,,,,
6,cp,054096097,22,江西,180,,,,,,
6,cp,054096097,23,广西,255,,,,,,
6,cp,054096097,24,海南,48,,,,,,
6,cp,054096097,25,贵州,83,,,,,,
6,cp,054096097,26,云南,57,,,,,,
6,cp,054096097,27,甘肃,19,,,,,,
6,cp,054096097,28,宁夏,9,,,,,,
6,cp,054096097,29,青海,6,,,,,,
6,cp,054096097,30,新疆,35,,,,,,
6,cp,054096097,31,西藏,2,,,,,,
6,cp,054096097,32,香港,67,1,1,,1.49,2.04,
6,cp,054096097,33,澳门,7,,,,,,
6,cp,054096097,34,台湾,91,,,,,,
6,cp,054097000,01,北京,545,,,,,,
6,cp,054097000,02,上海,609,,,,,,
6,cp,054097000,03,广东,1081,,,,,,
6,cp,054097000,04,天津,166,,,,,,
6,cp,054097000,05,重庆,236,,,,,,
6,cp,054097000,06,四川,494,,,,,,
6,cp,054097000,07,江苏,633,,,,,,
6,cp,054097000,08,浙江,477,1,1,,0.21,0.26,
6,cp,054097000,09,湖北,303,,,,,,
6,cp,054097000,10,湖南,196,,,,,,
6,cp,054097000,11,山东,383,2,2,,0.52,0.61,
6,cp,054097000,12,山西,88,,,,,,
6,cp,054097000,13,河北,150,,,,,,
6,cp,054097000,14,河南,199,1,1,,0.5,0.58,
6,cp,054097000,15,黑龙江,131,,,,,,
6,cp,054097000,16,吉林,81,,,,,,
6,cp,054097000,17,辽宁,165,1,1,,0.61,0.75,
6,cp,054097000,18,陕西,134,,,,,,
6,cp,054097000,19,内蒙古,48,,,,,,
6,cp,054097000,20,安徽,185,,,,,,
6,cp,054097000,21,福建,317,,,,,,
6,cp,054097000,22,江西,180,,,,,,
6,cp,054097000,23,广西,255,1,1,,0.39,0.52,
6,cp,054097000,24,海南,48,,,,,,
6,cp,054097000,25,贵州,83,,,,,,
6,cp,054097000,26,云南,57,,,,,,
6,cp,054097000,27,甘肃,19,,,,,,
6,cp,054097000,28,宁夏,9,,,,,,
6,cp,054097000,29,青海,6,,,,,,
6,cp,054097000,30,新疆,35,,,,,,
6,cp,054097000,31,西藏,2,,,,,,
6,cp,054097000,32,香港,67,,,,,,
6,cp,054097000,33,澳门,7,,,,,,
6,cp,054097000,34,台湾,91,,,,,,
6,cp,054137000,01,北京,545,,,,,,
6,cp,054137000,02,上海,609,,,,,,
6,cp,054137000,03,广东,1081,,,,,,
6,cp,054137000,04,天津,166,,,,,,
6,cp,054137000,05,重庆,236,,,,,,
6,cp,054137000,06,四川,494,,,,,,
6,cp,054137000,07,江苏,633,,,,,,
6,cp,054137000,08,浙江,477,,,,,,
6,cp,054137000,09,湖北,303,,,,,,
6,cp,054137000,10,湖南,196,,,,,,
6,cp,054137000,11,山东,383,,,,,,
6,cp,054137000,12,山西,88,,,,,,
6,cp,054137000,13,河北,150,,,,,,
6,cp,054137000,14,河南,199,,,,,,
6,cp,054137000,15,黑龙江,131,,,,,,
6,cp,054137000,16,吉林,81,,,,,,
6,cp,054137000,17,辽宁,165,,,,,,
6,cp,054137000,18,陕西,134,,,,,,
6,cp,054137000,19,内蒙古,48,,,,,,
6,cp,054137000,20,安徽,185,,,,,,
6,cp,054137000,21,福建,317,,,,,,
6,cp,054137000,22,江西,180,,,,,,
6,cp,054137000,23,广西,255,,,,,,
6,cp,054137000,24,海南,48,,,,,,
6,cp,054137000,25,贵州,83,,,,,,
6,cp,054137000,26,云南,57,,,,,,
6,cp,054137000,27,甘肃,19,,,,,,
6,cp,054137000,28,宁夏,9,,,,,,
6,cp,054137000,29,青海,6,,,,,,
6,cp,054137000,30,新疆,35,,,,,,
6,cp,054137000,31,西藏,2,,,,,,
6,cp,054137000,32,香港,67,1,1,,1.49,2.04,
6,cp,054137000,33,澳门,7,,,,,,
6,cp,054137000,34,台湾,91,,,,,,
6,cp,054146000,01,北京,545,,,,,,
6,cp,054146000,02,上海,609,,,,,,
6,cp,054146000,03,广东,1081,1,1,,0.09,0.11,
6,cp,054146000,04,天津,166,,,,,,
6,cp,054146000,05,重庆,236,,,,,,
6,cp,054146000,06,四川,494,,,,,,
6,cp,054146000,07,江苏,633,,,,,,
6,cp,054146000,08,浙江,477,,,,,,
6,cp,054146000,09,湖北,303,,,,,,
6,cp,054146000,10,湖南,196,,,,,,
6,cp,054146000,11,山东,383,,,,,,
6,cp,054146000,12,山西,88,,,,,,
6,cp,054146000,13,河北,150,,,,,,
6,cp,054146000,14,河南,199,,,,,,
6,cp,054146000,15,黑龙江,131,,,,,,
6,cp,054146000,16,吉林,81,,,,,,
6,cp,054146000,17,辽宁,165,,,,,,
6,cp,054146000,18,陕西,134,,,,,,
6,cp,054146000,19,内蒙古,48,,,,,,
6,cp,054146000,20,安徽,185,,,,,,
6,cp,054146000,21,福建,317,,,,,,
6,cp,054146000,22,江西,180,,,,,,
6,cp,054146000,23,广西,255,,,,,,
6,cp,054146000,24,海南,48,,,,,,
6,cp,054146000,25,贵州,83,,,,,,
6,cp,054146000,26,云南,57,,,,,,
6,cp,054146000,27,甘肃,19,,,,,,
6,cp,054146000,28,宁夏,9,,,,,,
6,cp,054146000,29,青海,6,,,,,,
6,cp,054146000,30,新疆,35,,,,,,
6,cp,054146000,31,西藏,2,,,,,,
6,cp,054146000,32,香港,67,,,,,,
6,cp,054146000,33,澳门,7,,,,,,
6,cp,054146000,34,台湾,91,,,,,,
6,cp,054147193,01,北京,545,1,1,,0.18,0.23,
6,cp,054147193,02,上海,609,,,,,,
6,cp,054147193,03,广东,1081,,,,,,
6,cp,054147193,04,天津,166,,,,,,
6,cp,054147193,05,重庆,236,,,,,,
6,cp,054147193,06,四川,494,,,,,,
6,cp,054147193,07,江苏,633,,,,,,
6,cp,054147193,08,浙江,477,,,,,,
6,cp,054147193,09,湖北,303,,,,,,
6,cp,054147193,10,湖南,196,,,,,,
6,cp,054147193,11,山东,383,,,,,,
6,cp,054147193,12,山西,88,,,,,,
6,cp,054147193,13,河北,150,,,,,,
6,cp,054147193,14,河南,199,,,,,,
6,cp,054147193,15,黑龙江,131,,,,,,
6,cp,054147193,16,吉林,81,,,,,,
6,cp,054147193,17,辽宁,165,,,,,,
6,cp,054147193,18,陕西,134,,,,,,
6,cp,054147193,19,内蒙古,48,,,,,,
6,cp,054147193,20,安徽,185,,,,,,
6,cp,054147193,21,福建,317,,,,,,
6,cp,054147193,22,江西,180,,,,,,
6,cp,054147193,23,广西,255,,,,,,
6,cp,054147193,24,海南,48,,,,,,
6,cp,054147193,25,贵州,83,,,,,,
6,cp,054147193,26,云南,57,,,,,,
6,cp,054147193,27,甘肃,19,,,,,,
6,cp,054147193,28,宁夏,9,,,,,,
6,cp,054147193,29,青海,6,,,,,,
6,cp,054147193,30,新疆,35,,,,,,
6,cp,054147193,31,西藏,2,,,,,,
6,cp,054147193,32,香港,67,,,,,,
6,cp,054147193,33,澳门,7,,,,,,
6,cp,054147193,34,台湾,91,,,,,,
6,cp,054169000,01,北京,545,,,,,,
6,cp,054169000,02,上海,609,,,,,,
6,cp,054169000,03,广东,1081,1,1,,0.09,0.11,
6,cp,054169000,04,天津,166,,,,,,
6,cp,054169000,05,重庆,236,,,,,,
6,cp,054169000,06,四川,494,,,,,,
6,cp,054169000,07,江苏,633,,,,,,
6,cp,054169000,08,浙江,477,,,,,,
6,cp,054169000,09,湖北,303,,,,,,
6,cp,054169000,10,湖南,196,,,,,,
6,cp,054169000,11,山东,383,,,,,,
6,cp,054169000,12,山西,88,,,,,,
6,cp,054169000,13,河北,150,,,,,,
6,cp,054169000,14,河南,199,,,,,,
6,cp,054169000,15,黑龙江,131,,,,,,
6,cp,054169000,16,吉林,81,,,,,,
6,cp,054169000,17,辽宁,165,,,,,,
6,cp,054169000,18,陕西,134,,,,,,
6,cp,054169000,19,内蒙古,48,,,,,,
6,cp,054169000,20,安徽,185,,,,,,
6,cp,054169000,21,福建,317,,,,,,
6,cp,054169000,22,江西,180,1,1,,0.56,0.71,
6,cp,054169000,23,广西,255,,,,,,
6,cp,054169000,24,海南,48,,,,,,
6,cp,054169000,25,贵州,83,,,,,,
6,cp,054169000,26,云南,57,,,,,,
6,cp,054169000,27,甘肃,19,,,,,,
6,cp,054169000,28,宁夏,9,,,,,,
6,cp,054169000,29,青海,6,,,,,,
6,cp,054169000,30,新疆,35,,,,,,
6,cp,054169000,31,西藏,2,,,,,,
6,cp,054169000,32,香港,67,,,,,,
6,cp,054169000,33,澳门,7,,,,,,
6,cp,054169000,34,台湾,91,,,,,,
6,cp,054205000,01,北京,545,,,,,,
6,cp,054205000,02,上海,609,,,,,,
6,cp,054205000,03,广东,1081,1,1,,0.09,0.11,
6,cp,054205000,04,天津,166,,,,,,
6,cp,054205000,05,重庆,236,,,,,,
6,cp,054205000,06,四川,494,,,,,,
6,cp,054205000,07,江苏,633,,,,,,
6,cp,054205000,08,浙江,477,,,,,,
6,cp,054205000,09,湖北,303,,,,,,
6,cp,054205000,10,湖南,196,,,,,,
6,cp,054205000,11,山东,383,,,,,,
6,cp,054205000,12,山西,88,,,,,,
6,cp,054205000,13,河北,150,,,,,,
6,cp,054205000,14,河南,199,,,,,,
6,cp,054205000,15,黑龙江,131,,,,,,
6,cp,054205000,16,吉林,81,,,,,,
6,cp,054205000,17,辽宁,165,,,,,,
6,cp,054205000,18,陕西,134,,,,,,
6,cp,054205000,19,内蒙古,48,,,,,,
6,cp,054205000,20,安徽,185,,,,,,
6,cp,054205000,21,福建,317,,,,,,
6,cp,054205000,22,江西,180,,,,,,
6,cp,054205000,23,广西,255,,,,,,
6,cp,054205000,24,海南,48,,,,,,
6,cp,054205000,25,贵州,83,,,,,,
6,cp,054205000,26,云南,57,,,,,,
6,cp,054205000,27,甘肃,19,,,,,,
6,cp,054205000,28,宁夏,9,,,,,,
6,cp,054205000,29,青海,6,,,,,,
6,cp,054205000,30,新疆,35,,,,,,
6,cp,054205000,31,西藏,2,,,,,,
6,cp,054205000,32,香港,67,,,,,,
6,cp,054205000,33,澳门,7,,,,,,
6,cp,054205000,34,台湾,91,,,,,,
6,cp,055056000,01,北京,545,15,15,,2.75,3.5,
6,cp,055056000,02,上海,609,8,6,2,1.31,1.3,1.37
6,cp,055056000,03,广东,1081,16,15,1,1.48,1.72,0.48
6,cp,055056000,04,天津,166,,,,,,
6,cp,055056000,05,重庆,236,5,4,1,2.12,2.13,2.08
6,cp,055056000,06,四川,494,9,6,3,1.82,1.52,3.03
6,cp,055056000,07,江苏,633,7,7,,1.11,1.34,
6,cp,055056000,08,浙江,477,7,6,1,1.47,1.59,1.03
6,cp,055056000,09,湖北,303,4,3,1,1.32,1.21,1.82
6,cp,055056000,10,湖南,196,2,2,,1.02,1.31,
6,cp,055056000,11,山东,383,9,8,1,2.35,2.43,1.85
6,cp,055056000,12,山西,88,1,,,1.14,,
6,cp,055056000,13,河北,150,3,2,1,2,1.52,5.56
6,cp,055056000,14,河南,199,5,5,,2.51,2.89,
6,cp,055056000,15,黑龙江,131,4,3,1,3.05,3,3.23
6,cp,055056000,16,吉林,81,2,2,,2.47,2.74,
6,cp,055056000,17,辽宁,165,4,3,1,2.42,2.26,3.13
6,cp,055056000,18,陕西,134,1,1,,0.75,0.88,
6,cp,055056000,19,内蒙古,48,,,,,,
6,cp,055056000,20,安徽,185,4,3,1,2.16,1.99,2.94
6,cp,055056000,21,福建,317,6,5,1,1.89,2,1.49
6,cp,055056000,22,江西,180,5,4,1,2.78,2.84,2.56
6,cp,055056000,23,广西,255,5,4,1,1.96,2.07,1.61
6,cp,055056000,24,海南,48,1,1,,2.08,3.23,
6,cp,055056000,25,贵州,83,1,1,,1.2,1.54,
6,cp,055056000,26,云南,57,,,,,,
6,cp,055056000,27,甘肃,19,,,,,,
6,cp,055056000,28,宁夏,9,2,,,22.22,,
6,cp,055056000,29,青海,6,,,,,,
6,cp,055056000,30,新疆,35,,,,,,
6,cp,055056000,31,西藏,2,,,,,,
6,cp,055056000,32,香港,67,1,1,,1.49,2.04,
6,cp,055056000,33,澳门,7,,,,,,
6,cp,055056000,34,台湾,91,3,3,,3.3,4.05,
6,cp,055056057,01,北京,545,,,,,,
6,cp,055056057,02,上海,609,1,1,,0.16,0.22,
6,cp,055056057,03,广东,1081,,,,,,
6,cp,055056057,04,天津,166,,,,,,
6,cp,055056057,05,重庆,236,,,,,,
6,cp,055056057,06,四川,494,,,,,,
6,cp,055056057,07,江苏,633,,,,,,
6,cp,055056057,08,浙江,477,,,,,,
6,cp,055056057,09,湖北,303,,,,,,
6,cp,055056057,10,湖南,196,,,,,,
6,cp,055056057,11,山东,383,,,,,,
6,cp,055056057,12,山西,88,,,,,,
6,cp,055056057,13,河北,150,,,,,,
6,cp,055056057,14,河南,199,,,,,,
6,cp,055056057,15,黑龙江,131,,,,,,
6,cp,055056057,16,吉林,81,,,,,,
6,cp,055056057,17,辽宁,165,,,,,,
6,cp,055056057,18,陕西,134,,,,,,
6,cp,055056057,19,内蒙古,48,,,,,,
6,cp,055056057,20,安徽,185,,,,,,
6,cp,055056057,21,福建,317,,,,,,
6,cp,055056057,22,江西,180,,,,,,
6,cp,055056057,23,广西,255,,,,,,
6,cp,055056057,24,海南,48,,,,,,
6,cp,055056057,25,贵州,83,,,,,,
6,cp,055056057,26,云南,57,,,,,,
6,cp,055056057,27,甘肃,19,,,,,,
6,cp,055056057,28,宁夏,9,,,,,,
6,cp,055056057,29,青海,6,,,,,,
6,cp,055056057,30,新疆,35,,,,,,
6,cp,055056057,31,西藏,2,,,,,,
6,cp,055056057,32,香港,67,,,,,,
6,cp,055056057,33,澳门,7,,,,,,
6,cp,055056057,34,台湾,91,,,,,,
6,cp,055062000,01,北京,545,,,,,,
6,cp,055062000,02,上海,609,,,,,,
6,cp,055062000,03,广东,1081,,,,,,
6,cp,055062000,04,天津,166,,,,,,
6,cp,055062000,05,重庆,236,,,,,,
6,cp,055062000,06,四川,494,,,,,,
6,cp,055062000,07,江苏,633,,,,,,
6,cp,055062000,08,浙江,477,,,,,,
6,cp,055062000,09,湖北,303,,,,,,
6,cp,055062000,10,湖南,196,,,,,,
6,cp,055062000,11,山东,383,,,,,,
6,cp,055062000,12,山西,88,,,,,,
6,cp,055062000,13,河北,150,,,,,,
6,cp,055062000,14,河南,199,,,,,,
6,cp,055062000,15,黑龙江,131,,,,,,
6,cp,055062000,16,吉林,81,,,,,,
6,cp,055062000,17,辽宁,165,,,,,,
6,cp,055062000,18,陕西,134,,,,,,
6,cp,055062000,19,内蒙古,48,,,,,,
6,cp,055062000,20,安徽,185,1,1,,0.54,0.66,
6,cp,055062000,21,福建,317,,,,,,
6,cp,055062000,22,江西,180,,,,,,
6,cp,055062000,23,广西,255,,,,,,
6,cp,055062000,24,海南,48,,,,,,
