original_page,original_name_jp,original_name_cn,jp_vote_round,jp_vote_period_label,vote_window_status,vote_start_date,vote_end_date,release_window_start_date,release_window_end_date,release_window_start_inclusive,release_window_end_inclusive,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,source_page_url,source_frontend_url,vote_calendar_source_url,observed_at_utc
Antique Terror,アンティークテラー,Antique Terror,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,3,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,1,4,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,1,5,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,1,6,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,1,7,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,0,7,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,1,8,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,3,11,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,0,11,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,1,12,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,0,12,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,0,12,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,0,12,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Antique Terror,アンティークテラー,Antique Terror,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,1,13,1,https://thwiki.cc/Antique_Terror,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,1,1,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,1,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,1,2,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,2,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,1,3,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,2,5,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,6,11,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,1,12,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,3,15,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,1,16,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,7,23,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,2,25,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,0,25,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,1,26,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,1,27,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,1,28,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,4,32,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Arcadian Dream,Arcadian Dream,Arcadian Dream,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,1,33,0,https://thwiki.cc/Arcadian_Dream,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,10,10,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,7,17,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,34,51,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,39,90,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,64,154,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,109,263,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,66,329,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,29,358,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,40,398,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,63,461,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,67,528,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,67,595,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,42,637,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,50,687,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,27,714,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,33,747,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,41,788,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Bad Apple!!,Bad Apple!!,Bad Apple!!,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,35,823,6,https://thwiki.cc/Bad_Apple!!,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,0,0,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,24,24,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,29,53,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,19,72,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,5,77,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,12,89,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Banditry Technology,バンデットリィテクノロジー,Banditry Technology,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,9,98,0,https://thwiki.cc/Banditry_Technology,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Bar·Old Adam,バー・オールドアダム,Bar·Old Adam,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,0,1,https://thwiki.cc/Bar%C2%B7Old_Adam,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
