id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
972,2,0,<a href='./?m=info&type=cp&id=002020021' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,2,0,100%,0%,0.04%,0%,0%,0%,100%,0%,,0.04%
973,2,0,<a href='./?m=info&type=cp&id=007016000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,0,-,2,0,100%,0%,0.04%,0%,50%,50%,0%,-,,0.04%
974,1,0,<a href='./?m=info&type=cp&id=030031199' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,199,<a href='./?m=info&type=chara&id=199' target='_blank'>妖怪兔</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
975,1,0,<a href='./?m=info&type=cp&id=035072000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
976,1,0,<a href='./?m=info&type=cp&id=217217000' target='_blank'>点击查看详情</a>,1,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
977,1,0,<a href='./?m=info&type=cp&id=005027030' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
978,1,1,<a href='./?m=info&type=cp&id=036036000' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
979,1,1,<a href='./?m=info&type=cp&id=010011044' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100,0.02%
980,1,0,<a href='./?m=info&type=cp&id=047054057' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
981,1,0,<a href='./?m=info&type=cp&id=014022077' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
982,1,0,<a href='./?m=info&type=cp&id=002021026' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
983,1,0,<a href='./?m=info&type=cp&id=010022035' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
984,2,0,<a href='./?m=info&type=cp&id=009035000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,1,1,50%,50%,0.02%,0.08%,50%,0%,50%,-,,0.04%
985,1,1,<a href='./?m=info&type=cp&id=021022023' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
986,1,1,<a href='./?m=info&type=cp&id=017020000' target='_blank'>点击查看详情</a>,1,17,<a href='./?m=info&type=chara&id=17' target='_blank'>露娜萨·普莉兹姆利巴</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
987,1,1,<a href='./?m=info&type=cp&id=030039000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
988,1,0,<a href='./?m=info&type=cp&id=042045000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
989,1,1,<a href='./?m=info&type=cp&id=010037000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100,0.02%
990,1,1,<a href='./?m=info&type=cp&id=012145000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
991,1,0,<a href='./?m=info&type=cp&id=013034000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
992,2,0,<a href='./?m=info&type=cp&id=001008015' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,1,1,50%,50%,0.02%,0.08%,0%,0%,100%,0%,,0.04%
993,1,0,<a href='./?m=info&type=cp&id=001026049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
994,2,0,<a href='./?m=info&type=cp&id=001077000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,2,0,100%,0%,0.04%,0%,50%,0%,50%,-,,0.04%
995,1,0,<a href='./?m=info&type=cp&id=005027000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
996,1,0,<a href='./?m=info&type=cp&id=034096000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
997,1,0,<a href='./?m=info&type=cp&id=030034000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
998,1,0,<a href='./?m=info&type=cp&id=028035056' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
999,1,0,<a href='./?m=info&type=cp&id=045046000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1000,1,1,<a href='./?m=info&type=cp&id=001015026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100,0.02%
1001,1,0,<a href='./?m=info&type=cp&id=009015037' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1002,1,0,<a href='./?m=info&type=cp&id=002015133' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1003,1,0,<a href='./?m=info&type=cp&id=026035053' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1004,1,1,<a href='./?m=info&type=cp&id=035042000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100,0.02%
1005,2,1,<a href='./?m=info&type=cp&id=049059000' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,2,0,100%,0%,0.04%,0%,100%,0%,0%,-,50,0.04%
1006,4,0,<a href='./?m=info&type=cp&id=027204000' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,0,-,3,1,75%,25%,0.05%,0.08%,75%,0%,25%,-,,0.07%
1007,1,1,<a href='./?m=info&type=cp&id=045087118' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
1008,1,0,<a href='./?m=info&type=cp&id=023046076' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1009,1,0,<a href='./?m=info&type=cp&id=031042048' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
1010,1,1,<a href='./?m=info&type=cp&id=001002102' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,0,0,0%,0%,,,0%,0%,0%,100%,100,0.02%
1011,2,0,<a href='./?m=info&type=cp&id=009032000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,2,0,100%,0%,0.04%,0%,0%,50%,50%,-,,0.04%
1012,1,0,<a href='./?m=info&type=cp&id=032099100' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1013,1,1,<a href='./?m=info&type=cp&id=086100210' target='_blank'>点击查看详情</a>,1,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
1014,1,0,<a href='./?m=info&type=cp&id=037048000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1015,1,0,<a href='./?m=info&type=cp&id=043187000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,187,<a href='./?m=info&type=chara&id=187' target='_blank'>河童（含山童）</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1016,1,0,<a href='./?m=info&type=cp&id=027036000' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1017,1,1,<a href='./?m=info&type=cp&id=001020077' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
1018,1,0,<a href='./?m=info&type=cp&id=002008021' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1019,1,0,<a href='./?m=info&type=cp&id=159178193' target='_blank'>点击查看详情</a>,1,159,<a href='./?m=info&type=chara&id=159' target='_blank'>求闻史纪中的受访人群</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1020,1,0,<a href='./?m=info&type=cp&id=197198000' target='_blank'>点击查看详情</a>,1,197,<a href='./?m=info&type=chara&id=197' target='_blank'>大老爷</a>,198,<a href='./?m=info&type=chara&id=198' target='_blank'>杀死大老爷的侍童</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1021,1,0,<a href='./?m=info&type=cp&id=054147169' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,147,<a href='./?m=info&type=chara&id=147' target='_blank'>龙神</a>,169,<a href='./?m=info&type=chara&id=169' target='_blank'>邪龙</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1022,1,1,<a href='./?m=info&type=cp&id=139140000' target='_blank'>点击查看详情</a>,1,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100,0.02%
1023,2,1,<a href='./?m=info&type=cp&id=008008000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,1,1,50%,50%,0.02%,0.08%,0%,0%,100%,-,50,0.04%
1024,2,0,<a href='./?m=info&type=cp&id=045068000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,0,-,2,0,100%,0%,0.04%,0%,0%,0%,100%,-,,0.04%
1025,1,0,<a href='./?m=info&type=cp&id=029034136' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
1026,1,1,<a href='./?m=info&type=cp&id=020021033' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100,0.02%
1027,1,0,<a href='./?m=info&type=cp&id=034136000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1028,1,0,<a href='./?m=info&type=cp&id=023096000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1029,1,0,<a href='./?m=info&type=cp&id=005016098' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1030,1,0,<a href='./?m=info&type=cp&id=001026053' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1031,1,0,<a href='./?m=info&type=cp&id=049075000' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1032,2,0,<a href='./?m=info&type=cp&id=010057000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,2,0,100%,0%,0.04%,0%,0%,50%,50%,-,,0.04%
1033,1,0,<a href='./?m=info&type=cp&id=020021183' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1034,1,1,<a href='./?m=info&type=cp&id=003020021' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
1035,1,0,<a href='./?m=info&type=cp&id=023033000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
1036,1,1,<a href='./?m=info&type=cp&id=039049000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
1037,1,0,<a href='./?m=info&type=cp&id=181183185' target='_blank'>点击查看详情</a>,1,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1038,1,0,<a href='./?m=info&type=cp&id=002026049' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1039,1,1,<a href='./?m=info&type=cp&id=062065076' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,0,0%,0%,,,0%,0%,100%,0%,100,0.02%
1040,1,0,<a href='./?m=info&type=cp&id=032096097' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1041,1,0,<a href='./?m=info&type=cp&id=035048049' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1042,3,0,<a href='./?m=info&type=cp&id=013037000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,3,0,100%,0%,0.05%,0%,0%,0%,100%,-,,0.06%
1043,1,0,<a href='./?m=info&type=cp&id=077084000' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1044,1,0,<a href='./?m=info&type=cp&id=005029034' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1045,1,1,<a href='./?m=info&type=cp&id=059080081' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,80,<a href='./?m=info&type=chara&id=80' target='_blank'>赤蛮奇</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,0,0,0%,0%,,,0%,0%,100%,0%,100,0.02%
1046,1,0,<a href='./?m=info&type=cp&id=013015000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
