round,question_id,answer_id,questionnaire_id,questionnaire_name,section_key,question_type,question,answer,option_index,count,male_count,female_count,respondent_n,respondent_male_n,respondent_female_n,share,male_share_within_answer,female_share_within_answer
10,11091,1109107,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您是第几次参加人气投票活动？,7,6,110,85,25,25703,21539,4164,0.004279656071275726,0.7727272727272727,0.22727272727272727
10,11091,1109104,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您是第几次参加人气投票活动？,4,3,1142,935,207,25703,21539,4164,0.04443061121269891,0.818739054290718,0.18126094570928197
10,11091,1109102,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您是第几次参加人气投票活动？,2,1,3534,2980,554,25703,21539,4164,0.1374936777808038,0.8432371250707413,0.15676287492925864
10,23041,2304101,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Single,您是否只考虑参加本地或附近地区的同人展？,仅参加本地或附近地区的展会,0,4691,3996,695,6819,5869,950,0.6879307816395366,0.8518439565124707,0.1481560434875293
10,23041,2304102,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Single,您是否只考虑参加本地或附近地区的同人展？,异地的展会也会去,1,2128,1873,255,6819,5869,950,0.3120692183604634,0.8801691729323309,0.11983082706766918
10,23021,2302101,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Single,您2022年内是否（作为游客/摊主）参加过东方主题的线下活动？,是,0,696,574,122,2394,2042,352,0.2907268170426065,0.8247126436781609,0.1752873563218391
10,23021,2302102,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Single,您2022年内是否（作为游客/摊主）参加过东方主题的线下活动？,否,1,1698,1468,230,2394,2042,352,0.7092731829573935,0.8645465253239105,0.1354534746760895
10,22011,2201102,22,额外问卷 - 官作游戏相关,extraQuestionnaire,Single,您玩过STG正作吗？,没玩过,1,1234,1004,230,14722,12817,1905,0.08382013313408504,0.813614262560778,0.18638573743922204
10,22011,2201101,22,额外问卷 - 官作游戏相关,extraQuestionnaire,Single,您玩过STG正作吗？,玩过,0,13488,11813,1675,14722,12817,1905,0.9161798668659149,0.8758155397390273,0.12418446026097271
10,13071,1307101,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价30RMB以内,0,438,338,100,11600,9630,1970,0.03775862068965517,0.771689497716895,0.228310502283105
10,13071,1307102,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价50RMB以内,1,1353,1120,233,11600,9630,1970,0.11663793103448276,0.827790096082779,0.172209903917221
10,13071,1307106,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以上,5,1884,1550,334,11600,9630,1970,0.16241379310344828,0.8227176220806794,0.17728237791932058
10,13071,1307104,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价150RMB以内,3,1768,1441,327,11600,9630,1970,0.15241379310344827,0.8150452488687783,0.18495475113122173
10,13071,1307105,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以内,4,2143,1768,375,11600,9630,1970,0.18474137931034482,0.8250116658889407,0.17498833411105927
10,13071,1307103,13,主要问卷 - 二次创作问卷,mainQuestionnaire,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价100RMB以内,2,4014,3413,601,11600,9630,1970,0.3460344827586207,0.8502740408570005,0.1497259591429995
10,23022,2302201,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,想去的展会被取消,0,515,441,74,4467,3867,600,0.11528990373852697,0.8563106796116505,0.1436893203883495
10,23022,2302202,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,没有时间,1,3098,2690,408,4467,3867,600,0.6935303335571972,0.868302130406714,0.131697869593286
10,23022,2302203,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,路费太贵,2,1332,1156,176,4467,3867,600,0.2981867024848892,0.8678678678678678,0.13213213213213212
10,23022,2302206,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,其它,5,744,648,96,4467,3867,600,0.16655473472128945,0.8709677419354839,0.12903225806451613
10,23022,2302205,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,不知道线下展会的信息,4,1596,1395,201,4467,3867,600,0.3572867696440564,0.8740601503759399,0.12593984962406016
10,23022,2302204,23,额外问卷 - 展会与手游相关,extraQuestionnaire,Multiple,您没有参加过展会的原因是？,生活环境原因（如封校）,3,2422,2123,299,4467,3867,600,0.5421983434072084,0.8765483071841453,0.12345169281585466
10,25011,2502505,25,额外问卷 - 社群相关/主办方附加,extraQuestionnaire,Single,请问您是否知道“THBWiki”？,现在才知道它的存在,4,328,273,55,6151,5336,815,0.05332466265647862,0.8323170731707317,0.1676829268292683
10,25011,2502502,25,额外问卷 - 社群相关/主办方附加,extraQuestionnaire,Single,请问您是否知道“THBWiki”？,偶尔会使用,1,2163,1895,268,6151,5336,815,0.3516501381889124,0.8760980120203421,0.12390198797965789
10,25011,2502504,25,额外问卷 - 社群相关/主办方附加,extraQuestionnaire,Single,请问您是否知道“THBWiki”？,仅仅知道存在但是没有访问过,3,243,202,41,6151,5336,815,0.03950577141928142,0.831275720164609,0.16872427983539096
10,25011,2502501,25,额外问卷 - 社群相关/主办方附加,extraQuestionnaire,Single,请问您是否知道“THBWiki”？,一直在使用,0,3229,2811,418,6151,5336,815,0.5249552918224679,0.870548157324249,0.129451842675751
10,25011,2502503,25,额外问卷 - 社群相关/主办方附加,extraQuestionnaire,Single,请问您是否知道“THBWiki”？,基本不使用,2,188,155,33,6151,5336,815,0.030564135912859697,0.824468085106383,0.17553191489361702
10,11031,1103134,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,澳门,33,23,21,2,25096,21080,4016,0.0009164807140580173,0.9130434782608695,0.08695652173913043
10,11031,1103122,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,重庆,21,608,506,102,25096,21080,4016,0.024226968441185846,0.8322368421052632,0.16776315789473684
10,11031,1103102,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,天津,1,544,441,103,25096,21080,4016,0.021676761236850493,0.8106617647058824,0.18933823529411764
10,11031,1103115,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,山东,14,1443,1225,218,25096,21080,4016,0.057499203060248645,0.8489258489258489,0.15107415107415106
10,11031,1103126,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,西藏,25,10,9,1,25096,21080,4016,0.0003984698756773988,0.9,0.1
10,11031,1103133,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,香港,32,106,81,25,25096,21080,4016,0.0042237806821804275,0.7641509433962265,0.2358490566037736
10,11031,1103132,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,台湾,31,77,65,12,25096,21080,4016,0.0030682180427159707,0.8441558441558441,0.15584415584415584
10,11031,1103107,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,吉林,6,315,264,51,25096,21080,4016,0.012551801083838061,0.8380952380952381,0.1619047619047619
10,11031,1103125,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,云南,24,266,231,35,25096,21080,4016,0.010599298693018807,0.868421052631579,0.13157894736842105
10,11031,1103128,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,甘肃,27,117,103,14,25096,21080,4016,0.004662097545425565,0.8803418803418803,0.11965811965811966
10,11031,1103101,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,北京,0,1253,1016,237,25096,21080,4016,0.04992827542237807,0.810853950518755,0.189146049481245
10,11031,1103113,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,福建,12,1094,917,177,25096,21080,4016,0.04359260439910743,0.8382084095063985,0.16179159049360145
10,11031,1103105,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,内蒙古,4,217,184,33,25096,21080,4016,0.008646796302199554,0.847926267281106,0.15207373271889402
10,11031,1103124,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,贵州,23,240,204,36,25096,21080,4016,0.00956327701625757,0.85,0.15
10,11031,1103129,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,青海,28,22,19,3,25096,21080,4016,0.0008766337264902774,0.8636363636363636,0.13636363636363635
10,11031,1103118,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,湖南,17,862,716,146,25096,21080,4016,0.03434810328339177,0.8306264501160093,0.16937354988399073
10,11031,1103130,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,宁夏,29,41,31,10,25096,21080,4016,0.001633726490277335,0.7560975609756098,0.24390243902439024
10,11031,1103121,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,海南,20,160,135,25,25096,21080,4016,0.006375518010838381,0.84375,0.15625
10,11031,1103114,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,江西,13,746,648,98,25096,21080,4016,0.02972585272553395,0.868632707774799,0.13136729222520108
10,11031,1103120,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,广西,19,897,710,187,25096,21080,4016,0.035742747848262674,0.7915273132664437,0.2084726867335563
10,11031,1103119,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,广东,18,3233,2693,540,25096,21080,4016,0.12882531080650303,0.8329724713888029,0.16702752861119702
10,11031,1103109,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,上海,8,1579,1272,307,25096,21080,4016,0.06291839336946127,0.8055731475617479,0.19442685243825206
10,11031,1103116,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,河南,15,981,840,141,25096,21080,4016,0.03908989480395282,0.8562691131498471,0.1437308868501529
10,11031,1103112,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,安徽,11,881,763,118,25096,21080,4016,0.035105196047178835,0.8660612939841089,0.13393870601589103
10,11031,1103108,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,黑龙江,7,460,390,70,25096,21080,4016,0.018329614281160343,0.8478260869565217,0.15217391304347827
10,11031,1103117,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,湖北,16,1173,996,177,25096,21080,4016,0.04674051641695888,0.8491048593350383,0.15089514066496162
10,11031,1103123,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,四川,22,1181,972,209,25096,21080,4016,0.0470592923175008,0.8230313293818797,0.17696867061812024
10,11031,1103110,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,江苏,9,2040,1742,298,25096,21080,4016,0.08128785463818936,0.8539215686274509,0.14607843137254903
10,11031,1103127,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,陕西,26,572,488,84,25096,21080,4016,0.02279247688874721,0.8531468531468531,0.14685314685314685
10,11031,1103111,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,浙江,10,1812,1575,237,25096,21080,4016,0.07220274147274466,0.8692052980132451,0.13079470198675497
10,11031,1103106,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,辽宁,5,697,581,116,25096,21080,4016,0.027773350334714696,0.8335724533715926,0.16642754662840745
10,11031,1103131,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,新疆,30,150,124,26,25096,21080,4016,0.005977048135160982,0.8266666666666667,0.17333333333333334
10,11031,1103103,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,河北,2,976,832,144,25096,21080,4016,0.03889065986611412,0.8524590163934426,0.14754098360655737
10,11031,1103104,11,主要问卷 - 基础问卷,mainQuestionnaire,Single,您现在的最主要所在地是哪个省级行政区？,山西,3,320,286,34,25096,21080,4016,0.012751036021676761,0.89375,0.10625
10,12031,1203102,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Single,您是否了解旧五作？,有所了解,1,15118,12713,2405,21277,17978,3299,0.7105324998825022,0.840918110861225,0.15908188913877497
10,12031,1203101,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Single,您是否了解旧五作？,十分熟悉,0,1533,1188,345,21277,17978,3299,0.07204963105700991,0.7749510763209393,0.22504892367906065
10,12031,1203103,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Single,您是否了解旧五作？,不了解,2,4626,4077,549,21277,17978,3299,0.21741786906048785,0.8813229571984436,0.11867704280155641
10,12082,1208203,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Multiple,是什么原因而没有购买？,价格过高,2,5744,4966,778,15900,13599,2301,0.3612578616352201,0.8645543175487466,0.1354456824512535
10,12082,1208201,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Multiple,是什么原因而没有购买？,缺少渠道,0,10067,8659,1408,15900,13599,2301,0.6331446540880503,0.8601370815535909,0.13986291844640905
10,12082,1208202,12,主要问卷 - 官方作品问卷,mainQuestionnaire,Multiple,是什么原因而没有购买？,不懂日语,1,6900,5883,1017,15900,13599,2301,0.4339622641509434,0.8526086956521739,0.14739130434782607
