"sample_id","source_url","thread_title","related_round","total_reply_count","floor","sample_type","parent_floor","author","posted_date","location","character_cn_raw","raw_text","capture_scope","metric_note","observed_at"
"tieba_9996937304_f93_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","93","🕷对战猛毒","2025-08-31","广西","宫出口瑞灵","生前的巫女身份和先代巫女组cp上大分","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f94_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","94","rank_heading","","博丽妖梦","2025-08-31","江西","堀川雷鼓","第九十二名：堀川雷鼓","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f94_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","94","🎃齿轮砸🎃","2025-09-01","北京","堀川雷鼓","改版后排名还能上升我的天呐雷鼓大人","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f94_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","94","李卜克内西在1918","2025-09-22","河南","堀川雷鼓","本命票拉上来了","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f96_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","96","rank_heading","","博丽妖梦","2025-08-31","江西","梅蒂欣·梅兰可莉","第九十三名：梅蒂欣·梅兰可莉","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f97_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","97","rank_heading","","博丽妖梦","2025-08-31","江西","绵月依姬","第九十四名：绵月依姬","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f97_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","97","🕷对战猛毒","2025-08-31","广西","绵月依姬","自身本命率不算低，也跟姐姐喝了一口汤","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f98_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","98","rank_heading","","博丽妖梦","2025-08-31","江西","高丽野阿吽","第九十五名：高丽野阿吽","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f98_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","98","博丽妖梦","2025-08-31","江西","高丽野阿吽","跟主人一样排名下降了","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f98_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","98","🎃齿轮砸🎃","2025-09-01","北京","高丽野阿吽","不是我喜欢的小狗直接丢弃（不行","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f98_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","98","贴吧用户_abAt8AE","2025-09-01","河北","高丽野阿吽","哈","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f99_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","99","rank_heading","","博丽妖梦","2025-08-31","江西","豫母都日狭美","第九十六名：豫母都日狭美","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f100_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","100","rank_heading","","博丽妖梦","2025-08-31","江西","露娜·切露德","第九十七名：露娜·切露德","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f100_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","100","博丽妖梦","2025-08-31","江西","露娜·切露德","前进六","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f100_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","100","清正廉洁文","2025-09-02","湖北","露娜·切露德","3月精人气之顶","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f101_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","101","rank_heading","","博丽妖梦","2025-08-31","江西","宫古芳香","第九十八名：宫古芳香","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f101_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","101","博丽妖梦","2025-08-31","江西","宫古芳香","差点掉出前100","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f102_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","102","rank_heading","","博丽妖梦","2025-08-31","江西","若鹭姬","第九十九名：若鹭姬","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f102_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","102","博丽妖梦","2025-08-31","江西","若鹭姬","人鱼跳跃！进入前100","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f103_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","103","rank_heading","","博丽妖梦","2025-08-31","江西","蕾蒂·怀特洛可","第一百名：蕾蒂·怀特洛可","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f104_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","104","rank_heading","","博丽妖梦","2025-08-31","江西","妖精","第一百零一名：妖精","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f104_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","104","博丽妖梦","2025-08-31","江西","妖精","大家的力量 前进七十！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f105_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","105","rank_heading","","博丽妖梦","2025-08-31","江西","姬虫百百世","第一百零二名：姬虫百百世","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f105_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","105","博丽妖梦","2025-08-31","江西","姬虫百百世","公主！吃不到龙","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f105_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","105","🎃齿轮砸🎃","2025-09-01","北京","姬虫百百世","ex里倒数第二但是我可以偷偷享用无人在意的百百世（","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f106_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","106","rank_heading","","博丽妖梦","2025-08-31","江西","露娜萨·普莉兹姆利巴","第一百零三名：露娜萨·普莉兹姆利巴","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f107_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","107","rank_heading","","博丽妖梦","2025-08-31","江西","日白残无","第一百零三名：日白残无","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f107_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","107","十点氩","2025-09-01","四川","日白残无","太没牌面了","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f108_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","108","rank_heading","","博丽妖梦","2025-08-31","江西","先代巫女","第一百零五名：先代巫女","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f108_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","108","博丽妖梦","2025-08-31","江西","先代巫女","初登场 加油","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f108_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","108","贴吧用户_abAt8AE","2025-09-01","河北","先代巫女","啊咧","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f109_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","109","rank_heading","","博丽妖梦","2025-08-31","江西","秋穰子","第一百零六名：秋穰子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f109_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","109","博丽妖梦","2025-08-31","江西","秋穰子","烤红薯姐妹","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f109_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","109","贴吧用户_JA1XS87","2025-09-01","云南","秋穰子","姐妹在一起就是好的","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f110_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","110","rank_heading","","博丽妖梦","2025-08-31","江西","秋静叶","第一百零七名：秋静叶","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f110_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","110","博丽妖梦","2025-08-31","江西","秋静叶","烤红薯姐妹","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f111_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","111","rank_heading","","博丽妖梦","2025-08-31","江西","梦月","第一百零八名：梦月","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f112_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","112","rank_heading","","博丽妖梦","2025-08-31","江西","寅丸星","第一百零九名：寅丸星","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f112_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","112","博丽妖梦","2025-08-31","江西","寅丸星","大老虎人气一年比一年低","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f113_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","113","rank_heading","","博丽妖梦","2025-08-31","江西","幽谷响子","第一百一十名：幽谷响子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f113_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","113","博丽妖梦","2025-08-31","江西","幽谷响子","前进二！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f113_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","113","命莲寺扫地僧","2025-09-03","贵州","幽谷响子","呜呜响子 真的是雀食也带不了一点","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f114_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","114","rank_heading","","博丽妖梦","2025-08-31","江西","天火人血枪","第一百一十一名：天火人血枪","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f115_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","115","rank_heading","","博丽妖梦","2025-08-31","江西","骊驹早鬼","第一百一十二名：骊驹早鬼","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f115_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","115","萤火虫很可爱","2025-09-06","广东","骊驹早鬼","回复 博丽妖梦 :我的组长","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f116_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","116","rank_heading","","博丽妖梦","2025-08-31","江西","黑谷山女","第一百一十三名：黑谷山女","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f117_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","117","rank_heading","","博丽妖梦","2025-08-31","江西","斯塔·萨菲雅","第一百一十三四名：斯塔·萨菲雅","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f117_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","117","博丽妖梦","2025-08-31","江西","斯塔·萨菲雅","摸摸头","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f118_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","118","rank_heading","","博丽妖梦","2025-08-31","江西","夹克子","第一百一十五名：夹克子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f119_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","119","rank_heading","","博丽妖梦","2025-08-31","江西","桑妮·米尔克","第一百一十六名：桑妮·米尔克","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f119_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","119","博丽妖梦","2025-08-31","江西","桑妮·米尔克","摸摸头","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f120_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","120","rank_heading","","博丽妖梦","2025-08-31","江西","清兰","第一百一十七名：清兰","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f121_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","121","rank_heading","","博丽妖梦","2025-08-31","江西","云居一轮","第一百一十八名：云居一轮","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f121_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","121","贴吧用户_abAt8AE","2025-09-01","河北","云居一轮","再打一轮！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f123_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","123","rank_heading","","博丽妖梦","2025-09-01","江西","冴月麟","第一百一十九名：冴月麟","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f123_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","123","博丽妖梦","2025-09-01","江西","冴月麟","前进七！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f123_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","123","沙丘巡礼","2025-09-03","重庆","冴月麟","至少还在","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f123_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","123","吟兴ginkgo","2025-09-26","广东","冴月麟","回复 博丽妖梦 :这个真的属于角色吗？","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f123_reply4","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","123","博丽妖梦","2025-09-27","江西","冴月麟","回复 吟兴ginkgo :当然","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f124_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","124","rank_heading","","博丽妖梦","2025-09-01","江西","杖刀偶磨弓","第一百二十名：杖刀偶磨弓","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f125_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","125","rank_heading","","博丽妖梦","2025-09-01","江西","豪德寺三花","第一百二十一名：豪德寺三花","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f125_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","125","博丽妖梦","2025-09-01","江西","豪德寺三花","前进三 干得好 猫猫","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f126_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","126","rank_heading","","博丽妖梦","2025-09-01","江西","卡娜・安娜贝拉尔","第一百二十二名：卡娜・安娜贝拉尔","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f127_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","127","rank_heading","","博丽妖梦","2025-09-01","江西","丁礼田舞","第一百二十三名：丁礼田舞","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f128_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","128","rank_heading","","博丽妖梦","2025-09-01","江西","九十九弁弁","第一百二十四名：九十九弁弁","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f129_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","129","rank_heading","","博丽妖梦","2025-09-01","江西","梅露兰·普莉兹姆利巴","第一百二十五名：梅露兰·普莉兹姆利巴","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f130_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","130","rank_heading","","博丽妖梦","2025-09-01","江西","爱丽丝的人偶们","第一百二十六名：爱丽丝的人偶们","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f131_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","131","rank_heading","","博丽妖梦","2025-09-01","江西","爱塔妮缇拉尔瓦","第一百二十七名：爱塔妮缇拉尔瓦","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f132_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","132","rank_heading","","博丽妖梦","2025-09-01","江西","三头慧之子","第一百二十八名：三头慧之子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f133_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","133","rank_heading","","博丽妖梦","2025-09-01","江西","尔子田里乃","第一百二十九名：尔子田里乃","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f133_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","133","博丽妖梦","2025-09-01","江西","尔子田里乃","稳稳当当","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f134_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","134","rank_heading","","博丽妖梦","2025-09-01","江西","胡桃","第一百三十名：胡桃","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f136_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","136","rank_heading","","博丽妖梦","2025-09-01","江西","影华扇","第一百三十一名：影华扇","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f138_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","138","rank_heading","","博丽妖梦","2025-09-02","江西","莉莉卡·普莉兹姆利巴","第一百三十二名：莉莉卡·普莉兹姆利巴","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f139_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","139","rank_heading","","博丽妖梦","2025-09-02","江西","封兽魑魅","第一百三十三名：封兽魑魅","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f140_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","140","rank_heading","","博丽妖梦","2025-09-02","江西","无名的读书妖怪","第一百三十四名：无名的读书妖怪","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f141_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","141","rank_heading","","博丽妖梦","2025-09-02","江西","梦子","第一百三十五名：梦子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f141_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","141","博丽妖梦","2025-09-02","江西","梦子","一动不动的梦子","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f142_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","142","rank_heading","","博丽妖梦","2025-09-02","江西","孙美天","第一百三十六名：孙美天","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f142_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","142","博丽妖梦","2025-09-02","江西","孙美天","直下26重天","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f143_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","143","rank_heading","","博丽妖梦","2025-09-02","江西","铃瑚","第一百三十七名：铃瑚","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
