round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet
10,187,野铁炮,8,0,0,8,0.0003,0,6,0.75,2,0.25,TouhouVote_cn.xlsx,10
10,187,黄帝,8,0,0,8,0.0003,0,7,0.875,1,0.125,TouhouVote_cn.xlsx,10
10,187,座敷童子,8,0,0,8,0.0003,0,6,0.75,2,0.25,TouhouVote_cn.xlsx,10
10,191,幽灵,7,0,0,7,0.0003,0,3,0.4286,4,0.5714,TouhouVote_cn.xlsx,10
10,191,鲵吞亭的常客,7,0,0,7,0.0003,0,7,1,0,0,TouhouVote_cn.xlsx,10
10,193,导航,6,0,0,6,0.0003,0,5,0.8333,1,0.1667,TouhouVote_cn.xlsx,10
10,193,月夜见,6,0,0,6,0.0003,0,4,0.6667,2,0.3333,TouhouVote_cn.xlsx,10
10,193,岩笠,6,0,0,6,0.0003,0,4,0.6667,2,0.3333,TouhouVote_cn.xlsx,10
10,196,八尺大人,5,0,0,5,0.0002,0,5,1,0,0,TouhouVote_cn.xlsx,10
10,196,怨灵,5,0,0,5,0.0002,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,10
10,196,木花咲耶姬,5,0,0,5,0.0002,0,5,1,0,0,TouhouVote_cn.xlsx,10
10,199,彭祖,4,0,0,4,0.0002,0,2,0.5,2,0.5,TouhouVote_cn.xlsx,10
10,199,大老爷,4,0,0,4,0.0002,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,10
10,201,万岁乐,3,0,0,3,0.0001,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,10
10,201,玛○奇,3,0,0,3,0.0001,0,3,1,0,0,TouhouVote_cn.xlsx,10
10,201,卓柏卡布拉,3,0,0,3,0.0001,0,1,0.3333,2,0.6667,TouhouVote_cn.xlsx,10
10,201,百鬼夜行绘卷妖怪（黑鬼）,3,0,0,3,0.0001,0,3,1,0,0,TouhouVote_cn.xlsx,10
10,201,酒吧“Old Adam”的老板,3,0,0,3,0.0001,0,3,1,0,0,TouhouVote_cn.xlsx,10
10,201,杀死大老爷的侍童,3,0,0,3,0.0001,0,3,1,0,0,TouhouVote_cn.xlsx,10
10,201,酒虫,3,0,0,3,0.0001,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,10
10,201,萨拉,3,0,0,3,0.0001,0,3,1,0,0,TouhouVote_cn.xlsx,10
10,201,狸猫,3,0,0,3,0.0001,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,10
10,210,野槌,2,0,0,2,0.0001,0,2,1,0,0,TouhouVote_cn.xlsx,10
10,210,烟烟罗,2,0,0,2,0.0001,0,2,1,0,0,TouhouVote_cn.xlsx,10
10,210,阿菊,2,0,0,2,0.0001,0,2,1,0,0,TouhouVote_cn.xlsx,10
10,210,盐家老板,2,0,0,2,0.0001,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,10
10,210,妖怪兔,2,0,0,2,0.0001,0,2,1,0,0,TouhouVote_cn.xlsx,10
10,210,大鹫灵,2,0,0,2,0.0001,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,10
10,216,地精,1,1,1,2,0,0.0001,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,鲵吞亭店主,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,兜风四人组,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,怨灵少女,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,水鬼鬼神长,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,睡鼠,1,0,0,1,0,0,0,0,1,1,TouhouVote_cn.xlsx,10
10,216,卖脚婆,1,0,0,1,0,0,0,0,1,1,TouhouVote_cn.xlsx,10
10,216,尼西号,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,天照大御神,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,久米 / 竿打,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,雷兽（务光）,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,天宇受卖命,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,白仙和尚,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,216,伊豆能卖,1,0,0,1,0,0,1,1,0,0,TouhouVote_cn.xlsx,10
10,230,祐天上人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,运松翁,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,火雷神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,饿神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,袈裟罗婆娑罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,马凭,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,竹扫帚付丧神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,石长姬,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,沓颊,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
10,230,石凝老命,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,10
11,1,博丽灵梦,4825,658,0.1364,5483,0.3632,0.0592,4174,0.8651,651,0.1349,TouhouVote_cn.xlsx,11
11,2,雾雨魔理沙,4671,677,0.1449,5348,0.3517,0.0609,3968,0.8495,703,0.1505,TouhouVote_cn.xlsx,11
11,3,古明地恋,4137,991,0.2395,5128,0.3115,0.0891,3565,0.8617,572,0.1383,TouhouVote_cn.xlsx,11
11,4,芙兰朵露·斯卡蕾特,3140,449,0.143,3589,0.2364,0.0404,2720,0.8662,420,0.1338,TouhouVote_cn.xlsx,11
11,5,古明地觉,2825,461,0.1632,3286,0.2127,0.0415,2481,0.8782,344,0.1218,TouhouVote_cn.xlsx,11
11,6,蕾米莉亚·斯卡蕾特,2760,320,0.1159,3080,0.2078,0.0288,2427,0.8793,333,0.1207,TouhouVote_cn.xlsx,11
11,7,十六夜咲夜,2569,412,0.1604,2981,0.1934,0.037,2182,0.8494,387,0.1506,TouhouVote_cn.xlsx,11
11,8,琪露诺,2343,413,0.1763,2756,0.1764,0.0371,2024,0.8638,319,0.1362,TouhouVote_cn.xlsx,11
11,9,东风谷早苗,2114,309,0.1462,2423,0.1592,0.0278,1866,0.8827,248,0.1173,TouhouVote_cn.xlsx,11
11,10,魂魄妖梦,1999,281,0.1406,2280,0.1505,0.0253,1777,0.8889,222,0.1111,TouhouVote_cn.xlsx,11
11,11,射命丸文,1976,324,0.164,2300,0.1488,0.0291,1752,0.8866,224,0.1134,TouhouVote_cn.xlsx,11
11,12,西行寺幽幽子,1901,305,0.1604,2206,0.1431,0.0274,1618,0.8511,283,0.1489,TouhouVote_cn.xlsx,11
11,13,比那名居天子,1804,325,0.1802,2129,0.1358,0.0292,1629,0.903,175,0.097,TouhouVote_cn.xlsx,11
11,14,爱丽丝·玛格特洛依德,1796,224,0.1247,2020,0.1352,0.0201,1519,0.8458,277,0.1542,TouhouVote_cn.xlsx,11
11,15,藤原妹红,1789,268,0.1498,2057,0.1347,0.0241,1447,0.8088,342,0.1912,TouhouVote_cn.xlsx,11
11,16,铃仙·优昙华院·因幡,1689,205,0.1214,1894,0.1272,0.0184,1489,0.8816,200,0.1184,TouhouVote_cn.xlsx,11
11,17,八云紫,1620,188,0.116,1808,0.122,0.0169,1345,0.8302,275,0.1698,TouhouVote_cn.xlsx,11
11,18,帕秋莉·诺蕾姬,1609,192,0.1193,1801,0.1211,0.0173,1394,0.8664,215,0.1336,TouhouVote_cn.xlsx,11
11,19,秦心,1354,167,0.1233,1521,0.1019,0.015,1200,0.8863,154,0.1137,TouhouVote_cn.xlsx,11
11,20,蓬莱山辉夜,1182,146,0.1235,1328,0.089,0.0131,984,0.8325,198,0.1675,TouhouVote_cn.xlsx,11
11,21,纯狐,1178,121,0.1027,1299,0.0887,0.0109,970,0.8234,208,0.1766,TouhouVote_cn.xlsx,11
11,22,多多良小伞,1078,114,0.1058,1192,0.0812,0.0103,1010,0.9369,68,0.0631,TouhouVote_cn.xlsx,11
11,23,宇佐见莲子,1070,76,0.071,1146,0.0806,0.0068,885,0.8271,185,0.1729,TouhouVote_cn.xlsx,11
11,24,四季映姬·夜摩仙那度,1034,124,0.1199,1158,0.0778,0.0112,876,0.8472,158,0.1528,TouhouVote_cn.xlsx,11
11,25,依神紫苑,1003,120,0.1196,1123,0.0755,0.0108,876,0.8734,127,0.1266,TouhouVote_cn.xlsx,11
11,26,伊吹萃香,994,136,0.1368,1130,0.0748,0.0122,889,0.8944,105,0.1056,TouhouVote_cn.xlsx,11
11,27,稗田阿求,987,68,0.0689,1055,0.0743,0.0061,880,0.8916,107,0.1084,TouhouVote_cn.xlsx,11
11,28,风见幽香,969,122,0.1259,1091,0.073,0.011,826,0.8524,143,0.1476,TouhouVote_cn.xlsx,11
11,29,洩矢诹访子,947,111,0.1172,1058,0.0713,0.01,808,0.8532,139,0.1468,TouhouVote_cn.xlsx,11
11,30,摩多罗隐岐奈,862,126,0.1462,988,0.0649,0.0113,679,0.7877,183,0.2123,TouhouVote_cn.xlsx,11
11,31,红美铃,832,93,0.1118,925,0.0626,0.0084,679,0.8161,153,0.1839,TouhouVote_cn.xlsx,11
11,32,米斯蒂娅·萝蕾拉,801,49,0.0612,850,0.0603,0.0044,747,0.9326,54,0.0674,TouhouVote_cn.xlsx,11
11,33,键山雏,792,124,0.1566,916,0.0596,0.0112,685,0.8649,107,0.1351,TouhouVote_cn.xlsx,11
11,34,玛艾露贝莉·赫恩,773,51,0.066,824,0.0582,0.0046,648,0.8383,125,0.1617,TouhouVote_cn.xlsx,11
11,35,露米娅,762,84,0.1102,846,0.0574,0.0076,691,0.9068,71,0.0932,TouhouVote_cn.xlsx,11
11,36,鬼人正邪,761,129,0.1695,890,0.0573,0.0116,652,0.8568,109,0.1432,TouhouVote_cn.xlsx,11
11,37,莉莉霍瓦特（莉莉白）,693,74,0.1068,767,0.0522,0.0067,637,0.9192,56,0.0808,TouhouVote_cn.xlsx,11
11,38,稀神探女,689,87,0.1263,776,0.0519,0.0078,585,0.8491,104,0.1509,TouhouVote_cn.xlsx,11
11,38,火焰猫燐,689,51,0.074,740,0.0519,0.0046,597,0.8665,92,0.1335,TouhouVote_cn.xlsx,11
11,40,丰聪耳神子,654,94,0.1437,748,0.0492,0.0085,493,0.7538,161,0.2462,TouhouVote_cn.xlsx,11
11,41,水桥帕露西,587,77,0.1312,664,0.0442,0.0069,475,0.8092,112,0.1908,TouhouVote_cn.xlsx,11
11,42,上白泽慧音,584,50,0.0856,634,0.044,0.0045,482,0.8253,102,0.1747,TouhouVote_cn.xlsx,11
11,43,灵乌路空,583,62,0.1063,645,0.0439,0.0056,508,0.8714,75,0.1286,TouhouVote_cn.xlsx,11
11,44,八云蓝,580,42,0.0724,622,0.0437,0.0038,489,0.8431,91,0.1569,TouhouVote_cn.xlsx,11
11,45,本居小铃,564,45,0.0798,609,0.0425,0.004,507,0.8989,57,0.1011,TouhouVote_cn.xlsx,11
11,46,天弓千亦,549,65,0.1184,614,0.0413,0.0058,462,0.8415,87,0.1585,TouhouVote_cn.xlsx,11
11,47,大妖精,504,26,0.0516,530,0.0379,0.0023,451,0.8948,53,0.1052,TouhouVote_cn.xlsx,11
11,48,饕餮尤魔,500,35,0.07,535,0.0376,0.0031,427,0.854,73,0.146,TouhouVote_cn.xlsx,11
11,49,茨木华扇,498,46,0.0924,544,0.0375,0.0041,443,0.8896,55,0.1104,TouhouVote_cn.xlsx,11
11,50,犬走椛,478,51,0.1067,529,0.036,0.0046,428,0.8954,50,0.1046,TouhouVote_cn.xlsx,11
11,51,埴安神袿姬,470,56,0.1191,526,0.0354,0.005,388,0.8255,82,0.1745,TouhouVote_cn.xlsx,11
11,52,八意永琳,454,37,0.0815,491,0.0342,0.0033,337,0.7423,117,0.2577,TouhouVote_cn.xlsx,11
11,53,圣白莲,441,35,0.0794,476,0.0332,0.0031,359,0.8141,82,0.1859,TouhouVote_cn.xlsx,11
11,54,哆来咪·苏伊特,426,44,0.1033,470,0.0321,0.004,347,0.8146,79,0.1854,TouhouVote_cn.xlsx,11
11,55,吉吊八千慧,417,20,0.048,437,0.0314,0.0018,333,0.7986,84,0.2014,TouhouVote_cn.xlsx,11
11,56,赫卡提亚·拉碧斯拉祖利,407,29,0.0713,436,0.0306,0.0026,333,0.8182,74,0.1818,TouhouVote_cn.xlsx,11
11,57,魅魔,382,15,0.0393,397,0.0288,0.0013,313,0.8194,69,0.1806,TouhouVote_cn.xlsx,11
11,58,少名针妙丸,376,43,0.1144,419,0.0283,0.0039,323,0.859,53,0.141,TouhouVote_cn.xlsx,11
11,59,赤蛮奇,368,45,0.1223,413,0.0277,0.004,322,0.875,46,0.125,TouhouVote_cn.xlsx,11
11,59,河城荷取,368,45,0.1223,413,0.0277,0.004,323,0.8777,45,0.1223,TouhouVote_cn.xlsx,11
11,61,霍青娥,355,24,0.0676,379,0.0267,0.0022,260,0.7324,95,0.2676,TouhouVote_cn.xlsx,11
11,62,露娜切露德,354,23,0.065,377,0.0267,0.0021,325,0.9181,29,0.0819,TouhouVote_cn.xlsx,11
11,63,神绮,351,20,0.057,371,0.0264,0.0018,308,0.8775,43,0.1225,TouhouVote_cn.xlsx,11
11,64,豫母都日狭美,337,10,0.0297,347,0.0254,0.0009,254,0.7537,83,0.2463,TouhouVote_cn.xlsx,11
11,65,封兽鵺,317,30,0.0946,347,0.0239,0.0027,270,0.8517,47,0.1483,TouhouVote_cn.xlsx,11
11,66,宇佐见堇子,316,28,0.0886,344,0.0238,0.0025,234,0.7405,82,0.2595,TouhouVote_cn.xlsx,11
11,67,森近霖之助,313,43,0.1374,356,0.0236,0.0039,268,0.8562,45,0.1438,TouhouVote_cn.xlsx,11
11,67,菅牧典,313,18,0.0575,331,0.0236,0.0016,267,0.853,46,0.147,TouhouVote_cn.xlsx,11
11,69,物部布都,310,25,0.0806,335,0.0233,0.0022,221,0.7129,89,0.2871,TouhouVote_cn.xlsx,11
11,70,橙,309,15,0.0485,324,0.0233,0.0013,257,0.8317,52,0.1683,TouhouVote_cn.xlsx,11
11,71,日白残无,303,10,0.033,313,0.0228,0.0009,214,0.7063,89,0.2937,TouhouVote_cn.xlsx,11
11,72,奥野田美宵,302,7,0.0232,309,0.0227,0.0006,274,0.9073,28,0.0927,TouhouVote_cn.xlsx,11
11,73,小恶魔,297,17,0.0572,314,0.0224,0.0015,260,0.8754,37,0.1246,TouhouVote_cn.xlsx,11
11,74,克劳恩皮丝,292,11,0.0377,303,0.022,0.001,260,0.8904,32,0.1096,TouhouVote_cn.xlsx,11
11,75,因幡天为（因幡帝）,281,18,0.0641,299,0.0212,0.0016,252,0.8968,29,0.1032,TouhouVote_cn.xlsx,11
11,75,斯塔萨菲雅,281,14,0.0498,295,0.0212,0.0013,253,0.9004,28,0.0996,TouhouVote_cn.xlsx,11
11,77,冴月麟,274,33,0.1204,307,0.0206,0.003,242,0.8832,32,0.1168,TouhouVote_cn.xlsx,11
11,78,饭纲丸龙,273,19,0.0696,292,0.0206,0.0017,219,0.8022,54,0.1978,TouhouVote_cn.xlsx,11
11,79,堀川雷鼓,272,24,0.0882,296,0.0205,0.0022,209,0.7684,63,0.2316,TouhouVote_cn.xlsx,11
11,80,永江衣玖,264,30,0.1136,294,0.0199,0.0027,222,0.8409,42,0.1591,TouhouVote_cn.xlsx,11
11,81,冈崎梦美,246,25,0.1016,271,0.0185,0.0022,202,0.8211,44,0.1789,TouhouVote_cn.xlsx,11
11,82,庭渡久侘歌,235,18,0.0766,253,0.0177,0.0016,194,0.8255,41,0.1745,TouhouVote_cn.xlsx,11
11,83,姬海棠果,234,16,0.0684,250,0.0176,0.0014,200,0.8547,34,0.1453,TouhouVote_cn.xlsx,11
11,84,八坂神奈子,231,16,0.0693,247,0.0174,0.0014,169,0.7316,62,0.2684,TouhouVote_cn.xlsx,11
11,85,桑尼米尔克,227,10,0.0441,237,0.0171,0.0009,209,0.9207,18,0.0793,TouhouVote_cn.xlsx,11
11,86,二岩猯藏,218,20,0.0917,238,0.0164,0.0018,159,0.7294,59,0.2706,TouhouVote_cn.xlsx,11
11,87,村纱水蜜,216,18,0.0833,234,0.0163,0.0016,155,0.7176,61,0.2824,TouhouVote_cn.xlsx,11
11,88,秋穰子,215,12,0.0558,227,0.0162,0.0011,191,0.8884,24,0.1116,TouhouVote_cn.xlsx,11
11,89,娜兹玲,203,23,0.1133,226,0.0153,0.0021,167,0.8227,36,0.1773,TouhouVote_cn.xlsx,11
11,90,小野塚小町,192,11,0.0573,203,0.0145,0.001,156,0.8125,36,0.1875,TouhouVote_cn.xlsx,11
11,91,爱塔妮缇拉尔瓦,185,13,0.0703,198,0.0139,0.0012,145,0.7838,40,0.2162,TouhouVote_cn.xlsx,11
11,92,秋静叶,179,23,0.1285,202,0.0135,0.0021,153,0.8547,26,0.1453,TouhouVote_cn.xlsx,11
11,93,幽谷响子,168,11,0.0655,179,0.0126,0.001,145,0.8631,23,0.1369,TouhouVote_cn.xlsx,11
11,94,夹克子,163,6,0.0368,169,0.0123,0.0005,123,0.7546,40,0.2454,TouhouVote_cn.xlsx,11
11,95,今泉影狼,161,14,0.087,175,0.0121,0.0013,148,0.9193,13,0.0807,TouhouVote_cn.xlsx,11
11,96,九十九弁弁,154,11,0.0714,165,0.0116,0.001,132,0.8571,22,0.1429,TouhouVote_cn.xlsx,11
11,97,依神女苑,151,13,0.0861,164,0.0114,0.0012,115,0.7616,36,0.2384,TouhouVote_cn.xlsx,11
11,98,清兰,143,10,0.0699,153,0.0108,0.0009,119,0.8322,24,0.1678,TouhouVote_cn.xlsx,11
11,99,星熊勇仪,142,5,0.0352,147,0.0107,0.0004,107,0.7535,35,0.2465,TouhouVote_cn.xlsx,11
11,100,梅蒂欣·梅兰可莉,141,12,0.0851,153,0.0106,0.0011,114,0.8085,27,0.1915,TouhouVote_cn.xlsx,11
11,100,豪德寺三花,141,7,0.0496,148,0.0106,0.0006,109,0.773,32,0.227,TouhouVote_cn.xlsx,11
11,102,绵月依姬,139,7,0.0504,146,0.0105,0.0006,118,0.8489,21,0.1511,TouhouVote_cn.xlsx,11
11,103,孙美天,131,3,0.0229,134,0.0099,0.0003,106,0.8092,25,0.1908,TouhouVote_cn.xlsx,11
11,104,天火人血枪,129,6,0.0465,135,0.0097,0.0005,101,0.7829,28,0.2171,TouhouVote_cn.xlsx,11
11,105,骊驹早鬼,127,6,0.0472,133,0.0096,0.0005,93,0.7323,34,0.2677,TouhouVote_cn.xlsx,11
11,106,姬虫百百世,125,9,0.072,134,0.0094,0.0008,99,0.792,26,0.208,TouhouVote_cn.xlsx,11
11,107,绵月丰姬,116,11,0.0948,127,0.0087,0.001,102,0.8793,14,0.1207,TouhouVote_cn.xlsx,11
11,108,露娜萨·普莉兹姆利巴,110,10,0.0909,120,0.0083,0.0009,98,0.8909,12,0.1091,TouhouVote_cn.xlsx,11
11,108,占卜师（易者）,110,8,0.0727,118,0.0083,0.0007,101,0.9182,9,0.0818,TouhouVote_cn.xlsx,11
11,110,莉格露·奈特巴格,108,15,0.1389,123,0.0081,0.0013,92,0.8519,16,0.1481,TouhouVote_cn.xlsx,11
11,111,高丽野阿吽,106,5,0.0472,111,0.008,0.0004,88,0.8302,18,0.1698,TouhouVote_cn.xlsx,11
11,112,蕾蒂·霍瓦特洛克,102,13,0.1275,115,0.0077,0.0012,88,0.8627,14,0.1373,TouhouVote_cn.xlsx,11
11,112,三头慧之子,102,1,0.0098,103,0.0077,0.0001,80,0.7843,22,0.2157,TouhouVote_cn.xlsx,11
11,114,宫出口瑞灵,101,8,0.0792,109,0.0076,0.0007,79,0.7822,22,0.2178,TouhouVote_cn.xlsx,11
11,114,若鹭姬,101,4,0.0396,105,0.0076,0.0004,84,0.8317,17,0.1683,TouhouVote_cn.xlsx,11
11,116,宫古芳香,97,11,0.1134,108,0.0073,0.001,74,0.7629,23,0.2371,TouhouVote_cn.xlsx,11
11,117,无名的读书妖怪,96,7,0.0729,103,0.0072,0.0006,86,0.8958,10,0.1042,TouhouVote_cn.xlsx,11
11,118,苏我屠自古,89,5,0.0562,94,0.0067,0.0004,49,0.5506,40,0.4494,TouhouVote_cn.xlsx,11
11,119,卡娜·安娜贝拉尔,87,1,0.0115,88,0.0065,0.0001,72,0.8276,15,0.1724,TouhouVote_cn.xlsx,11
11,120,萨丽爱尔,81,7,0.0864,88,0.0061,0.0006,64,0.7901,17,0.2099,TouhouVote_cn.xlsx,11
11,121,戎璎花,75,7,0.0933,82,0.0056,0.0006,50,0.6667,25,0.3333,TouhouVote_cn.xlsx,11
11,121,杖刀偶磨弓,75,6,0.08,81,0.0056,0.0005,52,0.6933,23,0.3067,TouhouVote_cn.xlsx,11
11,123,Reisen,72,5,0.0694,77,0.0054,0.0004,58,0.8056,14,0.1944,TouhouVote_cn.xlsx,11
11,123,黑谷山女,72,3,0.0417,75,0.0054,0.0003,68,0.9444,4,0.0556,TouhouVote_cn.xlsx,11
11,123,人偶（含上海人偶、哥利亚人偶）,72,0,0,72,0.0054,0,64,0.8889,8,0.1111,TouhouVote_cn.xlsx,11
11,126,Label子,64,2,0.0313,66,0.0048,0.0002,39,0.6094,25,0.3906,TouhouVote_cn.xlsx,11
11,127,爱莲,62,5,0.0806,67,0.0047,0.0004,50,0.8065,12,0.1935,TouhouVote_cn.xlsx,11
11,128,云居一轮,60,5,0.0833,65,0.0045,0.0004,30,0.5,30,0.5,TouhouVote_cn.xlsx,11
11,129,寅丸星,59,5,0.0847,64,0.0044,0.0004,38,0.6441,21,0.3559,TouhouVote_cn.xlsx,11
11,130,胡桃,58,5,0.0862,63,0.0044,0.0004,47,0.8103,11,0.1897,TouhouVote_cn.xlsx,11
11,131,矢田寺成美,56,5,0.0893,61,0.0042,0.0004,42,0.75,14,0.25,TouhouVote_cn.xlsx,11
11,132,梅露兰·普莉兹姆利巴,55,4,0.0727,59,0.0041,0.0004,45,0.8182,10,0.1818,TouhouVote_cn.xlsx,11
11,132,梦子,55,1,0.0182,56,0.0041,0.0001,40,0.7273,15,0.2727,TouhouVote_cn.xlsx,11
11,134,丁礼田舞,53,4,0.0755,57,0.004,0.0004,38,0.717,15,0.283,TouhouVote_cn.xlsx,11
11,135,九十九八桥,52,3,0.0577,55,0.0039,0.0003,43,0.8269,9,0.1731,TouhouVote_cn.xlsx,11
11,136,尔子田里乃,47,4,0.0851,51,0.0035,0.0004,37,0.7872,10,0.2128,TouhouVote_cn.xlsx,11
11,136,莉莉卡·普莉兹姆利巴,47,2,0.0426,49,0.0035,0.0002,40,0.8511,7,0.1489,TouhouVote_cn.xlsx,11
11,138,留琴,46,4,0.087,50,0.0035,0.0004,37,0.8043,9,0.1957,TouhouVote_cn.xlsx,11
11,139,幻月,45,5,0.1111,50,0.0034,0.0004,34,0.7556,11,0.2444,TouhouVote_cn.xlsx,11
11,140,驹草山如,40,5,0.125,45,0.003,0.0004,34,0.85,6,0.15,TouhouVote_cn.xlsx,11
11,141,山城高岭,39,3,0.0769,42,0.0029,0.0003,32,0.8205,7,0.1795,TouhouVote_cn.xlsx,11
11,142,毛玉,35,3,0.0857,38,0.0026,0.0003,32,0.9143,3,0.0857,TouhouVote_cn.xlsx,11
11,142,北白河千百合,35,2,0.0571,37,0.0026,0.0002,27,0.7714,8,0.2286,TouhouVote_cn.xlsx,11
11,144,里香,34,1,0.0294,35,0.0026,0.0001,28,0.8235,6,0.1765,TouhouVote_cn.xlsx,11
11,144,非想天则,34,0,0,34,0.0026,0,30,0.8824,4,0.1176,TouhouVote_cn.xlsx,11
11,146,小兔姬,33,4,0.1212,37,0.0025,0.0004,22,0.6667,11,0.3333,TouhouVote_cn.xlsx,11
11,146,铃瑚,33,2,0.0606,35,0.0025,0.0002,24,0.7273,9,0.2727,TouhouVote_cn.xlsx,11
11,148,玉造魅须丸,32,0,0,32,0.0024,0,20,0.625,12,0.375,TouhouVote_cn.xlsx,11
11,149,明罗,31,1,0.0323,32,0.0023,0.0001,22,0.7097,9,0.2903,TouhouVote_cn.xlsx,11
11,150,神玉,30,2,0.0667,32,0.0023,0.0002,21,0.7,9,0.3,TouhouVote_cn.xlsx,11
11,151,雪,29,2,0.069,31,0.0022,0.0002,20,0.6897,9,0.3103,TouhouVote_cn.xlsx,11
11,152,朝仓理香子,26,1,0.0385,27,0.002,0.0001,16,0.6154,10,0.3846,TouhouVote_cn.xlsx,11
11,152,玄爷,26,0,0,26,0.002,0,21,0.8077,5,0.1923,TouhouVote_cn.xlsx,11
11,154,坂田合欢,25,2,0.08,27,0.0019,0.0002,16,0.64,9,0.36,TouhouVote_cn.xlsx,11
11,154,蕾拉·普莉兹姆利巴,25,2,0.08,27,0.0019,0.0002,20,0.8,5,0.2,TouhouVote_cn.xlsx,11
11,154,抗抑郁药大叔,25,0,0,25,0.0019,0,22,0.88,3,0.12,TouhouVote_cn.xlsx,11
11,157,魂魄妖忌,24,0,0,24,0.0018,0,21,0.875,3,0.125,TouhouVote_cn.xlsx,11
11,158,舞,22,1,0.0455,23,0.0017,0.0001,16,0.7273,6,0.2727,TouhouVote_cn.xlsx,11
11,159,牛崎润美,19,3,0.1579,22,0.0014,0.0003,13,0.6842,6,0.3158,TouhouVote_cn.xlsx,11
11,159,苏格拉底,19,1,0.0526,20,0.0014,0.0001,15,0.7895,4,0.2105,TouhouVote_cn.xlsx,11
11,161,艾丽,17,0,0,17,0.0013,0,14,0.8235,3,0.1765,TouhouVote_cn.xlsx,11
11,162,水獭灵,16,2,0.125,18,0.0012,0.0002,14,0.875,2,0.125,TouhouVote_cn.xlsx,11
11,162,咪咪号,16,1,0.0625,17,0.0012,0.0001,13,0.8125,3,0.1875,TouhouVote_cn.xlsx,11
11,162,矜羯罗,16,0,0,16,0.0012,0,8,0.5,8,0.5,TouhouVote_cn.xlsx,11
11,165,UFO,15,2,0.1333,17,0.0011,0.0002,12,0.8,3,0.2,TouhouVote_cn.xlsx,11
11,165,假扮魔理沙的妖狐,15,2,0.1333,17,0.0011,0.0002,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,11
11,167,梦月,14,2,0.1429,16,0.0011,0.0002,14,1,0,0,TouhouVote_cn.xlsx,11
11,167,妖精（含持花妖精，僵尸妖精）,14,0,0,14,0.0011,0,14,1,0,0,TouhouVote_cn.xlsx,11
11,169,邪眼西格玛,13,1,0.0769,14,0.001,0.0001,10,0.7692,3,0.2308,TouhouVote_cn.xlsx,11
11,169,茨木童子之臂,13,0,0,13,0.001,0,8,0.6154,5,0.3846,TouhouVote_cn.xlsx,11
11,171,依莉斯,12,1,0.0833,13,0.0009,0.0001,9,0.75,3,0.25,TouhouVote_cn.xlsx,11
11,171,求闻史纪中的受访人群,12,1,0.0833,13,0.0009,0.0001,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11
11,171,大鲶鱼,12,0,0,12,0.0009,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11
11,171,琪斯美,12,0,0,12,0.0009,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11
11,175,正直者,11,1,0.0909,12,0.0008,0.0001,8,0.7273,3,0.2727,TouhouVote_cn.xlsx,11
11,175,菊理,11,0,0,11,0.0008,0,8,0.7273,3,0.2727,TouhouVote_cn.xlsx,11
11,175,秦河胜,11,0,0,11,0.0008,0,6,0.5455,5,0.4545,TouhouVote_cn.xlsx,11
