round,source_rank,source_record_id,raw_title_jp,raw_title_cn,canonical_track,merge_basis,mapped_character,matched_existing_repaired_mapping,mapped_by_character_theme_overlay
22,273.0,541,プラスチックマインド,Plastic Mind,Plastic Mind,official_jp_repaired_exact,,True,False
22,274.0,203,君はあの影を見たか,你见到了那个影子吗,你见到了那个影子吗,official_jp_repaired_exact,,True,False
22,275.0,362,真夏の妖精の夢,盛夏的妖精梦,盛夏的妖精梦,official_jp_user_repaired_exact,爱塔妮缇拉尔瓦,True,False
22,276.0,201,空の帰り道 ~ Sky Dream,空中的归路 ~ Sky Dream,空中的归路 ~ Sky Dream,official_jp_repaired_exact,,True,False
22,276.0,799,振り向かない黄泉の道,不回首的黄泉路,不回首的黄泉路,official_jp_user_repaired_exact,豫母都日狭美,True,False
22,278.0,822,夢幻能 〜 Taboo Marionette,梦幻能 ~ Taboo Marionette,梦幻能 ~ Taboo Marionette,official_jp_repaired_exact,,True,False
22,279.0,743,神代鉱石,神代矿石,神代矿石,official_jp_user_repaired_exact,玉造魅须丸,True,False
22,280.0,279,ミストレイク,Mist Lake,Mist Lake,official_jp_repaired_exact,,True,False
22,281.0,596,人形の森,人偶之森,人偶之森,official_jp_repaired_exact,,True,False
22,282.0,435,ジェリーストーン,Jelly Stone,Jelly Stone,official_jp_user_repaired_exact,戎璎花,True,False
22,282.0,648,衛星トリフネ,卫星鸟船,卫星鸟船,official_jp_repaired_exact,,True,False
22,282.0,659,牛に引かれて善光寺参り,被牛引到善光寺,被牛引到善光寺,official_jp_repaired_exact,,True,False
22,285.0,230,いたずらに命をかけて,赌上性命去恶作剧,赌上性命去恶作剧,official_jp_user_repaired_exact,桑尼米尔克|露娜切露德|斯塔萨菲雅,True,False
22,285.0,234,ルーズレイン,Loose Rain,Loose Rain,official_jp_repaired_exact,,True,False
22,287.0,446,輝かしき弱肉強食の掟,闪耀的弱肉强食法则,闪耀的弱肉强食法则,official_jp_repaired_exact,,True,False
22,288.0,857,失敗を尊ぶ人類に、次の二千年を,,失敗を尊ぶ人類に、次の二千年を,official_jp_exact_title,,False,False
22,289.0,251,妖怪裏参道,后院的妖怪参拜道,后院的妖怪参拜道,official_jp_repaired_exact,,True,False
22,289.0,545,裏切りの少女 ~ Judas Kiss,背叛的少女 ~ Judas Kiss,背叛的少女 ~ Judas Kiss,official_jp_repaired_exact,,True,False
22,291.0,523,メイド幻想 ~ Icemilk Magic,女仆幻想 ~ Icemilk Magic,女仆幻想 ~ Icemilk Magic,official_jp_repaired_exact,,True,False
22,291.0,846,生と死のある世界へ,,生と死のある世界へ,official_jp_exact_title,,False,False
22,293.0,249,小さな欲望の星空,小小欲望的星空,小小欲望的星空,official_jp_repaired_exact,,True,False
22,294.0,373,もうドアには入れない,门再也进不去了,门再也进不去了,official_jp_user_repaired_exact,摩多罗隐岐奈|丁礼田舞|尔子田里乃,True,False
22,294.0,454,東方怪奇談,东方怪奇谈,东方怪奇谈,official_jp_repaired_exact,,True,False
22,296.0,369,禁断の扉の向こうは、この世かあの世か,"禁断之门对面,是此世还是彼世","禁断之门对面,是此世还是彼世",official_jp_user_repaired_exact,丁礼田舞|尔子田里乃,True,False
22,296.0,547,悲しき人形 ~ Doll of Misery,可悲的人偶 ~ Doll of Misery,可悲的人偶 ~ Doll of Misery,official_jp_repaired_exact,,True,False
22,298.0,142,踊る水飛沫,飞舞的水飞沫,飞舞的水飞沫,official_jp_repaired_exact,,True,False
22,298.0,298,不可能弾幕には反則を,以犯规对不可能的弹幕,以犯规对不可能的弹幕,official_jp_user_repaired_exact,鬼人正邪,True,False
22,300.0,614,華胥の夢,华胥之梦,华胥之梦,official_jp_repaired_exact,,True,False
22,301.0,254,デザイアドリーム,Desire Dream,Desire Dream,official_jp_repaired_exact,,True,False
22,302.0,267,塵界不変のペシミズム,尘世不变的悲观主义,尘世不变的悲观主义,official_jp_repaired_exact,,True,False
22,303.0,608,月の妖鳥、化猫の幻,月之妖鸟、化猫之幻,月之妖鸟、化猫之幻,official_jp_repaired_exact,,True,False
22,304.0,847,美しく心地の良い犯罪,,美しく心地の良い犯罪,official_jp_exact_title,,False,False
22,304.0,9001,幻想科学(幻想機械),幻想科学(幻想机械),幻想科学(幻想机械),official_jp_repaired_exact,,True,False
22,306.0,499,永遠の満月,永远的满月,永远的满月,official_jp_repaired_exact,,True,False
22,306.0,724,キュアリアス上海古牌,珍奇的上海古牌,珍奇的上海古牌,official_jp_repaired_exact,,True,False
22,308.0,855,盧舎那仏遺構,,盧舎那仏遺構,official_jp_exact_title,,False,False
22,309.0,833,森にはお化けがいるよ,,森にはお化けがいるよ,official_jp_exact_title,,False,False
22,310.0,134,神は恵みの雨を降らす ~ Sylphid Dream,神明降下恩惠之雨 ~ Sylphid Dream,神明降下恩惠之雨 ~ Sylphid Dream,official_jp_repaired_exact,,True,False
22,311.0,135,プレイヤーズスコア,Player's Score,Player's Score,official_jp_repaired_exact,,True,False
22,311.0,190,スカイルーイン,Sky Ruin,Sky Ruin,official_jp_repaired_exact,,True,False
22,311.0,338,湖は浄めの月光を映して,湖上倒映着洁净的月光,湖上倒映着洁净的月光,official_jp_repaired_exact,,True,False
22,314.0,291,魔力の雷雲,魔力的雷云,魔力的雷云,official_jp_repaired_exact,,True,False
22,314.0,621,夢と現の境界,梦境与现实的境界,梦境与现实的境界,official_jp_repaired_exact,,True,False
22,314.0,731,夢幻回廊,梦幻回廊,梦幻回廊,official_jp_repaired_exact,,True,False
22,317.0,167,地霊達の起床,地灵们的起床,地灵们的起床,official_jp_repaired_exact,,True,False
22,318.0,570,スターヴォヤージュ2008,Star Voyage2008,Star Voyage2008,official_jp_repaired_exact,,True,False
22,319.0,223,あなたの町の怪事件,你所在之城的怪事,你所在之城的怪事,official_jp_repaired_exact,,True,False
22,319.0,302,ロマンチック逃飛行,浪漫逃飞行,浪漫逃飞行,official_jp_user_repaired_exact,鬼人正邪,True,False
22,319.0,752,水没した沈愁地獄,被水淹没的沉愁地狱,被水淹没的沉愁地狱,official_jp_repaired_exact,,True,False
22,319.0,791,唯一無二のシミュラークル,独一无二的投影,独一无二的投影,official_jp_repaired_exact,,True,False
22,323.0,649,トロヤ群の密林,特洛伊群的密林,特洛伊群的密林,official_jp_repaired_exact,,True,False
22,324.0,141,香る樹葉花,散发着香气的树叶花,散发着香气的树叶花,official_jp_repaired_exact,,True,False
22,324.0,776,七ツ石の狼、雲を取りに駆ける,七石之狼、登天吞云,七石之狼、登天吞云,official_jp_repaired_exact,,True,False
22,326.0,798,吸血怪獣チュパカブラ,吸血怪兽卓柏卡布拉,吸血怪兽卓柏卡布拉,official_jp_user_repaired_exact,天火人血枪,True,False
22,327.0,464,風の神社,风之神社,风之神社,official_jp_repaired_exact,,True,False
22,327.0,487,Dim. Dream,Dim. Dream,Dim. Dream,official_jp_repaired_exact,,True,False
22,327.0,840,ピラミッドの神域,,ピラミッドの神域,official_jp_exact_title,,False,False
22,330.0,56,月見草,月见草,月见草,official_jp_repaired_exact,,True,False
22,330.0,655,天鳥船神社の結界,天鸟船神社的结界,天鸟船神社的结界,official_jp_repaired_exact,,True,False
22,332.0,558,テーマ・オブ・イースタンストーリー,Theme of Eastern Story,Theme of Eastern Story,official_jp_repaired_exact,,True,False
22,332.0,563,阿礼の子供,阿礼的孩子,阿礼的孩子,official_jp_repaired_exact,,True,False
22,334.0,542,メイプルワイズ,Maple Wise,Maple Wise,official_jp_repaired_exact,,True,False
22,335.0,36,春風の夢,春风之梦,春风之梦,official_jp_repaired_exact,,True,False
22,335.0,113,風の循環 ~ Wind Tour,风的循环 ~ Wind Tour,风的循环,official_jp_user_repaired_exact,射命丸文,True,False
22,335.0,566,夜だから眠れない,因夜失眠,因夜失眠,official_jp_user_repaired_exact,露娜切露德,True,False
22,338.0,569,雪月桜花の国,雪月樱花之国,雪月樱花之国,official_jp_repaired_exact,,True,False
22,339.0,240,ゴーストリード,Ghost Lead,Ghost Lead,official_jp_user_repaired_exact,西行寺幽幽子,True,False
22,339.0,335,宇宙巫女現る,宇宙巫女现身,宇宙巫女现身,official_jp_repaired_exact,,True,False
22,339.0,628,青木ヶ原の伝説,青木原的传说,青木原的传说,official_jp_repaired_exact,,True,False
22,342.0,224,妖怪モダンコロニー,现代妖怪殖民地,现代妖怪殖民地,official_jp_repaired_exact,,True,False
22,342.0,229,可愛い大戦争のリフレーン,可爱的大战争叠奏曲,可爱的大战争叠奏曲,official_jp_repaired_exact,,True,False
22,342.0,368,魔法の笠地蔵,魔法的笠地藏,魔法的笠地藏,official_jp_user_repaired_exact,矢田寺成美,True,False
22,342.0,556,Peaceful Romancer,Peaceful Romancer,Peaceful Romancer,official_jp_repaired_exact,,True,False
22,346.0,462,星幽剣士(星幽天使),星幽剑士(星幽天使),星幽剑士(星幽天使),official_jp_repaired_exact,,True,False
22,346.0,790,日々是紅日 ~ Folksy Touhou days.,日日是红日 ~ Folksy Touhou days.,日日是红日 ~ Folksy Touhou days.,official_jp_repaired_exact,,True,False
22,348.0,723,呑んべぇのレムリア,酒鬼的雷姆利亚,酒鬼的雷姆利亚,official_jp_repaired_exact,,True,False
22,348.0,784,100回目のブラックマーケット,第100次黑市,第100次黑市,official_jp_repaired_exact,,True,False
22,350.0,365,桜色の海を泳いで,徜徉于樱色之海,徜徉于樱色之海,official_jp_repaired_exact,,True,False
22,351.0,483,夢は時空を越えて,梦想超越时空,梦想超越时空,official_jp_repaired_exact,,True,False
22,352.0,670,Dr.レイテンシーの眠れなくなる瞳,Dr. Latency的令人不眠之瞳,Dr. Latency的令人不眠之瞳,official_jp_repaired_exact,,True,False
22,353.0,231,年中夢中の好奇心,时刻旺盛的好奇心,时刻旺盛的好奇心,official_jp_user_repaired_exact,桑尼米尔克|露娜切露德|斯塔萨菲雅,True,False
22,353.0,285,マジカルストーム,Magical Storm,Magical Storm,official_jp_repaired_exact,,True,False
22,353.0,433,物言わぬ獣の霊,沉默的兽灵,沉默的兽灵,official_jp_repaired_exact,,True,False
22,356.0,851,文化計画都市 霊長新益京,,文化計画都市 霊長新益京,official_jp_exact_title,,False,False
22,357.0,848,奈良異界公園,,奈良異界公園,official_jp_exact_title,,False,False
22,358.0,477,戦車むすめのみるゆめ,战车娘所做的梦,战车娘所做的梦,official_jp_repaired_exact,,True,False
22,359.0,182,地霊達の帰宅,地灵们的归家,地灵们的归家,official_jp_repaired_exact,,True,False
22,359.0,675,禁忌の膜壁,禁忌的膜壁,禁忌的膜壁,official_jp_repaired_exact,,True,False
22,361.0,376,白い旅人,白色旅人,白色旅人,official_jp_repaired_exact,,True,False
22,362.0,825,ひとりぼっちの常陸行路,独自一人的常陆行路,独自一人的常陆行路,official_jp_repaired_exact,,True,False
22,363.0,112,天狗の手帖 ~ Mysterious Note,天狗的笔记 ~ Mysterious Note,天狗的笔记 ~ Mysterious Note,official_jp_repaired_exact,,True,False
22,363.0,114,天狗が見ている ~ Black Eyes,天狗正凝视着 ~ Black Eyes,天狗正凝视着,official_jp_user_repaired_exact,射命丸文,True,False
22,363.0,458,魔鏡,魔镜,魔镜,official_jp_repaired_exact,,True,False
22,366.0,427,ルナティックドリーマー,Lunatic Dreamer,Lunatic Dreamer,official_jp_user_repaired_exact,宇佐见堇子,True,False
22,367.0,500,Maple Dream...,Maple Dream...,Maple Dream...,official_jp_repaired_exact,,True,False
22,367.0,508,Witching Dream,Witching Dream,Witching Dream,official_jp_repaired_exact,,True,False
22,367.0,581,妖怪宇宙旅行,妖怪宇宙旅行,妖怪宇宙旅行,official_jp_repaired_exact,,True,False
22,367.0,585,スプートニク幻夜,斯普特尼克幻夜,斯普特尼克幻夜,official_jp_repaired_exact,,True,False
22,371.0,111,魂の花 ~ Another Dream...,魂之花 ~ Another Dream...,魂之花 ~ Another Dream...,official_jp_repaired_exact,,True,False
22,371.0,188,閉ざせし雲の通い路,封闭的云中通路,封闭的云中通路,official_jp_repaired_exact,,True,False
22,371.0,393,スリープシープ・パレード,Sleep Sheep·Parade,Sleep Sheep·Parade,official_jp_repaired_exact,,True,False
22,371.0,782,闇市場は場所を選ばない,黑市无处不在,黑市无处不在,official_jp_repaired_exact,,True,False
22,375.0,518,Lotus Love,Lotus Love,Lotus Love,official_jp_repaired_exact,,True,False
22,375.0,609,過去の花 ~ Fairy of Flower,过去的花 ~ Fairy of Flower,过去的花 ~ Fairy of Flower,official_jp_repaired_exact,,True,False
22,377.0,450,A Sacred Lot,A Sacred Lot,A Sacred Lot,official_jp_repaired_exact,,True,False
22,377.0,794,魔獣スクランブル,魔兽紧急升空,魔兽紧急升空,official_jp_user_repaired_exact,雾雨魔理沙,True,False
22,379.0,461,Civilization of Magic,Civilization of Magic,Civilization of Magic,official_jp_repaired_exact,,True,False
22,379.0,830,愛おしき塵の住処,,愛おしき塵の住処,official_jp_exact_title,,False,False
22,381.0,241,妖怪寺へようこそ,欢迎来到妖怪寺,欢迎来到妖怪寺,official_jp_repaired_exact,,True,False
22,381.0,294,不思議な不思議な道具達,非常非常神奇的道具们,非常非常神奇的道具们,official_jp_repaired_exact,,True,False
22,381.0,385,地底に咲く薔薇,地底绽放的蔷薇,地底绽放的蔷薇,official_jp_repaired_exact,,True,False
22,381.0,722,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,official_jp_repaired_exact,,True,False
22,381.0,736,妖異達の通り雨,妖异们的骤雨,妖异们的骤雨,official_jp_repaired_exact,,True,False
22,386.0,228,春の氷精,春之冰精,春之冰精,official_jp_user_repaired_exact,琪露诺,True,False
22,386.0,332,竹林インフレイム,竹林大火,竹林大火,official_jp_repaired_exact,,True,False
22,388.0,658,緑のサナトリウム,绿意盎然的疗养院,绿意盎然的疗养院,official_jp_repaired_exact,,True,False
22,389.0,185,青空の影,青空之影,青空之影,official_jp_repaired_exact,,True,False
22,389.0,562,ジャパニーズサーガ,Japanese Saga,Japanese Saga,official_jp_repaired_exact,,True,False
22,389.0,703,少女神性 ~ Pandora's Box,少女神性 ~ Pandora's Box,少女神性 ~ Pandora's Box,official_jp_repaired_exact,,True,False
22,392.0,108,花の映る塚,映花之塚,映花之塚,official_jp_repaired_exact,,True,False
22,392.0,242,門前の妖怪小娘,门前的妖怪小姑娘,门前的妖怪小姑娘,official_jp_user_repaired_exact,幽谷响子,True,False
22,392.0,512,紅響曲 ~ Scarlet Phoneme,红响曲 ~ Scarlet Phoneme,红响曲 ~ Scarlet Phoneme,official_jp_repaired_exact,,True,False
22,395.0,139,甲論乙駁,甲论乙驳,甲论乙驳,official_jp_repaired_exact,,True,False
22,395.0,522,禁じざるをえない遊戯,不可不禁止的游戏,不可不禁止的游戏,official_jp_repaired_exact,,True,False
22,395.0,546,the Last Judgement,the Last Judgement,the Last Judgement,official_jp_repaired_exact,,True,False
22,398.0,657,宇宙に浮かぶ幻想郷,漂浮于宇宙之中的幻想乡,漂浮于宇宙之中的幻想乡,official_jp_repaired_exact,,True,False
22,399.0,9010,憑依華(OP曲),凭依华(标题曲),凭依华(标题曲),official_jp_repaired_exact,,True,False
22,400.0,771,大地の底、剛欲の海,"大地之底,刚欲之海","大地之底,刚欲之海",official_jp_repaired_exact,,True,False
22,400.0,779,コレクターの憂鬱な午後,收藏家的忧郁午后,收藏家的忧郁午后,official_jp_repaired_exact,,True,False
22,402.0,80,月輪,月轮,月轮,official_jp_repaired_exact,,True,False
22,402.0,360,桜舞い散る天空,樱花舞落的天空,樱花舞落的天空,official_jp_repaired_exact,,True,False
22,404.0,455,天使伝説,天使传说,天使传说,official_jp_repaired_exact,,True,False
22,404.0,704,シルクロードアリス,Silk Road Alice,Silk Road Alice,official_jp_repaired_exact,,True,False
22,406.0,452,The Positive and Negative,The Positive and Negative,The Positive and Negative,official_jp_repaired_exact,,True,False
22,406.0,831,例え世界から忘れられても,,例え世界から忘れられても,official_jp_exact_title,,False,False
22,408.0,281,運河を行き交う人妖,往来于运河的人与妖,往来于运河的人与妖,official_jp_repaired_exact,,True,False
22,408.0,468,End of Daylight,End of Daylight,End of Daylight,official_jp_repaired_exact,,True,False
22,408.0,533,Magic Shop of Raspberry,Magic Shop of Raspberry,Magic Shop of Raspberry,official_jp_repaired_exact,,True,False
22,411.0,86,仰空,仰空,仰空,official_jp_repaired_exact,,True,False
22,411.0,133,麓の神社,山脚的神社,山脚的神社,official_jp_repaired_exact,,True,False
22,411.0,795,鬼は悠久の山に,悠久山上鬼,悠久山上鬼,official_jp_user_repaired_exact,伊吹萃香,True,False
22,414.0,520,Dream Land,Dream Land,Dream Land,official_jp_repaired_exact,,True,False
22,414.0,567,妖精燦々として,妖精灿烂的样子,妖精灿烂的样子,official_jp_user_repaired_exact,斯塔萨菲雅,True,False
22,414.0,735,虹の架かる幻想郷,架起虹桥的幻想乡,架起虹桥的幻想乡,official_jp_repaired_exact,,True,False
22,414.0,783,弾幕を持て、バレットフィリア達よ,"拿起弹幕吧,弹幕狂们","拿起弹幕吧,弹幕狂们",official_jp_repaired_exact,,True,False
22,418.0,466,博麗 ~ Eastern Wind,博丽 ~ Eastern Wind,博丽 ~ Eastern Wind,official_jp_repaired_exact,,True,False
22,418.0,652,天鳥船神社,天鸟船神社,天鸟船神社,official_jp_repaired_exact,,True,False
22,420.0,183,エネルギー黎明 ~ Future Dream...,能源黎明 ~ Future Dream...,能源黎明 ~ Future Dream...,official_jp_repaired_exact,,True,False
22,421.0,565,サニールチルフレクション,Sunny Rutile Flection,Sunny Rutile Flection,official_jp_user_repaired_exact,桑尼米尔克,True,False
22,421.0,797,勇敢で有閑な妖獣,勇敢又慵懒的妖兽,勇敢又慵懒的妖兽,official_jp_user_repaired_exact,三头慧之子,True,False
22,423.0,152,暮色蒼然,暮色苍然,暮色苍然,official_jp_repaired_exact,,True,False
22,424.0,147,雲外蒼天,云外苍天,云外苍天,official_jp_repaired_exact,,True,False
22,424.0,371,イントゥ・バックドア,Into Backdoor,Into Backdoor,official_jp_repaired_exact,,True,False
22,424.0,781,妖怪フックオン,妖怪上钩,妖怪上钩,official_jp_repaired_exact,,True,False
22,427.0,325,外界フォークロア,外界民俗,外界民俗,official_jp_repaired_exact,,True,False
22,427.0,682,アウトサイダーカクテル,Outsider Cocktail,Outsider Cocktail,official_jp_repaired_exact,,True,False
22,429.0,265,幻想郷の二ッ岩,幻想乡的二岩,幻想乡的二岩,official_jp_user_repaired_exact,二岩猯藏,True,False
22,429.0,430,燕石博物誌が連れてきた闇,燕石博物志所带来的黑暗,燕石博物志所带来的黑暗,official_jp_repaired_exact,,True,False
22,431.0,296,反則の狼煙を上げろ,燃起犯规的狼烟,燃起犯规的狼烟,official_jp_user_repaired_exact,鬼人正邪,True,False
22,431.0,328,オカルトアラカルト,灵异任你选,灵异任你选,official_jp_repaired_exact,,True,False
22,431.0,467,She's in a temper!!,She's in a temper!!,She's in a temper!!,official_jp_repaired_exact,,True,False
22,431.0,491,夢幻遊戯 ~ Dream War,梦幻游戏 ~ Dream War,梦幻游戏 ~ Dream War,official_jp_repaired_exact,,True,False
22,431.0,493,Sailor of Time,Sailor of Time,Sailor of Time,official_jp_repaired_exact,,True,False
22,431.0,712,オルフェの詩 ~ Pseudoclassic,俄耳甫斯的诗 ~ Pseudoclassic,俄耳甫斯的诗 ~ Pseudoclassic,official_jp_repaired_exact,,True,False
22,437.0,238,欲深き霊魂,欲望深重的灵魂,欲望深重的灵魂,official_jp_repaired_exact,,True,False
22,437.0,472,ひもろぎ、むらさきにもえ,"神篱,如紫色火焰般燃烧","神篱,如紫色火焰般燃烧",official_jp_repaired_exact,,True,False
22,439.0,507,幻想郷 ~ Lotus Land Story,幻想乡 ~ Lotus Land Story,幻想乡 ~ Lotus Land Story,official_jp_repaired_exact,,True,False
22,440.0,543,禁断の魔法 ~ Forbidden Magic,禁忌的魔法 ~ Forbidden Magic,禁忌的魔法 ~ Forbidden Magic,official_jp_repaired_exact,,True,False
22,441.0,480,博麗神社境内,博丽神社境内,博丽神社境内,official_jp_repaired_exact,,True,False
22,441.0,530,Dreamy pilot,Dreamy pilot,Dreamy pilot,official_jp_repaired_exact,,True,False
22,441.0,536,Dream Express,Dream Express,Dream Express,official_jp_repaired_exact,,True,False
22,444.0,109,此岸の塚,此岸之塚,此岸之塚,official_jp_repaired_exact,,True,False
22,444.0,605,古の冥界寺,古老的冥界寺,古老的冥界寺,official_jp_repaired_exact,,True,False
22,444.0,612,幻想の永遠祭,幻想的永远祭,幻想的永远祭,official_jp_repaired_exact,,True,False
22,447.0,707,ハーセルヴズ,Herselves,Herselves,official_jp_repaired_exact,,True,False
22,448.0,437,石の赤子と水中の牛,石之婴儿与水中牛,石之婴儿与水中牛,official_jp_user_repaired_exact,牛崎润美,True,False
22,448.0,710,天鵞絨少女戦 ~ Velvet Battle,天鹅绒少女战 ~ Velvet Battle,天鹅绒少女战 ~ Velvet Battle,official_jp_repaired_exact,,True,False
22,448.0,733,夜の鳩山を飛ぶ,飞翔在夜晚的鸠山,飞翔在夜晚的鸠山,official_jp_repaired_exact,,True,False
22,451.0,514,霊戦 ~ Perdition crisis,灵战 ~ Perdition crisis,灵战 ~ Perdition crisis,official_jp_repaired_exact,,True,False
22,452.0,350,神社から見える月,从神社所见之月,从神社所见之月,official_jp_repaired_exact,,True,False
22,452.0,775,東方剛欲異聞,东方刚欲异闻,东方刚欲异闻,official_jp_repaired_exact,,True,False
22,454.0,720,Magical and Hopeless,Magical and Hopeless,Magical and Hopeless,official_jp_repaired_exact,,True,False
22,455.0,495,非統一魔法世界論,非统一魔法世界论,非统一魔法世界论,official_jp_repaired_exact,,True,False
22,455.0,544,真紅の少女 ~ Crimson Dead!!,绯红的少女 ~ Crimson Dead!!,绯红的少女 ~ Crimson Dead!!,official_jp_repaired_exact,,True,False
22,455.0,721,Sacred Battle,Sacred Battle,Sacred Battle,official_jp_repaired_exact,,True,False
22,455.0,738,深緑に隠された断崖,深绿掩映的断崖,深绿掩映的断崖,official_jp_repaired_exact,,True,False
22,459.0,469,やみのちから,黑暗的力量,黑暗的力量,official_jp_repaired_exact,,True,False
22,459.0,672,須臾はプランクを超えて,比普朗克更短的须臾,比普朗克更短的须臾,official_jp_repaired_exact,,True,False
22,459.0,690,フォルスストロベリー,False Strawberry,False Strawberry,official_jp_repaired_exact,,True,False
22,459.0,726,宵闇の魔術師,宵暗的魔术师,宵暗的魔术师,official_jp_repaired_exact,,True,False
22,459.0,792,獣の知性,兽之智慧,兽之智慧,official_jp_repaired_exact,,True,False
22,464.0,363,色無き風は妖怪の山に,无色之风吹拂妖怪之山,无色之风吹拂妖怪之山,official_jp_repaired_exact,,True,False
22,464.0,751,虹色の世界,虹色的世界,虹色的世界,official_jp_repaired_exact,,True,False
22,466.0,317,心揺さぶる都市伝説,震撼心灵的都市传说,震撼心灵的都市传说,official_jp_repaired_exact,,True,False
22,466.0,351,宇宙巫女帰還する,宇宙巫女归还,宇宙巫女归还,official_jp_repaired_exact,,True,False
22,466.0,457,破邪の小太刀,破邪的小太刀,破邪的小太刀,official_jp_repaired_exact,,True,False
22,469.0,364,山奥のエンカウンター,深山的遭遇,深山的遭遇,official_jp_user_repaired_exact,坂田合欢,True,False
22,469.0,453,Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,official_jp_repaired_exact,,True,False
22,469.0,489,Maniacal Princess,Maniacal Princess,Maniacal Princess,official_jp_repaired_exact,,True,False
22,469.0,510,装飾戦 ~ Decoration Battle,装饰战 ~ Decoration Battle,装饰战 ~ Decoration Battle,official_jp_repaired_exact,,True,False
22,473.0,145,嘲りの遊戯,嘲讽的游戏,嘲讽的游戏,official_jp_repaired_exact,,True,False
22,473.0,289,針小棒大の天守閣,针小棒大的天守阁,针小棒大的天守阁,official_jp_repaired_exact,,True,False
22,473.0,438,不朽の曼珠沙華,不朽的曼珠沙华,不朽的曼珠沙华,official_jp_user_repaired_exact,庭渡久侘歌,True,False
22,473.0,463,アイリス,鸢尾花,鸢尾花,official_jp_repaired_exact,,True,False
22,473.0,470,幻夢界,幻梦界,幻梦界,official_jp_repaired_exact,,True,False
22,478.0,425,悪夢日記,噩梦日记,噩梦日记,official_jp_user_repaired_exact,宇佐见堇子,True,False
22,478.0,465,東方封魔録 ~ 浄土曼荼羅,东方封魔录 ~ 净土曼荼罗,东方封魔录 ~ 净土曼荼罗,official_jp_repaired_exact,,True,False
22,478.0,538,夢想時空,梦想时空,梦想时空,official_jp_repaired_exact,,True,False
22,481.0,84,あゆのかぜ,东风,东风,official_jp_repaired_exact,,True,False
22,482.0,456,Oriental Magician,Oriental Magician,Oriental Magician,official_jp_repaired_exact,,True,False
22,482.0,479,昔話わんだーらんど,传说中的仙境,传说中的仙境,official_jp_repaired_exact,,True,False
22,484.0,137,日常坐臥,日常坐卧,日常坐卧,official_jp_repaired_exact,,True,False
22,484.0,711,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,official_jp_repaired_exact,,True,False
22,484.0,774,天理人欲,天理人欲,天理人欲,official_jp_repaired_exact,,True,False
22,487.0,300,ミッドナイトスペルカード,Midnight Spell Card,Midnight Spell Card,official_jp_user_repaired_exact,鬼人正邪,True,False
22,487.0,318,幻想郷ふしぎ発見,幻想乡不可思议发现,幻想乡不可思议发现,official_jp_repaired_exact,,True,False
22,487.0,476,エキストララブ,Extra Love,Extra Love,official_jp_repaired_exact,,True,False
22,487.0,535,怪綺談 ~ Mystic Square,怪绮谈 ~ Mystic Square,怪绮谈 ~ Mystic Square,official_jp_repaired_exact,,True,False
22,487.0,698,カナベラルの夢幻少女,卡纳维拉尔角的梦幻少女,卡纳维拉尔角的梦幻少女,official_jp_repaired_exact,,True,False
22,492.0,221,巨大な影と小さな結末,巨大的影子与渺小的结局,巨大的影子与渺小的结局,official_jp_repaired_exact,,True,False
22,492.0,426,ルーシッドドリーマー,Lucid Dreamer,Lucid Dreamer,official_jp_user_repaired_exact,宇佐见堇子,True,False
22,492.0,492,魔法決戦! ~ Fight it out!,魔法决战! ~ Fight it out!,魔法决战! ~ Fight it out!,official_jp_repaired_exact,,True,False
22,492.0,685,旧世界の冒険酒場,旧世界的冒险酒馆,旧世界的冒险酒馆,official_jp_repaired_exact,,True,False
22,492.0,727,Magic of Life,Magic of Life,Magic of Life,official_jp_repaired_exact,,True,False
22,492.0,730,Inventive City,Inventive City,Inventive City,official_jp_repaired_exact,,True,False
22,498.0,225,ネメシスの要塞,复仇女神的要塞,复仇女神的要塞,official_jp_repaired_exact,,True,False
22,498.0,729,Frontal Attack,Frontal Attack,Frontal Attack,official_jp_repaired_exact,,True,False
22,498.0,780,ワクワクする見慣れた幻想郷,令人心跳的司空见惯幻想乡,令人心跳的司空见惯幻想乡,official_jp_repaired_exact,,True,False
22,501.0,436,ロストリバー,Lost River,Lost River,official_jp_repaired_exact,,True,False
22,501.0,459,the Legend of KAGE,The Legend of KAGE,The Legend of KAGE,official_jp_repaired_exact,,True,False
22,503.0,207,人形のある風景,人偶存在的风景,人偶存在的风景,official_jp_repaired_exact,,True,False
22,503.0,220,空に浮かぶ物体X,空中飘浮的物体X,空中飘浮的物体X,official_jp_repaired_exact,,True,False
22,505.0,504,時の風,时之风,时之风,official_jp_repaired_exact,,True,False
22,505.0,534,Crescent Dream,Crescent Dream,Crescent Dream,official_jp_repaired_exact,,True,False
22,505.0,537,魔法陣 ~ Magic Square,魔法阵 ~ Magic Square,魔法阵 ~ Magic Square,official_jp_repaired_exact,,True,False
22,505.0,572,フェアリー冒険譚,妖精冒险谭,妖精冒险谭,official_jp_repaired_exact,,True,False
22,505.0,713,新幻想 ~ New Fantasy,新幻想 ~ New Fantasy,新幻想 ~ New Fantasy,official_jp_repaired_exact,,True,False
22,510.0,77,夏明き,夏明,夏明,official_jp_repaired_exact,,True,False
