round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet,region,character_cn_raw,character_key,candidate_count,top_percentile,rank_fraction
5,61,因幡天为（因幡帝）,155,16,0.1032,171,0.0212,0.0023,121,0.7806,34,0.2194,TouhouVote_cn.xlsx,5,cn,因幡天为（因幡帝）,因幡天为因幡帝,203,70.297,0.300493
5,62,米斯蒂娅·萝蕾拉,153,25,0.1634,178,0.021,0.0036,127,0.8301,26,0.1699,TouhouVote_cn.xlsx,5,cn,米斯蒂娅·萝蕾拉,米斯蒂娅萝蕾拉,203,69.802,0.305419
5,62,堀川雷鼓,153,14,0.0915,167,0.021,0.002,90,0.5882,63,0.4118,TouhouVote_cn.xlsx,5,cn,堀川雷鼓,堀川雷鼓,203,69.802,0.305419
5,64,橙,151,14,0.0927,165,0.0207,0.002,124,0.8212,27,0.1788,TouhouVote_cn.xlsx,5,cn,橙,橙,203,68.8119,0.315271
5,65,赫卡提亚·拉碧斯拉祖利,150,6,0.04,156,0.0206,0.0009,95,0.6333,55,0.3667,TouhouVote_cn.xlsx,5,cn,赫卡提亚·拉碧斯拉祖利,赫卡提亚拉碧斯拉祖利,203,68.3168,0.320197
5,66,二岩猯藏,139,11,0.0791,150,0.0191,0.0016,84,0.6043,55,0.3957,TouhouVote_cn.xlsx,5,cn,二岩猯藏,二岩猯藏,203,67.8218,0.325123
5,67,八坂神奈子,135,14,0.1037,149,0.0185,0.002,94,0.6963,41,0.3037,TouhouVote_cn.xlsx,5,cn,八坂神奈子,八坂神奈子,203,67.3267,0.330049
5,68,冴月麟,129,12,0.093,141,0.0177,0.0017,102,0.7907,27,0.2093,TouhouVote_cn.xlsx,5,cn,冴月麟,冴月麟,203,66.8317,0.334975
5,69,星熊勇仪,122,16,0.1311,138,0.0167,0.0023,91,0.7459,31,0.2541,TouhouVote_cn.xlsx,5,cn,星熊勇仪,星熊勇仪,203,66.3366,0.339901
5,70,魅魔,113,8,0.0708,121,0.0155,0.0011,85,0.7522,28,0.2478,TouhouVote_cn.xlsx,5,cn,魅魔,魅魔,203,65.8416,0.344828
5,71,村纱水蜜,112,13,0.1161,125,0.0154,0.0019,66,0.5893,46,0.4107,TouhouVote_cn.xlsx,5,cn,村纱水蜜,村纱水蜜,203,65.3465,0.349754
5,72,赤蛮奇,109,10,0.0917,119,0.0149,0.0014,72,0.6606,37,0.3394,TouhouVote_cn.xlsx,5,cn,赤蛮奇,赤蛮奇,203,64.8515,0.35468
5,73,姬海棠果,108,10,0.0926,118,0.0148,0.0014,74,0.6852,34,0.3148,TouhouVote_cn.xlsx,5,cn,姬海棠果,姬海棠果,203,64.3564,0.359606
5,74,莉莉霍瓦特（莉莉白）,100,11,0.11,111,0.0137,0.0016,84,0.84,16,0.16,TouhouVote_cn.xlsx,5,cn,莉莉霍瓦特（莉莉白）,莉莉霍瓦特莉莉白,203,63.8614,0.364532
5,75,今泉影狼,96,8,0.0833,104,0.0132,0.0011,83,0.8646,13,0.1354,TouhouVote_cn.xlsx,5,cn,今泉影狼,今泉影狼,203,63.3663,0.369458
5,76,苏我屠自古,86,7,0.0814,93,0.0118,0.001,43,0.5,43,0.5,TouhouVote_cn.xlsx,5,cn,苏我屠自古,苏我屠自古,203,62.8713,0.374384
5,77,易者,83,5,0.0602,88,0.0114,0.0007,68,0.8193,15,0.1807,TouhouVote_cn.xlsx,5,cn,占卜师（易者）,易者,203,62.3762,0.37931
5,78,绵月依姬,78,14,0.1795,92,0.0107,0.002,65,0.8333,13,0.1667,TouhouVote_cn.xlsx,5,cn,绵月依姬,绵月依姬,203,61.8812,0.384236
5,79,秋静叶,77,6,0.0779,83,0.0106,0.0009,64,0.8312,13,0.1688,TouhouVote_cn.xlsx,5,cn,秋静叶,秋静叶,203,61.3861,0.389163
5,80,抗抑郁药大叔（长相酷似周杰伦的村民）,74,2,0.027,76,0.0101,0.0003,60,0.8108,14,0.1892,TouhouVote_cn.xlsx,5,cn,长相酷似周杰伦的参拜客,抗抑郁药大叔长相酷似周杰伦的村民,203,60.8911,0.394089
5,81,梅蒂欣·梅兰可莉,69,6,0.087,75,0.0095,0.0009,48,0.6957,21,0.3043,TouhouVote_cn.xlsx,5,cn,梅蒂欣·梅兰可莉,梅蒂欣梅兰可莉,203,60.396,0.399015
5,82,蕾蒂·霍瓦特洛克,62,4,0.0645,66,0.0085,0.0006,42,0.6774,20,0.3226,TouhouVote_cn.xlsx,5,cn,蕾蒂·霍瓦特洛克,蕾蒂霍瓦特洛克,203,59.901,0.403941
5,83,秋穰子,61,3,0.0492,64,0.0084,0.0004,50,0.8197,11,0.1803,TouhouVote_cn.xlsx,5,cn,秋穰子,秋穰子,203,59.4059,0.408867
5,83,幽谷响子,61,1,0.0164,62,0.0084,0.0001,46,0.7541,15,0.2459,TouhouVote_cn.xlsx,5,cn,幽谷响子,幽谷响子,203,59.4059,0.408867
5,85,宫古芳香,59,5,0.0847,64,0.0081,0.0007,35,0.5932,24,0.4068,TouhouVote_cn.xlsx,5,cn,宫古芳香,宫古芳香,203,58.4158,0.418719
5,85,娜兹玲,59,4,0.0678,63,0.0081,0.0006,43,0.7288,16,0.2712,TouhouVote_cn.xlsx,5,cn,娜兹玲,娜兹玲,203,58.4158,0.418719
5,87,毛玉,58,3,0.0517,61,0.0079,0.0004,51,0.8793,7,0.1207,TouhouVote_cn.xlsx,5,cn,毛玉,毛玉,203,57.4257,0.428571
5,88,露娜切露德,57,4,0.0702,61,0.0078,0.0006,54,0.9474,3,0.0526,TouhouVote_cn.xlsx,5,cn,露娜切露德,露娜切露德,203,56.9307,0.433498
5,88,九十九弁弁,57,4,0.0702,61,0.0078,0.0006,33,0.5789,24,0.4211,TouhouVote_cn.xlsx,5,cn,九十九弁弁,九十九弁弁,203,56.9307,0.433498
5,90,斯塔萨菲雅,52,6,0.1154,58,0.0071,0.0009,47,0.9038,5,0.0962,TouhouVote_cn.xlsx,5,cn,斯塔萨菲雅,斯塔萨菲雅,203,55.9406,0.44335
5,91,清兰,49,3,0.0612,52,0.0067,0.0004,32,0.6531,17,0.3469,TouhouVote_cn.xlsx,5,cn,清兰,清兰,203,55.4455,0.448276
5,92,爱丽丝的人偶（上海、蓬莱、大江户等）,48,7,0.1458,55,0.0066,0.001,44,0.9167,4,0.0833,TouhouVote_cn.xlsx,5,cn,人偶（含上海人偶、哥利亚人偶）,爱丽丝的人偶上海蓬莱大江户等,203,54.9505,0.453202
5,93,幻月,43,7,0.1628,50,0.0059,0.001,27,0.6279,16,0.3721,TouhouVote_cn.xlsx,5,cn,幻月,幻月,203,54.4554,0.458128
5,94,莉格露·奈特巴格,42,5,0.119,47,0.0058,0.0007,26,0.619,16,0.381,TouhouVote_cn.xlsx,5,cn,莉格露·奈特巴格,莉格露奈特巴格,203,53.9604,0.463054
5,94,露娜萨·普莉兹姆利巴,42,2,0.0476,44,0.0058,0.0003,35,0.8333,7,0.1667,TouhouVote_cn.xlsx,5,cn,露娜萨·普莉兹姆利巴,露娜萨普莉兹姆利巴,203,53.9604,0.463054
5,96,云居一轮,41,5,0.122,46,0.0056,0.0007,19,0.4634,22,0.5366,TouhouVote_cn.xlsx,5,cn,云居一轮,云居一轮,203,52.9703,0.472906
5,96,若鹭姬,41,5,0.122,46,0.0056,0.0007,29,0.7073,12,0.2927,TouhouVote_cn.xlsx,5,cn,若鹭姬,若鹭姬,203,52.9703,0.472906
5,96,寅丸星,41,4,0.0976,45,0.0056,0.0006,22,0.5366,19,0.4634,TouhouVote_cn.xlsx,5,cn,寅丸星,寅丸星,203,52.9703,0.472906
5,99,卡娜·安娜贝拉尔,39,4,0.1026,43,0.0053,0.0006,26,0.6667,13,0.3333,TouhouVote_cn.xlsx,5,cn,卡娜·安娜贝拉尔,卡娜安娜贝拉尔,203,51.4851,0.487685
5,99,铃瑚,39,1,0.0256,40,0.0053,0.0001,28,0.7179,11,0.2821,TouhouVote_cn.xlsx,5,cn,铃瑚,铃瑚,203,51.4851,0.487685
5,99,魂魄妖忌,39,0,0,39,0.0053,0,36,0.9231,3,0.0769,TouhouVote_cn.xlsx,5,cn,魂魄妖忌,魂魄妖忌,203,51.4851,0.487685
5,102,无名的读书妖怪（朱鹭子）,37,2,0.0541,39,0.0051,0.0003,32,0.8649,5,0.1351,TouhouVote_cn.xlsx,5,cn,无名的读书妖怪（朱鹭子）,无名的读书妖怪朱鹭子,203,50.0,0.502463
5,102,绵月丰姬,37,0,0,37,0.0051,0,25,0.6757,12,0.3243,TouhouVote_cn.xlsx,5,cn,绵月丰姬,绵月丰姬,203,50.0,0.502463
5,104,桑尼米尔克,36,3,0.0833,39,0.0049,0.0004,33,0.9167,3,0.0833,TouhouVote_cn.xlsx,5,cn,桑尼米尔克,桑尼米尔克,203,49.0099,0.512315
5,105,九十九八桥,28,1,0.0357,29,0.0038,0.0001,19,0.6786,9,0.3214,TouhouVote_cn.xlsx,5,cn,九十九八桥,九十九八桥,203,48.5149,0.517241
5,106,梅露兰·普莉兹姆利巴,24,1,0.0417,25,0.0033,0.0001,16,0.6667,8,0.3333,TouhouVote_cn.xlsx,5,cn,梅露兰·普莉兹姆利巴,梅露兰普莉兹姆利巴,203,48.0198,0.522167
5,107,莉莉卡·普莉兹姆利巴,22,2,0.0909,24,0.003,0.0003,15,0.6818,7,0.3182,TouhouVote_cn.xlsx,5,cn,莉莉卡·普莉兹姆利巴,莉莉卡普莉兹姆利巴,203,47.5248,0.527094
5,108,萨丽爱尔,20,3,0.15,23,0.0027,0.0004,11,0.55,9,0.45,TouhouVote_cn.xlsx,5,cn,萨丽爱尔,萨丽爱尔,203,47.0297,0.53202
5,108,爱莲,20,2,0.1,22,0.0027,0.0003,8,0.4,12,0.6,TouhouVote_cn.xlsx,5,cn,爱莲,爱莲,203,47.0297,0.53202
5,110,蕾拉·普莉兹姆利巴,19,1,0.0526,20,0.0026,0.0001,17,0.8947,2,0.1053,TouhouVote_cn.xlsx,5,cn,蕾拉·普莉兹姆利巴,蕾拉普莉兹姆利巴,203,46.0396,0.541872
5,111,艾丽,17,1,0.0588,18,0.0023,0.0001,10,0.5882,7,0.4118,TouhouVote_cn.xlsx,5,cn,艾丽,艾丽,203,45.5446,0.546798
5,111,命莲,17,0,0,17,0.0023,0,16,0.9412,1,0.0588,TouhouVote_cn.xlsx,5,cn,命莲,命莲,203,45.5446,0.546798
5,111,玄爷,17,0,0,17,0.0023,0,15,0.8824,2,0.1176,TouhouVote_cn.xlsx,5,cn,玄爷,玄爷,203,45.5446,0.546798
5,114,胡桃,16,2,0.125,18,0.0022,0.0003,12,0.75,4,0.25,TouhouVote_cn.xlsx,5,cn,胡桃,胡桃,203,44.0594,0.561576
5,115,龙神,15,0,0,15,0.0021,0,13,0.8667,2,0.1333,TouhouVote_cn.xlsx,5,cn,龙神,龙神,203,43.5644,0.566502
5,116,黑谷山女,14,3,0.2143,17,0.0019,0.0004,11,0.7857,3,0.2143,TouhouVote_cn.xlsx,5,cn,黑谷山女,黑谷山女,203,43.0693,0.571429
5,116,琪斯美,14,2,0.1429,16,0.0019,0.0003,11,0.7857,3,0.2143,TouhouVote_cn.xlsx,5,cn,琪斯美,琪斯美,203,43.0693,0.571429
5,116,大鲶鱼,14,2,0.1429,16,0.0019,0.0003,11,0.7857,3,0.2143,TouhouVote_cn.xlsx,5,cn,大鲶鱼,大鲶鱼,203,43.0693,0.571429
5,119,矜羯罗,12,2,0.1667,14,0.0016,0.0003,5,0.4167,7,0.5833,TouhouVote_cn.xlsx,5,cn,矜羯罗,矜羯罗,203,41.5842,0.586207
5,119,云山,12,1,0.0833,13,0.0016,0.0001,8,0.6667,4,0.3333,TouhouVote_cn.xlsx,5,cn,云山,云山,203,41.5842,0.586207
5,119,梦子,12,1,0.0833,13,0.0016,0.0001,6,0.5,6,0.5,TouhouVote_cn.xlsx,5,cn,梦子,梦子,203,41.5842,0.586207
5,119,北白河千百合,12,0,0,12,0.0016,0,6,0.5,6,0.5,TouhouVote_cn.xlsx,5,cn,北白河千百合,北白河千百合,203,41.5842,0.586207
5,119,梦月,12,0,0,12,0.0016,0,6,0.5,6,0.5,TouhouVote_cn.xlsx,5,cn,梦月,梦月,203,41.5842,0.586207
5,124,小兔姬,11,0,0,11,0.0015,0,7,0.6364,4,0.3636,TouhouVote_cn.xlsx,5,cn,小兔姬,小兔姬,203,39.1089,0.610837
5,124,里香,11,0,0,11,0.0015,0,8,0.7273,3,0.2727,TouhouVote_cn.xlsx,5,cn,里香,里香,203,39.1089,0.610837
5,126,核热造神非想天则,10,1,0.1,11,0.0014,0.0001,10,1,0,0,TouhouVote_cn.xlsx,5,cn,非想天则,核热造神非想天则,203,38.1188,0.62069
5,126,妖精（含持花妖精，僵尸妖精）,10,1,0.1,11,0.0014,0.0001,9,0.9,1,0.1,TouhouVote_cn.xlsx,5,cn,妖精（含持花妖精，僵尸妖精）,妖精含持花妖精僵尸妖精,203,38.1188,0.62069
5,126,铃仙二号,10,0,0,10,0.0014,0,8,0.8,2,0.2,TouhouVote_cn.xlsx,5,cn,Reisen,铃仙二号,203,38.1188,0.62069
5,129,朝仓理香子,9,1,0.1111,10,0.0012,0.0001,3,0.3333,6,0.6667,TouhouVote_cn.xlsx,5,cn,朝仓理香子,朝仓理香子,203,36.6337,0.635468
5,129,岩笠,9,1,0.1111,10,0.0012,0.0001,9,1,0,0,TouhouVote_cn.xlsx,5,cn,岩笠,岩笠,203,36.6337,0.635468
5,129,明罗,9,0,0,9,0.0012,0,3,0.3333,6,0.6667,TouhouVote_cn.xlsx,5,cn,明罗,明罗,203,36.6337,0.635468
5,132,依莉斯,8,0,0,8,0.0011,0,3,0.375,5,0.625,TouhouVote_cn.xlsx,5,cn,依莉斯,依莉斯,203,35.1485,0.650246
5,133,露易兹,7,1,0.1429,8,0.001,0.0001,4,0.5714,3,0.4286,TouhouVote_cn.xlsx,5,cn,露易兹,露易兹,203,34.6535,0.655172
5,133,UFO,7,1,0.1429,8,0.001,0.0001,7,1,0,0,TouhouVote_cn.xlsx,5,cn,UFO,ufo,203,34.6535,0.655172
5,133,STG作品中没有名称的角色,7,0,0,7,0.001,0,6,0.8571,1,0.1429,TouhouVote_cn.xlsx,5,cn,STG作品中没有名称的角色,stg作品中没有名称的角色,203,34.6535,0.655172
5,133,舞,7,0,0,7,0.001,0,4,0.5714,3,0.4286,TouhouVote_cn.xlsx,5,cn,舞,舞,203,34.6535,0.655172
5,133,求闻史纪中的受访人群,7,0,0,7,0.001,0,6,0.8571,1,0.1429,TouhouVote_cn.xlsx,5,cn,求闻史纪中的受访人群,求闻史纪中的受访人群,203,34.6535,0.655172
5,138,咪咪号,6,1,0.1667,7,0.0008,0.0001,2,0.3333,4,0.6667,TouhouVote_cn.xlsx,5,cn,咪咪号,咪咪号,203,32.1782,0.679803
5,138,阴阳玉,6,0,0,6,0.0008,0,5,0.8333,1,0.1667,TouhouVote_cn.xlsx,5,cn,阴阳玉,阴阳玉,203,32.1782,0.679803
5,140,河童（含山童）,5,1,0.2,6,0.0007,0.0001,5,1,0,0,TouhouVote_cn.xlsx,5,cn,河童（含山童）,河童含山童,203,31.1881,0.689655
5,140,留琴,5,0,0,5,0.0007,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,5,cn,留琴,留琴,203,31.1881,0.689655
5,140,座敷童子,5,0,0,5,0.0007,0,4,0.8,1,0.2,TouhouVote_cn.xlsx,5,cn,座敷童子,座敷童子,203,31.1881,0.689655
5,140,盐家老板,5,0,0,5,0.0007,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,5,cn,酒吧老板,盐家老板,203,31.1881,0.689655
5,140,妖怪兔,5,0,0,5,0.0007,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,5,cn,妖怪兔,妖怪兔,203,31.1881,0.689655
5,145,木花咲耶姬,4,1,0.25,5,0.0005,0.0001,4,1,0,0,TouhouVote_cn.xlsx,5,cn,木花咲耶姬,木花咲耶姬,203,28.7129,0.714286
5,145,尼西号,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,5,cn,尼西号,尼西号,203,28.7129,0.714286
5,145,雪,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,5,cn,雪,雪,203,28.7129,0.714286
5,145,月夜见,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,5,cn,月夜见,月夜见,203,28.7129,0.714286
5,149,绿巨人,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,5,cn,绿巨人,绿巨人,203,26.7327,0.73399
5,149,嫦娥,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,5,cn,嫦娥,嫦娥,203,26.7327,0.73399
5,149,神玉,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,5,cn,神玉,神玉,203,26.7327,0.73399
5,149,菊理,3,0,0,3,0.0004,0,1,0.3333,2,0.6667,TouhouVote_cn.xlsx,5,cn,菊理,菊理,203,26.7327,0.73399
5,149,秦河胜,3,0,0,3,0.0004,0,1,0.3333,2,0.6667,TouhouVote_cn.xlsx,5,cn,秦河胜,秦河胜,203,26.7327,0.73399
5,149,读书狐狸,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,5,cn,读书狐狸,读书狐狸,203,26.7327,0.73399
5,149,萨拉,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,5,cn,萨拉,萨拉,203,26.7327,0.73399
5,149,管狐,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,5,cn,管狐,管狐,203,26.7327,0.73399
5,149,酒吧客人,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,5,cn,酒吧客人,酒吧客人,203,26.7327,0.73399
5,158,万岁乐,2,1,0.5,3,0.0003,0.0001,2,1,0,0,TouhouVote_cn.xlsx,5,cn,万岁乐,万岁乐,203,22.2772,0.778325
5,158,八尺大人,2,0,0,2,0.0003,0,2,1,0,0,TouhouVote_cn.xlsx,5,cn,八尺大人,八尺大人,203,22.2772,0.778325
5,158,黄帝,2,0,0,2,0.0003,0,2,1,0,0,TouhouVote_cn.xlsx,5,cn,黄帝,黄帝,203,22.2772,0.778325
5,158,前鬼 / 后鬼,2,0,0,2,0.0003,0,2,1,0,0,TouhouVote_cn.xlsx,5,cn,前鬼 / 后鬼,前鬼后鬼,203,22.2772,0.778325
5,158,邪龙,2,0,0,2,0.0003,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,5,cn,邪龙,邪龙,203,22.2772,0.778325
5,158,狸猫,2,0,0,2,0.0003,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,5,cn,狸猫,狸猫,203,22.2772,0.778325
5,158,邪眼西格玛,2,0,0,2,0.0003,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,5,cn,邪眼西格玛,邪眼西格玛,203,22.2772,0.778325
5,158,苏格拉底,2,0,0,2,0.0003,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,5,cn,苏格拉底,苏格拉底,203,22.2772,0.778325
5,158,怨灵少女,2,0,0,2,0.0003,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,5,cn,怨灵少女,怨灵少女,203,22.2772,0.778325
5,167,奥莲姬,1,1,1,2,0.0001,0.0001,1,1,0,0,TouhouVote_cn.xlsx,5,cn,奥莲姬,奥莲姬,203,17.8218,0.82266
5,167,卓柏卡布拉,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,卓柏卡布拉,卓柏卡布拉,203,17.8218,0.82266
5,167,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,5,cn,雷兽（务光）,华扇的宠物久米竿打雷兽务光彭祖人面犬等,203,17.8218,0.82266
5,167,幽灵,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,幽灵,幽灵,203,17.8218,0.82266
5,167,久米 / 竿打,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,久米 / 竿打,久米竿打,203,17.8218,0.82266
5,167,玛○奇,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,5,cn,玛○奇,玛奇,203,17.8218,0.82266
5,167,稻荷大人,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,稻荷大人,稻荷大人,203,17.8218,0.82266
5,167,沓颊,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,5,cn,沓颊,沓颊,203,17.8218,0.82266
5,167,阿菊,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,5,cn,阿菊,阿菊,203,17.8218,0.82266
5,167,天宇受卖命,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,天宇受卖命,天宇受卖命,203,17.8218,0.82266
5,167,酒虫,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,5,cn,酒虫,酒虫,203,17.8218,0.82266
5,178,导航,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,导航,导航,203,12.3762,0.876847
5,178,水鬼鬼神长,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,水鬼鬼神长,水鬼鬼神长,203,12.3762,0.876847
5,178,水江浦岛子（瑞江浦岛子）,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,瑞江浦岛子,水江浦岛子瑞江浦岛子,203,12.3762,0.876847
5,178,人面犬,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,人面犬,人面犬,203,12.3762,0.876847
5,178,怨灵,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,怨灵,怨灵,203,12.3762,0.876847
5,178,天照大御神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,天照大御神,天照大御神,203,12.3762,0.876847
5,178,烟烟罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,烟烟罗,烟烟罗,203,12.3762,0.876847
5,178,Flower～战车,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,Flower～战车,flower战车,203,12.3762,0.876847
5,178,石凝老命,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,石凝老命,石凝老命,203,12.3762,0.876847
5,178,幽幻魔眼,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,幽玄魔眼,幽幻魔眼,203,12.3762,0.876847
5,178,野铁炮,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,野铁炮,野铁炮,203,12.3762,0.876847
5,178,地精,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,地精2,地精,203,12.3762,0.876847
5,178,野槌,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,野槌,野槌,203,12.3762,0.876847
5,178,彭祖,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,彭祖,彭祖,203,12.3762,0.876847
5,178,石长姬,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,石长姬,石长姬,203,12.3762,0.876847
5,178,伊豆能卖,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,伊豆能卖,伊豆能卖,203,12.3762,0.876847
5,178,盐家老板,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,盐家老板,盐家老板,203,12.3762,0.876847
5,178,马凭,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,马凭,马凭,203,12.3762,0.876847
5,178,竹扫帚付丧神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,竹扫帚付丧神,竹扫帚付丧神,203,12.3762,0.876847
5,178,大老爷,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,大老爷,大老爷,203,12.3762,0.876847
5,178,杀死大老爷的侍童,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,杀死大老爷的侍童,杀死大老爷的侍童,203,12.3762,0.876847
5,178,运松翁,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,运松翁,运松翁,203,12.3762,0.876847
5,178,火雷神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,火雷神,火雷神,203,12.3762,0.876847
5,178,白仙和尚,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,白仙和尚,白仙和尚,203,12.3762,0.876847
5,178,兜风四人组,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,兜风四人组,兜风四人组,203,12.3762,0.876847
5,178,佑天上人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,5,cn,佑天上人,佑天上人,203,12.3762,0.876847
6,1,博丽灵梦,2582,513,0.1987,3095,0.3468,0.0712,2080,0.8056,501,0.194,TouhouVote_cn.xlsx,6,cn,博丽灵梦,博丽灵梦,215,100.0,0.004651
6,2,雾雨魔理沙,2047,381,0.1861,2428,0.2749,0.0529,1600,0.7816,445,0.2174,TouhouVote_cn.xlsx,6,cn,雾雨魔理沙,雾雨魔理沙,215,99.5327,0.009302
6,3,古明地恋,1791,421,0.2351,2212,0.2405,0.0584,1440,0.804,350,0.1954,TouhouVote_cn.xlsx,6,cn,古明地恋,古明地恋,215,99.0654,0.013953
6,4,十六夜咲夜,1574,297,0.1887,1871,0.2114,0.0412,1257,0.7986,315,0.2001,TouhouVote_cn.xlsx,6,cn,十六夜咲夜,十六夜咲夜,215,98.5981,0.018605
6,5,八云紫,1512,276,0.1825,1788,0.2031,0.0383,1225,0.8102,286,0.1892,TouhouVote_cn.xlsx,6,cn,八云紫,八云紫,215,98.1308,0.023256
6,6,蕾米莉亚·斯卡蕾特,1456,263,0.1806,1719,0.1955,0.0365,1179,0.8098,277,0.1902,TouhouVote_cn.xlsx,6,cn,蕾米莉亚·斯卡蕾特,蕾米莉亚斯卡蕾特,215,97.6636,0.027907
6,7,西行寺幽幽子,1450,351,0.2421,1801,0.1947,0.0487,1199,0.8269,250,0.1724,TouhouVote_cn.xlsx,6,cn,西行寺幽幽子,西行寺幽幽子,215,97.1963,0.032558
6,8,藤原妹红,1344,252,0.1875,1596,0.1805,0.035,1002,0.7455,342,0.2545,TouhouVote_cn.xlsx,6,cn,藤原妹红,藤原妹红,215,96.729,0.037209
6,9,射命丸文,1237,269,0.2175,1506,0.1661,0.0373,1047,0.8464,190,0.1536,TouhouVote_cn.xlsx,6,cn,射命丸文,射命丸文,215,96.2617,0.04186
6,10,古明地觉,1233,206,0.1671,1439,0.1656,0.0286,1017,0.8248,216,0.1752,TouhouVote_cn.xlsx,6,cn,古明地觉,古明地觉,215,95.7944,0.046512
6,11,魂魄妖梦,1197,210,0.1754,1407,0.1608,0.0291,1050,0.8772,147,0.1228,TouhouVote_cn.xlsx,6,cn,魂魄妖梦,魂魄妖梦,215,95.3271,0.051163
6,12,爱丽丝·玛格特洛依德,1182,220,0.1861,1402,0.1587,0.0305,929,0.786,253,0.214,TouhouVote_cn.xlsx,6,cn,爱丽丝·玛格特洛依德,爱丽丝玛格特洛依德,215,94.8598,0.055814
6,13,东风谷早苗,1180,214,0.1814,1394,0.1585,0.0297,1009,0.8551,171,0.1449,TouhouVote_cn.xlsx,6,cn,东风谷早苗,东风谷早苗,215,94.3925,0.060465
