round,poll_period,character,rank,rank_prev,points,primary_num,comment_num,official_support_count,score_source,source_path,region,character_key,character_cn,candidate_count,top_percentile,rank_fraction
17,2021-09-26—2021-10-03,メルラン・プリズムリバー,111,111,481,46,99,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,メルランプリズムリバー,梅露兰·普莉兹姆利巴,206,46.3415,0.538835
17,2021-09-26—2021-10-03,雲居 一輪,112,105,479,57,85,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,雲居一輪,云居一轮,206,45.8537,0.543689
17,2021-09-26—2021-10-03,幻月,113,104,478,43,95,3,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,幻月,幻月,206,45.3659,0.548544
17,2021-09-26—2021-10-03,スターサファイア,114,101,473,45,92,3,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,スターサファイア,斯塔萨菲雅,206,44.878,0.553398
17,2021-09-26—2021-10-03,九十九 弁々,115,106,457,44,99,5,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,九十九弁々,九十九弁弁,206,44.3902,0.558252
17,2021-09-26—2021-10-03,アリスの人形（上海、蓬莱、大江戸 他）,116,117,401,14,80,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,アリスの人形上海蓬莱大江戸他,爱丽丝的人偶（上海、蓬莱、大江户等）,206,43.9024,0.563107
17,2021-09-26—2021-10-03,リリカ・プリズムリバー,117,112,397,27,77,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,リリカプリズムリバー,莉莉卡·普莉兹姆利巴,206,43.4146,0.567961
17,2021-09-26—2021-10-03,名無しの本読み妖怪,118,115,360,38,75,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,206,42.9268,0.572816
17,2021-09-26—2021-10-03,山城 たかね,119,,356,15,66,9,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,山城たかね,山城高岭,206,42.439,0.57767
17,2021-09-26—2021-10-03,サニーミルク,120,103,345,26,72,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,サニーミルク,桑尼米尔克,206,41.9512,0.582524
17,2021-09-26—2021-10-03,エタニティラルバ,121,107,340,16,85,4,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,エタニティラルバ,爱塔妮缇拉尔瓦,206,41.4634,0.587379
17,2021-09-26—2021-10-03,鈴瑚,122,112,339,23,73,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,鈴瑚,铃瑚,206,40.9756,0.592233
17,2021-09-26—2021-10-03,レイセン,123,121,317,31,49,4,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,レイセン,铃仙二号,206,40.4878,0.597087
17,2021-09-26—2021-10-03,九十九 八橋,124,123,310,24,70,5,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,九十九八橋,九十九八桥,206,40.0,0.601942
17,2021-09-26—2021-10-03,矢田寺成美,125,110,297,12,65,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,矢田寺成美,矢田寺成美,206,39.5122,0.606796
17,2021-09-26—2021-10-03,カナ・アナベラル,126,118,290,23,56,7,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,カナアナベラル,卡娜·安娜贝拉尔,206,39.0244,0.61165
17,2021-09-26—2021-10-03,夢月,127,119,251,8,51,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,夢月,梦月,206,38.5366,0.616505
17,2021-09-26—2021-10-03,蓬莱人形ジャケットイラストの娘,128,119,243,26,54,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,蓬莱人形ジャケットイラストの娘,蓬莱人形封面的少女（夹克子）,206,38.0488,0.621359
17,2021-09-26—2021-10-03,夢子,129,128,221,14,26,3,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,夢子,梦子,206,37.561,0.626214
17,2021-09-26—2021-10-03,抗鬱薬おじさん,130,127,216,9,53,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,抗鬱薬おじさん,抗抑郁药大叔（长相酷似周杰伦的村民）,206,37.0732,0.631068
17,2021-09-26—2021-10-03,くるみ,131,130,205,9,39,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,くるみ,胡桃,206,36.5854,0.635922
17,2021-09-26—2021-10-03,魂魄 妖忌,132,138,201,6,51,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,魂魄妖忌,魂魄妖忌,206,36.0976,0.640777
17,2021-09-26—2021-10-03,サリエル,133,124,199,15,44,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,サリエル,萨丽爱尔,206,35.6098,0.645631
17,2021-09-26—2021-10-03,坂田ネムノ,134,131,192,16,40,3,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,坂田ネムノ,坂田合欢,206,35.122,0.650485
17,2021-09-26—2021-10-03,北白河 ちゆり,135,129,180,10,36,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,北白河ちゆり,北白河千百合,206,34.6341,0.65534
17,2021-09-26—2021-10-03,牛崎 潤美,136,121,179,11,33,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,牛崎潤美,牛崎润美,206,34.1463,0.660194
17,2021-09-26—2021-10-03,キスメ,137,126,178,18,44,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,キスメ,琪斯美,206,33.6585,0.665049
17,2021-09-26—2021-10-03,駒草 山如,138,,171,10,34,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,駒草山如,驹草山如,206,33.1707,0.669903
17,2021-09-26—2021-10-03,毛玉,139,136,163,12,33,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,毛玉,毛玉,206,32.6829,0.674757
17,2021-09-26—2021-10-03,雲山,139,134,163,11,39,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,雲山,云山,206,32.6829,0.674757
17,2021-09-26—2021-10-03,エレン,141,133,157,12,39,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,エレン,爱莲,206,31.7073,0.684466
17,2021-09-26—2021-10-03,コンガラ,142,136,156,13,34,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,コンガラ,矜羯罗,206,31.2195,0.68932
17,2021-09-26—2021-10-03,戎 瓔花,143,125,149,16,30,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,戎瓔花,戎璎花,206,30.7317,0.694175
17,2021-09-26—2021-10-03,エリス,144,134,141,10,24,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,エリス,依莉斯,206,30.2439,0.699029
17,2021-09-26—2021-10-03,マイ,145,132,139,9,37,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,マイ,舞,206,29.7561,0.703883
17,2021-09-26—2021-10-03,エリー,146,139,132,11,28,3,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,エリー,艾丽,206,29.2683,0.708738
17,2021-09-26—2021-10-03,ユキ,146,141,132,18,33,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ユキ,雪,206,29.2683,0.708738
17,2021-09-26—2021-10-03,カワウソ霊,148,116,130,6,47,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,カワウソ霊,水獭灵,206,28.2927,0.718447
17,2021-09-26—2021-10-03,影華扇（断善修悪の怪腕 - 茨木童子の腕）,149,139,125,1,26,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,影華扇断善修悪の怪腕茨木童子の腕,影华扇（断善修恶的怪臂 - 茨木童子之臂）,206,27.8049,0.723301
17,2021-09-26—2021-10-03,大ナマズ,150,144,123,10,38,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,大ナマズ,大鲶鱼,206,27.3171,0.728155
17,2021-09-26—2021-10-03,るーこと,151,143,117,7,36,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,るーこと,留琴,206,26.8293,0.73301
17,2021-09-26—2021-10-03,UFO（赤・青・緑、その他）,152,149,104,2,43,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ufo赤青緑その他,飞碟（红、蓝、绿、其他）,206,26.3415,0.737864
17,2021-09-26—2021-10-03,小兎姫,153,145,100,13,21,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,小兎姫,小兔姬,206,25.8537,0.742718
17,2021-09-26—2021-10-03,蓬莱人形レーベルイラストの娘,154,142,91,4,24,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,蓬莱人形レーベルイラストの娘,蓬莱人形碟面的少女（Label子）,206,25.3659,0.747573
17,2021-09-26—2021-10-03,里香,155,145,87,12,20,9,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,里香,里香,206,24.878,0.752427
17,2021-09-26—2021-10-03,旧作名無し中ボス,156,157,82,9,18,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,旧作名無し中ボス,旧作的无名道中Boss,206,24.3902,0.757282
17,2021-09-26—2021-10-03,明羅,157,151,80,7,22,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,明羅,明罗,206,23.9024,0.762136
17,2021-09-26—2021-10-03,レイラ・プリズムリバー,158,152,79,3,14,2,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,レイラプリズムリバー,蕾拉·普莉兹姆利巴,206,23.4146,0.76699
17,2021-09-26—2021-10-03,妖精（メイド妖精・ひまわり妖精 他）,159,148,73,3,22,5,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,妖精メイド妖精ひまわり妖精他,妖精（女仆妖精、向日葵妖精等）,206,22.9268,0.771845
17,2021-09-26—2021-10-03,玄爺,160,164,66,4,16,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,玄爺,玄爷,206,22.439,0.776699
17,2021-09-26—2021-10-03,朝倉 理香子,161,157,65,8,12,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,朝倉理香子,朝仓理香子,206,21.9512,0.781553
17,2021-09-26—2021-10-03,ユウゲンマガン,162,154,64,6,14,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ユウゲンマガン,幽幻魔眼,206,21.4634,0.786408
17,2021-09-26—2021-10-03,核熱造神ヒソウテンソク,162,150,64,,14,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,核熱造神ヒソウテンソク,核热造神非想天则,206,21.4634,0.786408
17,2021-09-26—2021-10-03,嫦娥,164,161,62,1,21,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,嫦娥,嫦娥,206,20.4878,0.796117
17,2021-09-26—2021-10-03,ルイズ,165,154,61,4,11,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ルイズ,露易兹,206,20.0,0.800971
17,2021-09-26—2021-10-03,オレンジ,166,156,59,8,13,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,オレンジ,奥莲姬,206,19.5122,0.805825
17,2021-09-26—2021-10-03,シンギョク,166,159,59,6,21,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,シンギョク,神玉,206,19.5122,0.805825
17,2021-09-26—2021-10-03,ツチノコ,168,170,58,,14,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ツチノコ,野槌,206,18.5366,0.815534
17,2021-09-26—2021-10-03,ミミちゃん,169,167,53,1,11,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ミミちゃん,咪咪号,206,18.0488,0.820388
17,2021-09-26—2021-10-03,なめえもん,170,162,52,4,15,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,なめえもん,蛞蝓（蛞蝓卫门）,206,17.561,0.825243
17,2021-09-26—2021-10-03,チュパカブラ,171,163,49,4,9,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,チュパカブラ,卓柏卡布拉,206,17.0732,0.830097
17,2021-09-26—2021-10-03,オオワシ霊,172,153,47,5,22,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,オオワシ霊,大鹫灵,206,16.5854,0.834951
17,2021-09-26—2021-10-03,カラス（地獄鴉、紫・文の使い魔 他）,173,183,46,6,9,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,カラス地獄鴉紫文の使い魔他,乌鸦（地狱鸦、紫和文的使魔等）,206,16.0976,0.839806
17,2021-09-26—2021-10-03,サラ,174,165,44,2,9,1,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,サラ,萨拉,206,15.6098,0.84466
17,2021-09-26—2021-10-03,キクリ,175,159,43,8,14,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,キクリ,菊理,206,15.122,0.849515
17,2021-09-26—2021-10-03,オオカミ霊,176,145,39,2,12,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,オオカミ霊,野狼灵,206,14.6341,0.854369
17,2021-09-26—2021-10-03,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,176,171,39,,11,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,華扇の動物久米竿打雷獣彭祖人面犬他,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,206,14.6341,0.854369
17,2021-09-26—2021-10-03,龍（子龍、邪龍 他）,178,172,34,1,11,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,龍子龍邪龍他,龙（子龙、邪龙等）,206,13.6585,0.864078
17,2021-09-26—2021-10-03,兎（玉兎、永遠亭の妖怪兎 他）,179,169,33,1,9,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,兎玉兎永遠亭の妖怪兎他,兔子（玉兔、永远亭的妖怪兔等）,206,13.1707,0.868932
17,2021-09-26—2021-10-03,河童（山童含む）,179,168,33,2,4,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,河童山童含む,河童（含山童）,206,13.1707,0.868932
17,2021-09-26—2021-10-03,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,179,173,33,2,15,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,里の人間文花帖求聞史紀鈴奈庵などで登場した人間,村里的人类（在文花帖、求闻史记、铃奈庵等登场的人类）,206,13.1707,0.868932
17,2021-09-26—2021-10-03,狐（妖怪狐、狐の子他）,182,166,28,,8,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,狐妖怪狐狐の子他,狐（妖怪狐、年幼的妖狐等）,206,11.7073,0.883495
17,2021-09-26—2021-10-03,酒虫,182,178,28,,10,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,酒虫,酒虫,206,11.7073,0.883495
17,2021-09-26—2021-10-03,都市伝説の怪異（お菊さん、八尺さま 他）,184,174,27,1,12,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,都市伝説の怪異お菊さん八尺さま他,都市传说的怪异（阿菊、八尺大人等）,206,10.7317,0.893204
17,2021-09-26—2021-10-03,ホフゴブリン,185,177,24,2,6,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ホフゴブリン,地精,206,10.2439,0.898058
17,2021-09-26—2021-10-03,ケセランパサラン,186,180,23,1,7,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ケセランパサラン,袈裟罗婆娑罗,206,9.7561,0.902913
17,2021-09-26—2021-10-03,岩笠,187,178,21,2,7,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,岩笠,岩笠,206,9.2683,0.907767
17,2021-09-26—2021-10-03,天狗（香霖堂の天狗、大天狗 他）,188,180,18,,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,天狗香霖堂の天狗大天狗他,天狗（香霖堂的天狗、大天狗等）,206,8.7805,0.912621
17,2021-09-26—2021-10-03,万歳楽,189,175,16,,3,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,万歳楽,万岁乐,206,8.2927,0.917476
17,2021-09-26—2021-10-03,命蓮,189,182,16,1,3,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,命蓮,命莲,206,8.2927,0.917476
17,2021-09-26—2021-10-03,木花咲耶姫,191,188,15,,4,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,木花咲耶姫,木花咲耶姬,206,7.3171,0.927184
17,2021-09-26—2021-10-03,神降ろしの神霊（天照、伊豆能売 他）,192,183,14,,2,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,神降ろしの神霊天照伊豆能売他,降神的神灵（天照、伊豆能卖等）,206,6.8293,0.932039
17,2021-09-26—2021-10-03,幽霊（怨霊、神霊、化け化け含む）,193,185,13,,4,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,幽霊怨霊神霊化け化け含む,幽灵（包括怨灵、神灵、旧作的一种杂鱼）,206,6.3415,0.936893
17,2021-09-26—2021-10-03,塩屋敷の旦那,194,191,12,2,5,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,塩屋敷の旦那,盐家老板,206,5.8537,0.941748
17,2021-09-26—2021-10-03,月の都の門番,194,191,12,,4,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,月の都の門番,月之都的门卫,206,5.8537,0.941748
17,2021-09-26—2021-10-03,運松,194,187,12,,7,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,運松,运松翁,206,5.8537,0.941748
17,2021-09-26—2021-10-03,ウワバミ,197,175,11,,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ウワバミ,蟒蛇,206,4.3902,0.956311
17,2021-09-26—2021-10-03,ヤマネ,198,196,9,,2,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,ヤマネ,睡鼠,206,3.9024,0.961165
17,2021-09-26—2021-10-03,仙台四郎（福の神）,198,188,9,,4,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,仙台四郎福の神,仙台四郎（福神）,206,3.9024,0.961165
17,2021-09-26—2021-10-03,小鈴の両親,198,190,9,,2,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,小鈴の両親,小铃的父母,206,3.9024,0.961165
17,2021-09-26—2021-10-03,毘沙門天,198,191,9,1,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,毘沙門天,毘沙门天,206,3.9024,0.961165
17,2021-09-26—2021-10-03,狸（化け狸、野鉄砲他）,202,185,8,,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,狸化け狸野鉄砲他,狸（妖怪狸、野铁炮等）,206,1.9512,0.980583
17,2021-09-26—2021-10-03,座敷童,203,196,7,,2,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,座敷童,座敷童子,206,1.4634,0.985437
17,2021-09-26—2021-10-03,水江浦島子,204,198,6,,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,水江浦島子,水江浦岛子（瑞江浦岛子）,206,0.9756,0.990291
17,2021-09-26—2021-10-03,煙々羅,205,195,4,,2,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,煙々羅,烟烟罗,206,0.4878,0.995146
17,2021-09-26—2021-10-03,沓頬,206,191,2,,,,modern_official_aggregate_json,data_raw/jp_official/round_17/aggregate/character.json,jp,沓頬,沓颊,206,0.0,1.0
18,2022-09-17—2022-09-24,フランドール・スカーレット,1,5,16723,3730,3633,19,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,フランドールスカーレット,芙兰朵露·斯卡蕾特,208,100.0,0.004808
18,2022-09-17—2022-09-24,霧雨 魔理沙,2,2,16578,3267,3160,25,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,霧雨魔理沙,雾雨魔理沙,208,99.5169,0.009615
18,2022-09-17—2022-09-24,博麗 霊夢,3,3,15679,2913,2952,33,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,博麗霊夢,博丽灵梦,208,99.0338,0.014423
18,2022-09-17—2022-09-24,魂魄 妖夢,4,1,15323,3791,2883,29,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,魂魄妖夢,魂魄妖梦,208,98.5507,0.019231
18,2022-09-17—2022-09-24,十六夜 咲夜,5,6,13787,2493,2591,9,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,十六夜咲夜,十六夜咲夜,208,98.0676,0.024038
18,2022-09-17—2022-09-24,古明地 こいし,6,4,13150,2473,2453,48,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,古明地こいし,古明地恋,208,97.5845,0.028846
18,2022-09-17—2022-09-24,レミリア・スカーレット,7,7,12981,2215,2429,8,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,レミリアスカーレット,蕾米莉亚·斯卡蕾特,208,97.1014,0.033654
18,2022-09-17—2022-09-24,藤原 妹紅,8,8,8728,1462,1542,13,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,藤原妹紅,藤原妹红,208,96.6184,0.038462
18,2022-09-17—2022-09-24,古明地 さとり,9,9,7600,974,1310,6,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,古明地さとり,古明地觉,208,96.1353,0.043269
18,2022-09-17—2022-09-24,西行寺 幽々子,10,10,6960,986,1257,7,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,西行寺幽々子,西行寺幽幽子,208,95.6522,0.048077
18,2022-09-17—2022-09-24,アリス・マーガトロイド,11,12,6909,1036,1155,18,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,アリスマーガトロイド,爱丽丝·玛格特洛依德,208,95.1691,0.052885
18,2022-09-17—2022-09-24,射命丸 文,12,11,6607,965,1065,9,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,射命丸文,射命丸文,208,94.686,0.057692
18,2022-09-17—2022-09-24,鈴仙・優曇華院・イナバ,13,14,6575,843,1133,10,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,鈴仙優曇華院イナバ,铃仙·优昙华院·因幡,208,94.2029,0.0625
18,2022-09-17—2022-09-24,東風谷 早苗,14,13,6185,950,1046,10,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,東風谷早苗,东风谷早苗,208,93.7198,0.067308
18,2022-09-17—2022-09-24,チルノ,15,18,5850,900,1284,14,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,チルノ,琪露诺,208,93.2367,0.072115
18,2022-09-17—2022-09-24,八雲 紫,16,16,5342,643,918,7,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,八雲紫,八云紫,208,92.7536,0.076923
18,2022-09-17—2022-09-24,ルーミア,17,21,5293,772,1142,8,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,ルーミア,露米娅,208,92.2705,0.081731
18,2022-09-17—2022-09-24,比那名居 天子,18,15,5200,785,852,7,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,比那名居天子,比那名居天子,208,91.7874,0.086538
18,2022-09-17—2022-09-24,パチュリー・ノーレッジ,19,19,5194,688,815,2,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,パチュリーノーレッジ,帕秋莉·诺蕾姬,208,91.3043,0.091346
18,2022-09-17—2022-09-24,洩矢 諏訪子,20,22,5013,752,872,5,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,洩矢諏訪子,洩矢诹访子,208,90.8213,0.096154
18,2022-09-17—2022-09-24,秦 こころ,21,17,4966,679,912,3,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,秦こころ,秦心,208,90.3382,0.100962
18,2022-09-17—2022-09-24,紅 美鈴,22,25,4550,640,830,5,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,紅美鈴,红美铃,208,89.8551,0.105769
18,2022-09-17—2022-09-24,四季映姫・ヤマザナドゥ,23,23,4417,577,744,4,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,四季映姫ヤマザナドゥ,四季映姬·夜摩仙那度,208,89.372,0.110577
18,2022-09-17—2022-09-24,犬走 椛,24,27,4129,616,787,5,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,犬走椛,犬走椛,208,88.8889,0.115385
18,2022-09-17—2022-09-24,多々良 小傘,25,20,4095,568,738,9,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,多々良小傘,多多良小伞,208,88.4058,0.120192
18,2022-09-17—2022-09-24,風見 幽香,26,24,4058,496,617,3,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,風見幽香,风见幽香,208,87.9227,0.125
18,2022-09-17—2022-09-24,豊聡耳 神子,27,26,3650,574,696,3,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,豊聡耳神子,丰聪耳神子,208,87.4396,0.129808
18,2022-09-17—2022-09-24,純狐,28,28,3522,415,594,6,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,純狐,纯狐,208,86.9565,0.134615
18,2022-09-17—2022-09-24,ヘカーティア・ラピスラズリ,29,34,3425,328,646,2,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,ヘカーティアラピスラズリ,赫卡提亚·拉碧斯拉祖利,208,86.4734,0.139423
18,2022-09-17—2022-09-24,依神紫苑,30,30,3412,383,583,7,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,依神紫苑,依神紫苑,208,85.9903,0.144231
18,2022-09-17—2022-09-24,伊吹 萃香,31,31,3326,430,546,5,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,伊吹萃香,伊吹萃香,208,85.5072,0.149038
18,2022-09-17—2022-09-24,鬼人 正邪,32,29,3285,575,628,6,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,鬼人正邪,鬼人正邪,208,85.0242,0.153846
18,2022-09-17—2022-09-24,稀神 サグメ,33,33,3268,369,585,3,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,稀神サグメ,稀神探女,208,84.5411,0.158654
18,2022-09-17—2022-09-24,八雲 藍,34,37,3212,353,579,5,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,八雲藍,八云蓝,208,84.058,0.163462
18,2022-09-17—2022-09-24,河城 にとり,35,36,3107,416,514,3,modern_official_aggregate_json,data_raw/jp_official/round_18/aggregate/character.json,jp,河城にとり,河城荷取,208,83.5749,0.168269
