id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
963,1,0,<a href='./?m=info&type=cp&id=137178000' target='_blank'>点击查看详情</a>,1,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
964,1,0,<a href='./?m=info&type=cp&id=002015016' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
965,3,1,<a href='./?m=info&type=cp&id=023032210' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,2,1,66.67%,33.33%,0.03%,0.06%,33.33%,33.33%,33.33%,0%,33.33,0.05%
966,1,0,<a href='./?m=info&type=cp&id=005008015' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
967,2,0,<a href='./?m=info&type=cp&id=035049000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.03%
968,1,0,<a href='./?m=info&type=cp&id=020059000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
969,1,0,<a href='./?m=info&type=cp&id=009137000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
970,3,1,<a href='./?m=info&type=cp&id=050051000' target='_blank'>点击查看详情</a>,1,50,<a href='./?m=info&type=chara&id=50' target='_blank'>琪斯美</a>,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,0,-,2,1,66.67%,33.33%,0.03%,0.06%,0%,33.33%,66.67%,-,33.33,0.05%
971,1,0,<a href='./?m=info&type=cp&id=024078137' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,78,<a href='./?m=info&type=chara&id=78' target='_blank'>秦河胜</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
972,2,0,<a href='./?m=info&type=cp&id=060108000' target='_blank'>点击查看详情</a>,1,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,108,<a href='./?m=info&type=chara&id=108' target='_blank'>玄爷</a>,0,-,1,1,50%,50%,0.02%,0.06%,0%,50%,50%,-,,0.03%
973,1,0,<a href='./?m=info&type=cp&id=003137000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
974,2,0,<a href='./?m=info&type=cp&id=047207209' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,207,<a href='./?m=info&type=chara&id=207' target='_blank'>矢田寺成美</a>,209,<a href='./?m=info&type=chara&id=209' target='_blank'>丁礼田舞</a>,2,0,100%,0%,0.03%,0%,50%,0%,50%,0%,,0.03%
975,1,1,<a href='./?m=info&type=cp&id=008038000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
976,1,0,<a href='./?m=info&type=cp&id=182184000' target='_blank'>点击查看详情</a>,1,182,<a href='./?m=info&type=chara&id=182' target='_blank'>怨灵</a>,184,<a href='./?m=info&type=chara&id=184' target='_blank'>幽灵</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
977,1,1,<a href='./?m=info&type=cp&id=003057059' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
978,2,0,<a href='./?m=info&type=cp&id=023023000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,0,-,1,1,50%,50%,0.02%,0.06%,0%,0%,100%,-,,0.03%
979,2,1,<a href='./?m=info&type=cp&id=037045000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,50,0.03%
980,1,1,<a href='./?m=info&type=cp&id=020021033' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100,0.02%
981,1,1,<a href='./?m=info&type=cp&id=037049084' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
982,1,0,<a href='./?m=info&type=cp&id=030031144' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,144,<a href='./?m=info&type=chara&id=144' target='_blank'>Reisen</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
983,2,1,<a href='./?m=info&type=cp&id=023099210' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,50,0.03%
984,1,0,<a href='./?m=info&type=cp&id=049070000' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
985,1,1,<a href='./?m=info&type=cp&id=020030042' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100,0.02%
986,1,0,<a href='./?m=info&type=cp&id=035045069' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
987,1,0,<a href='./?m=info&type=cp&id=028071000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
988,1,1,<a href='./?m=info&type=cp&id=030039000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
989,2,0,<a href='./?m=info&type=cp&id=142143144' target='_blank'>点击查看详情</a>,1,142,<a href='./?m=info&type=chara&id=142' target='_blank'>绵月丰姬</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,144,<a href='./?m=info&type=chara&id=144' target='_blank'>Reisen</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.03%
990,1,0,<a href='./?m=info&type=cp&id=064074075' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
991,1,0,<a href='./?m=info&type=cp&id=001011042' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
992,1,1,<a href='./?m=info&type=cp&id=009015023' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
993,1,1,<a href='./?m=info&type=cp&id=016042000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
994,1,1,<a href='./?m=info&type=cp&id=022029034' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,0,0%,0%,,,0%,0%,0%,100%,100,0.02%
995,1,0,<a href='./?m=info&type=cp&id=043045047' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.02%
996,1,0,<a href='./?m=info&type=cp&id=023033000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
997,1,0,<a href='./?m=info&type=cp&id=006007009' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
998,1,0,<a href='./?m=info&type=cp&id=001004000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
999,1,1,<a href='./?m=info&type=cp&id=020054000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100,0.02%
1000,1,0,<a href='./?m=info&type=cp&id=045097000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1001,1,0,<a href='./?m=info&type=cp&id=039088000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,88,<a href='./?m=info&type=chara&id=88' target='_blank'>绿巨人</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1002,1,0,<a href='./?m=info&type=cp&id=094095097' target='_blank'>点击查看详情</a>,1,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1003,2,0,<a href='./?m=info&type=cp&id=002206000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,0,-,2,0,100%,0%,0.03%,0%,100%,0%,0%,-,,0.03%
1004,1,0,<a href='./?m=info&type=cp&id=037124000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,124,<a href='./?m=info&type=chara&id=124' target='_blank'>胡桃</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1005,1,0,<a href='./?m=info&type=cp&id=067108000' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,108,<a href='./?m=info&type=chara&id=108' target='_blank'>玄爷</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1006,1,0,<a href='./?m=info&type=cp&id=012191000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1007,1,0,<a href='./?m=info&type=cp&id=056120000' target='_blank'>点击查看详情</a>,1,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,120,<a href='./?m=info&type=chara&id=120' target='_blank'>留琴</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1008,1,0,<a href='./?m=info&type=cp&id=078210000' target='_blank'>点击查看详情</a>,1,78,<a href='./?m=info&type=chara&id=78' target='_blank'>秦河胜</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1009,1,1,<a href='./?m=info&type=cp&id=001005009' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100,0.02%
1010,3,0,<a href='./?m=info&type=cp&id=020031099' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,3,0,100%,0%,0.05%,0%,0%,0%,66.67%,33.33%,,0.05%
1011,1,1,<a href='./?m=info&type=cp&id=021028081' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
1012,3,0,<a href='./?m=info&type=cp&id=064072075' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,2,1,66.67%,33.33%,0.03%,0.06%,33.33%,0%,66.67%,0%,,0.05%
1013,2,0,<a href='./?m=info&type=cp&id=029032033' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,1,50%,50%,0.02%,0.06%,0%,50%,50%,0%,,0.03%
1014,2,2,<a href='./?m=info&type=cp&id=039054057' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,1,50%,50%,0.02%,0.06%,0%,50%,50%,0%,100,0.03%
1015,2,0,<a href='./?m=info&type=cp&id=001003012' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.03%
1016,1,0,<a href='./?m=info&type=cp&id=023037102' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1017,1,0,<a href='./?m=info&type=cp&id=050118207' target='_blank'>点击查看详情</a>,1,50,<a href='./?m=info&type=chara&id=50' target='_blank'>琪斯美</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,207,<a href='./?m=info&type=chara&id=207' target='_blank'>矢田寺成美</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1018,1,0,<a href='./?m=info&type=cp&id=015026000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1019,1,1,<a href='./?m=info&type=cp&id=029076081' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
1020,1,0,<a href='./?m=info&type=cp&id=010059000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1021,3,2,<a href='./?m=info&type=cp&id=001035045' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,2,33.33%,66.67%,0.02%,0.13%,66.67%,0%,33.33%,0%,66.67,0.05%
1022,1,0,<a href='./?m=info&type=cp&id=001015035' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1023,1,1,<a href='./?m=info&type=cp&id=031097144' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,144,<a href='./?m=info&type=chara&id=144' target='_blank'>Reisen</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
1024,1,0,<a href='./?m=info&type=cp&id=032096097' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1025,1,0,<a href='./?m=info&type=cp&id=026049077' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1026,1,0,<a href='./?m=info&type=cp&id=045054057' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1027,1,0,<a href='./?m=info&type=cp&id=027034037' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1028,2,1,<a href='./?m=info&type=cp&id=001023037' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,50,0.03%
1029,2,0,<a href='./?m=info&type=cp&id=023026035' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,2,0,100%,0%,0.03%,0%,50%,0%,50%,0%,,0.03%
1030,1,0,<a href='./?m=info&type=cp&id=159178193' target='_blank'>点击查看详情</a>,1,159,<a href='./?m=info&type=chara&id=159' target='_blank'>求闻史纪中的受访人群</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1031,1,0,<a href='./?m=info&type=cp&id=003204000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1032,1,0,<a href='./?m=info&type=cp&id=023114000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1033,1,0,<a href='./?m=info&type=cp&id=042135000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1034,2,1,<a href='./?m=info&type=cp&id=006010011' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,1,50%,50%,0.02%,0.06%,0%,0%,100%,0%,50,0.03%
1035,1,1,<a href='./?m=info&type=cp&id=002015043' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
1036,2,0,<a href='./?m=info&type=cp&id=028029034' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,,0.03%
1037,1,1,<a href='./?m=info&type=cp&id=032037000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
